,ws_p,ws_k,complex_spread_ratio,repetition,run,pearson,euclidean,mape
24656,0.5,15,0.05,2,21,-0.7031584138899185,569.7473662303813,0.8784071387678963
24657,0.5,15,0.05,2,22,-0.7087126380008774,572.1704680310403,0.8864691683662156
24658,0.5,15,0.05,2,23,-0.5695449258893118,602.547871144599,0.9757295490744736
24659,0.5,15,0.05,2,24,-0.5695449258893118,602.547871144599,0.9757295490744736
24660,0.5,15,0.05,2,25,-0.6355109334604608,599.8346262756555,0.9614028975274488
24661,0.5,15,0.05,2,26,-0.6499253134216151,599.3663045720238,0.9587637489595497
24662,0.5,15,0.05,2,27,-0.6682836333722028,576.1879634673459,0.9015056708072549
24663,0.5,15,0.05,2,28,-0.7098742565512378,583.5483998998224,0.9293442704462436
24664,0.5,15,0.05,2,29,-0.5695449258893118,602.547871144599,0.9757295490744736
24665,0.5,15,0.05,3,0,-0.7811468731396086,588.4455403388387,0.9352942203838275
24666,0.5,15,0.05,3,1,-0.7828481439808254,588.329738502107,0.9325631348919918
24667,0.5,15,0.05,3,2,-0.7907356115247565,587.221444480729,0.9316326177400658
24668,0.5,15,0.05,3,3,-0.7866648943679339,587.2576709802353,0.9250823681586375
24669,0.5,15,0.05,3,4,-0.5661180104173557,602.5487142105591,0.9758437665685399
24670,0.5,15,0.05,3,5,0.4603842893823387,215.2286502971959,0.36006959034349534
24671,0.5,15,0.05,3,6,-0.7813211321824286,587.7899695028608,0.9286409446981553
24672,0.5,15,0.05,3,7,-0.7807122038453763,588.1096410621,0.9307420270308224
24673,0.5,15,0.05,3,8,-0.7799699172744837,588.2178458045713,0.9296641453365186
24674,0.5,15,0.05,3,9,-0.7809067625385043,588.0265429429123,0.929020072361428
24675,0.5,15,0.05,3,10,-0.7763931592128884,589.3859875376417,0.9379928958172831
24676,0.5,15,0.05,3,11,-0.782559298629463,588.773166774217,0.9361428018294856
24677,0.5,15,0.05,3,12,-0.7792528673407286,588.5323095443471,0.935185069583332
24678,0.5,15,0.05,3,13,-0.7806227613520066,588.1813913657237,0.9304900597951954
24679,0.5,15,0.05,3,14,-0.7808902034119364,588.160165685564,0.9306227085810722
24680,0.5,15,0.05,3,15,-0.7775152838749161,587.8921325853908,0.9257891543675525
24681,0.5,15,0.05,3,16,-0.7787867971767802,588.114199397195,0.9307551004377771
24682,0.5,15,0.05,3,17,0.15575186672341426,358.2087332825699,0.5031037314059209
24683,0.5,15,0.05,3,18,-0.7798578050715865,588.1541964353331,0.931782265889519
24684,0.5,15,0.05,3,19,-0.7755353727265483,588.7741457654138,0.9331417833398484
24685,0.5,15,0.05,3,20,-0.7751018087043221,588.7306606759968,0.9310021435526146
24686,0.5,15,0.05,3,21,-0.7772134387844094,588.2894342455593,0.9297340806714584
24687,0.5,15,0.05,3,22,-0.7766889965885483,588.4703376593974,0.9300917290623602
24688,0.5,15,0.05,3,23,-0.7789201524411572,588.3948221354336,0.9339896722562261
24689,0.5,15,0.05,3,24,-0.775101059039927,588.9423013926681,0.9341658041028653
24690,0.5,15,0.05,3,25,-0.7765381004181253,588.9566952023075,0.9335584846625054
24691,0.5,15,0.05,3,26,-0.7753554175452576,589.3071613647923,0.9355474899360542
24692,0.5,15,0.05,3,27,-0.7795670538798508,588.252881985367,0.9308833982418753
24693,0.5,15,0.05,3,28,-0.7806195513181162,588.5252029564809,0.93477245929293
24694,0.5,15,0.05,3,29,-0.7800720600815518,588.6911787751611,0.9356664452474591
24695,0.5,15,0.05,4,0,-0.6976487635395167,569.7660764545811,0.8777427466732198
24696,0.5,15,0.05,4,1,-0.7097328633578232,574.8114563813092,0.9025782601074254
24697,0.5,15,0.05,4,2,-0.7076909927181912,570.6810260703928,0.8890714647667158
24698,0.5,15,0.05,4,3,-0.6169545324675961,600.5140268351715,0.9654744239947415
24699,0.5,15,0.05,4,4,-0.6977461255576226,571.2498067399657,0.8860586889589026
24700,0.5,15,0.05,4,5,-0.7082856199261677,570.884183344714,0.8866780196402534
24701,0.5,15,0.05,4,6,-0.6963809779744482,572.5916171254736,0.8933339000730975
24702,0.5,15,0.05,4,7,0.12597326896241223,324.73411562329994,0.44567300448115826
24703,0.5,15,0.05,4,8,-0.6961024153439936,572.5508898722604,0.8904095105090494
24704,0.5,15,0.05,4,9,-0.7041713923943581,584.6130080639505,0.9315608397868048
24705,0.5,15,0.05,4,10,-0.7087269036969649,570.5023163468933,0.8879767994298416
24706,0.5,15,0.05,4,11,-0.6932131188761227,579.5841235047089,0.9181536773009261
24707,0.5,15,0.05,4,12,-0.6912199740812196,571.1229446332651,0.8763764729951498
24708,0.5,15,0.05,4,13,-0.7016801001659106,568.5214341228739,0.8809072050310851
24709,0.5,15,0.05,4,14,-0.6938771148249511,571.7427256586848,0.8898616120246889
24710,0.5,15,0.05,4,15,-0.6991348524172567,571.6737979733831,0.8880404094606299
24711,0.5,15,0.05,4,16,-0.5917342053799844,601.3578291601765,0.9706478646857732
24712,0.5,15,0.05,4,17,0.28678261968528523,348.5364007931985,0.48265695564107136
24713,0.5,15,0.05,4,18,-0.7167096580579914,568.0615132334843,0.8823265077370167
24714,0.5,15,0.05,4,19,-0.7090986558585072,569.6508601971555,0.8834141845422989
24715,0.5,15,0.05,4,20,-0.701996434095923,570.3475768078057,0.8884841705848882
24716,0.5,15,0.05,4,21,-0.5609800202499913,602.6927057706304,0.9770506350624041
24717,0.5,15,0.05,4,22,-0.5609800202499913,602.6927057706304,0.9770506350624041
24718,0.5,15,0.05,4,23,-0.7037368958072743,577.7177244432497,0.9124949975672201
24719,0.5,15,0.05,4,24,-0.6821286994660279,572.7971516683364,0.8939180126053748
24720,0.5,15,0.05,4,25,-0.677123256314543,593.062904852535,0.9475805459726584
24721,0.5,15,0.05,4,26,-0.7102367192703065,582.724826717045,0.923156893166595
24722,0.5,15,0.05,4,27,-0.6984841199966549,572.33088772327,0.890173288616262
24723,0.5,15,0.05,4,28,-0.5609800202499913,602.6927057706304,0.9770506350624041
24724,0.5,15,0.05,4,29,-0.5609800202499913,602.6927057706304,0.9770506350624041
24725,0.5,15,0.05,5,0,0.45490420633240625,216.44698967039685,0.36163115261037376
24726,0.5,15,0.05,5,1,0.4572524385104184,213.70063161243698,0.360231331139153
24727,0.5,15,0.05,5,2,0.454460293640681,217.00503313941317,0.3619111169046179
24728,0.5,15,0.05,5,3,-0.5732459016989118,602.4788589412836,0.9760172896175252
24729,0.5,15,0.05,5,4,0.45581710708308676,215.33936644892188,0.36107122402188546
24730,0.5,15,0.05,5,5,0.45581710708308676,215.33936644892188,0.36107122402188546
24731,0.5,15,0.05,5,6,0.4531762379200294,218.69496754930069,0.3627510097873505
24732,0.5,15,0.05,5,7,0.454460293640681,217.00503313941317,0.3619111169046179
24733,0.5,15,0.05,5,8,0.45490420633240625,216.44698967039685,0.36163115261037376
24734,0.5,15,0.05,5,9,0.454460293640681,217.00503313941317,0.3619111169046179
24735,0.5,15,0.05,5,10,0.4535965077753137,218.12911098955783,0.3624710454931062
24736,0.5,15,0.05,5,11,0.4562865277483364,214.78998783172338,0.3607912597276413
24737,0.5,15,0.05,5,12,0.45535640641261493,215.8917346084746,0.3613511883161296
24738,0.5,15,0.05,5,13,0.45535640641261493,215.8917346084746,0.3613511883161296
24739,0.5,15,0.05,5,14,0.4535965077753137,218.12911098955783,0.3624710454931062
24740,0.5,15,0.05,5,15,0.26460844646950427,327.1894402215377,0.4391091914732064
24741,0.5,15,0.05,5,16,0.4535965077753137,218.12911098955783,0.3624710454931062
24742,0.5,15,0.05,5,17,0.4562865277483364,214.78998783172338,0.3607912597276413
24743,0.5,15,0.05,5,18,0.45676489415258764,214.24370572456587,0.3605112954333971
24744,0.5,15,0.05,5,19,0.45490420633240625,216.44698967039685,0.36163115261037376
24745,0.5,15,0.05,5,20,0.45774939962927025,213.16088169375448,0.3599513668449088
24746,0.5,15,0.05,5,21,0.45490420633240625,216.44698967039685,0.36163115261037376
24747,0.5,15,0.05,5,22,0.4540244611966466,217.56577048858807,0.36219108119886206
24748,0.5,15,0.05,5,23,0.459117051650542,223.70051251006586,0.36333761767900463
24749,0.5,15,0.05,5,24,0.45774939962927025,213.16088169375448,0.3599513668449088
24750,0.5,15,0.05,5,25,0.45535640641261493,215.8917346084746,0.3613511883161296
24751,0.5,15,0.05,5,26,0.45490420633240625,216.44698967039685,0.36163115261037376
24752,0.5,15,0.05,5,27,0.4562865277483364,214.78998783172338,0.3607912597276413
24753,0.5,15,0.05,5,28,0.45535640641261493,215.8917346084746,0.3613511883161296
24754,0.5,15,0.05,5,29,0.4540244611966466,217.56577048858807,0.36219108119886206
24755,0.5,15,0.05,6,0,0.21955503243010144,321.4524117152908,0.43339041172522624
24756,0.5,15,0.05,6,1,0.2155878900293763,319.9329526268917,0.42943567935891874
24757,0.5,15,0.05,6,2,0.2996521074927347,330.34793407903913,0.4474207971943322
24758,0.5,15,0.05,6,3,0.303097486034915,324.5147299329071,0.42433278770457744
24759,0.5,15,0.05,6,4,0.23504975287526722,323.72542383928203,0.4363895753097225
24760,0.5,15,0.05,6,5,0.2346940782459228,324.84002481950074,0.44185559873540914
24761,0.5,15,0.05,6,6,0.22232381950726968,325.3582276141294,0.4409208590925311
24762,0.5,15,0.05,6,7,0.23675057423586185,320.07225501468207,0.42656010295493857
24763,0.5,15,0.05,6,8,0.20361844092101658,325.1441758004756,0.43721816670547115
24764,0.5,15,0.05,6,9,0.27882968876878583,329.6290052695867,0.4485798725197336
24765,0.5,15,0.05,6,10,0.25136745477646794,326.2165788011749,0.45113813719101287
24766,0.5,15,0.05,6,11,0.21868478780813483,324.71052149898486,0.4477407095715294
24767,0.5,15,0.05,6,12,0.23757137472674042,324.6444362858727,0.4365542760508136
24768,0.5,15,0.05,6,13,0.143195184134949,319.72602636534725,0.4252826240711018
24769,0.5,15,0.05,6,14,0.24359862704465673,321.2231723644457,0.42640767211848446
24770,0.5,15,0.05,6,15,0.21311949050904364,326.59661219968274,0.45688104360223153
24771,0.5,15,0.05,6,16,0.2232535401431738,322.2631039834135,0.43751567405029285
24772,0.5,15,0.05,6,17,0.22494411210879417,323.58749611957455,0.44383845555760226
24773,0.5,15,0.05,6,18,0.21088978926749383,318.91533210120906,0.425245236892178
24774,0.5,15,0.05,6,19,0.2067739421679904,322.51459052163096,0.43320587053805876
24775,0.5,15,0.05,6,20,0.20648107118137662,323.5695401146706,0.4393743374214269
24776,0.5,15,0.05,6,21,0.2606232884751404,324.894002382959,0.4380497001013335
24777,0.5,15,0.05,6,22,0.19524767910925087,317.2646765832389,0.4188556607171381
24778,0.5,15,0.05,6,23,0.18758604786071698,322.400128938468,0.4372752632350756
24779,0.5,15,0.05,6,24,-0.7003462609363664,575.0471072706922,0.8990638895035866
24780,0.5,15,0.05,6,25,0.24354811001077015,320.22617012030855,0.4297608313542464
24781,0.5,15,0.05,6,26,0.20654997180537896,324.414719318244,0.4374231087396209
24782,0.5,15,0.05,6,27,0.2222100602994341,320.16715313576384,0.43403067920540267
24783,0.5,15,0.05,6,28,0.26189992785119315,323.066102026599,0.4326922005118283
24784,0.5,15,0.05,6,29,0.2156770815669928,327.9886882652722,0.4533514059609554
24785,0.5,15,0.05,7,0,0.27460146901006804,321.3537381428439,0.44416170642964986
24786,0.5,15,0.05,7,1,0.06359183895147531,323.647610451036,0.45559248545240755
24787,0.5,15,0.05,7,2,0.14799471088346958,326.38138012776307,0.4479897229623986
24788,0.5,15,0.05,7,3,0.0813625146875908,326.0709053827978,0.45646689766148835
24789,0.5,15,0.05,7,4,0.08351530139412984,324.40581060946266,0.4549996273579822
24790,0.5,15,0.05,7,5,0.19195429425392094,322.6960433159698,0.4514247548976165
24791,0.5,15,0.05,7,6,0.11277023009421644,328.52207558665594,0.4555454168961588
24792,0.5,15,0.05,7,7,0.4667173584352897,217.43339623113124,0.3609250210113135
24793,0.5,15,0.05,7,8,0.1253039729904111,321.9379972892216,0.42840482291907533
24794,0.5,15,0.05,7,9,0.18161673501099138,325.18557633741574,0.44766475682852674
24795,0.5,15,0.05,7,10,0.1986622353506077,326.2468593901942,0.45082498128113263
24796,0.5,15,0.05,7,11,0.15938694425602573,331.7142010455263,0.4632315838539034
24797,0.5,15,0.05,7,12,0.06399030369530541,324.4330829054795,0.4563504909324044
24798,0.5,15,0.05,7,13,0.1833064324916344,328.3319194350341,0.4528308192095598
24799,0.5,15,0.05,7,14,0.14162048474634678,329.5405125588668,0.4533297420156008
24800,0.5,15,0.05,7,15,0.15320299377521693,325.34362715688053,0.44412873070633213
24801,0.5,15,0.05,7,16,0.11131848335227078,314.5397413052569,0.4326607871245986
24802,0.5,15,0.05,7,17,0.1554846094543475,323.2505538013116,0.45165084798929334
24803,0.5,15,0.05,7,18,0.12217019446531056,330.49560176964997,0.450928133780375
24804,0.5,15,0.05,7,19,0.180634046435608,327.5666406444996,0.4562974051223862
24805,0.5,15,0.05,7,20,0.14125405861670923,329.789697520258,0.4655616175123957
24806,0.5,15,0.05,7,21,0.1439701198189863,323.14143574582437,0.4542731302519738
24807,0.5,15,0.05,7,22,0.07685227685423723,327.6758009087779,0.4567381520000433
24808,0.5,15,0.05,7,23,0.2369900363714302,319.7454246907834,0.43466484437556024
24809,0.5,15,0.05,7,24,0.0771588544451714,328.41626096827076,0.450386311275597
24810,0.5,15,0.05,7,25,0.09982683598906528,327.4186971324469,0.44944564218870675
24811,0.5,15,0.05,7,26,0.06097076777980955,338.3481220046911,0.47772324017900897
24812,0.5,15,0.05,7,27,0.16841795458254635,331.02899377100033,0.4610501868368131
24813,0.5,15,0.05,7,28,0.16488601965097327,323.44983727130557,0.4479096278019745
24814,0.5,15,0.05,7,29,0.155244780419349,319.73848669982107,0.42965369511589424
24815,0.5,15,0.05,8,0,0.46081994348015987,221.39358504292747,0.3627773904648332
24816,0.5,15,0.05,8,1,0.4599553449180011,222.55749578574242,0.3633373190533215
24817,0.5,15,0.05,8,2,0.46081994348015987,221.39358504292747,0.3627773904648332
24818,0.5,15,0.05,8,3,0.4617119294580765,220.2378007310596,0.3622174618763448
24819,0.5,15,0.05,8,4,0.45911705165054206,223.72902223477058,0.3638972476418098
24820,0.5,15,0.05,8,5,0.46825864616874163,221.48437680665498,0.36329647866802467
24821,0.5,15,0.05,8,6,0.4603842893823386,221.97455748549,0.36305735475907736
24822,0.5,15,0.05,8,7,0.45953297612389415,223.1423374042142,0.36361728334756566
24823,0.5,15,0.05,8,8,0.4603842893823386,221.97455748549,0.36305735475907736
24824,0.5,15,0.05,8,9,0.46081994348015987,221.39358504292747,0.3627773904648332
24825,0.5,15,0.05,8,10,0.46081994348015987,221.39358504292747,0.3627773904648332
24826,0.5,15,0.05,8,11,0.4599553449180011,222.55749578574242,0.3633373190533215
24827,0.5,15,0.05,8,12,0.4603842893823386,221.97455748549,0.36305735475907736
24828,0.5,15,0.05,8,13,0.45953297612389415,223.1423374042142,0.36361728334756566
24829,0.5,15,0.05,8,14,0.45953297612389415,223.1423374042142,0.36361728334756566
24830,0.5,15,0.05,8,15,0.45953297612389415,223.1423374042142,0.36361728334756566
24831,0.5,15,0.05,8,16,0.45953297612389415,223.1423374042142,0.36361728334756566
24832,0.5,15,0.05,8,17,0.4599553449180011,222.55749578574242,0.3633373190533215
24833,0.5,15,0.05,8,18,0.45911705165054206,223.72902223477058,0.3638972476418098
24834,0.5,15,0.05,8,19,0.4617119294580765,220.2378007310596,0.3622174618763448
24835,0.5,15,0.05,8,20,0.45911705165054206,223.72902223477058,0.3638972476418098
24836,0.5,15,0.05,8,21,0.46126244378321934,220.81464354258756,0.36249742617058905
24837,0.5,15,0.05,8,22,0.45911705165054206,223.72902223477058,0.3638972476418098
24838,0.5,15,0.05,8,23,0.4599553449180011,222.55749578574242,0.3633373190533215
24839,0.5,15,0.05,8,24,0.45953297612389415,223.1423374042142,0.36361728334756566
24840,0.5,15,0.05,8,25,0.46081994348015987,221.39358504292747,0.3627773904648332
24841,0.5,15,0.05,8,26,0.4599553449180011,222.55749578574242,0.3633373190533215
24842,0.5,15,0.05,8,27,0.4603842893823386,221.97455748549,0.36305735475907736
24843,0.5,15,0.05,8,28,0.45953297612389415,223.1423374042142,0.36361728334756566
24844,0.5,15,0.05,8,29,0.2678560099803983,327.16233410042173,0.43363082887170373
24845,0.5,15,0.05,9,0,0.09995623356653331,319.43047929232006,0.4457702899991222
24846,0.5,15,0.05,9,1,-0.6723907876399823,590.6305608719435,0.9437483178469689
24847,0.5,15,0.05,9,2,0.09360733082898899,311.9660690156873,0.43254881278238927
24848,0.5,15,0.05,9,3,0.08824624118730238,319.9662759931097,0.44574434999193707
24849,0.5,15,0.05,9,4,0.1194515389921384,316.8426974542445,0.4321671002819811
24850,0.5,15,0.05,9,5,0.2002254186556032,321.31775208151913,0.44106963077177735
24851,0.5,15,0.05,9,6,0.09345698050242607,313.86900473787847,0.43771756731827577
24852,0.5,15,0.05,9,7,0.08160810482615406,317.4175997205536,0.44175022100655
24853,0.5,15,0.05,9,8,0.11984774444544205,318.8703403065602,0.44177719906833496
24854,0.5,15,0.05,9,9,0.10258965029800465,310.15024439033897,0.4334680708325746
24855,0.5,15,0.05,9,10,0.09183362847056929,324.514846305679,0.4549285721567846
24856,0.5,15,0.05,9,11,0.15270082178605907,311.23934893255887,0.4273286861677707
24857,0.5,15,0.05,9,12,0.14596873095307444,320.5515818710763,0.4433100017169494
24858,0.5,15,0.05,9,13,0.09460430339438529,311.8909447223877,0.428534617283516
24859,0.5,15,0.05,9,14,0.12372438741034743,320.5843552885295,0.4436506819040664
24860,0.5,15,0.05,9,15,0.07261947110252079,325.13971506207116,0.4570282026417642
24861,0.5,15,0.05,9,16,0.08699532907284242,317.1738506587139,0.4426463458626584
24862,0.5,15,0.05,9,17,0.08794838881408577,334.4880857717735,0.4683209731560401
24863,0.5,15,0.05,9,18,0.09794273325037911,329.5541510849668,0.46261653878538067
24864,0.5,15,0.05,9,19,0.17568501930320654,320.14233904102383,0.4432254446537847
24865,0.5,15,0.05,9,20,0.089804510150084,325.77421525410927,0.4597760130714017
24866,0.5,15,0.05,9,21,0.08343779108370845,318.4586544596836,0.44519322108927356
24867,0.5,15,0.05,9,22,0.46206045515318256,223.28904313818074,0.36495426815461807
24868,0.5,15,0.05,9,23,0.16461585880750673,318.95139004418866,0.44483629025585314
24869,0.5,15,0.05,9,24,0.10811296194054815,321.2657235642279,0.44494651452597145
24870,0.5,15,0.05,9,25,0.08417377900938756,329.6440429968127,0.46585874907649577
24871,0.5,15,0.05,9,26,0.10183419843374054,309.07252494822075,0.4346067194300675
24872,0.5,15,0.05,9,27,0.085751438917216,321.51897527180273,0.4557834744068816
24873,0.5,15,0.05,9,28,0.08809932974073677,314.2607302909076,0.4325795567129922
24874,0.5,15,0.05,9,29,0.10162736406201471,328.82911117111274,0.4604728917550864
24875,0.5,15,0.1,0,0,-0.0027265666447322443,319.83515735614793,0.4448847148894604
24876,0.5,15,0.1,0,1,-0.012443228695916839,323.9510359218289,0.4485453003932622
24877,0.5,15,0.1,0,2,-0.013117741805587307,322.52189028674564,0.4488411266393781
24878,0.5,15,0.1,0,3,-0.03881953299347309,336.2095317296499,0.47101900283116044
24879,0.5,15,0.1,0,4,-0.018471307564840278,331.6614400537772,0.4594640608322959
24880,0.5,15,0.1,0,5,-0.012045270905902739,321.4778541504455,0.4484765270588307
24881,0.5,15,0.1,0,6,-0.04568245773082341,341.1881446452276,0.47548496739085827
24882,0.5,15,0.1,0,7,-0.0298823822254954,335.3613285562447,0.4646014068154763
24883,0.5,15,0.1,0,8,-0.01094226447081328,329.846847862267,0.4590293989461604
24884,0.5,15,0.1,0,9,-0.0675051083886294,344.8869575267011,0.4810578325277291
24885,0.5,15,0.1,0,10,-0.036186176509164385,339.43158845655427,0.4737305274032926
24886,0.5,15,0.1,0,11,0.0029988257349820163,328.539066032277,0.45690453393161023
24887,0.5,15,0.1,0,12,0.004259806025846927,330.0063581787763,0.46028182595501627
24888,0.5,15,0.1,0,13,-0.024188398473225247,328.76134312290645,0.45753993339493926
24889,0.5,15,0.1,0,14,-0.02874925797131388,330.8900944428035,0.4615473484223446
24890,0.5,15,0.1,0,15,-0.011279486973424615,328.59817383461694,0.4575845196849509
24891,0.5,15,0.1,0,16,-0.01500938419096807,331.2862023511453,0.4597050772082656
24892,0.5,15,0.1,0,17,-0.007728066540654051,331.27694832847027,0.4601271415056551
24893,0.5,15,0.1,0,18,-0.4207738183454997,438.17733617596156,0.6182797318859332
24894,0.5,15,0.1,0,19,-0.015088724951893187,331.4456878760471,0.46150451200603787
24895,0.5,15,0.1,0,20,-0.027263381726796806,334.273540757278,0.46342451662874967
24896,0.5,15,0.1,0,21,-0.01198346342044776,334.2988069428018,0.4646380003626518
24897,0.5,15,0.1,0,22,-0.027223845364073865,336.1419963880058,0.4701083920018045
24898,0.5,15,0.1,0,23,-0.025339379023696967,339.9570264020396,0.4709007160829719
24899,0.5,15,0.1,0,24,0.011671812939721074,318.4441742731466,0.44235221334289915
24900,0.5,15,0.1,0,25,0.005804731786166399,326.0794482917638,0.4534461646512496
24901,0.5,15,0.1,0,26,0.0017585734821810768,319.9062662832808,0.4471046403622005
24902,0.5,15,0.1,0,27,-0.006498149245240069,311.6396327914545,0.4376278074317475
24903,0.5,15,0.1,0,28,-0.011626835938644197,325.0644213694582,0.4503727408462521
24904,0.5,15,0.1,0,29,-0.017488906515460787,333.6623129185554,0.4588379512799026
24905,0.5,15,0.1,1,0,0.4753880350540258,203.96165635848934,0.3534129285433533
24906,0.5,15,0.1,1,1,0.4704859174711773,207.27883505971442,0.3553726786030624
24907,0.5,15,0.1,1,2,0.47321091122811443,205.34785509371318,0.3542528214260858
24908,0.5,15,0.1,1,3,0.4739235892637839,204.87950187915808,0.3539728571318416
24909,0.5,15,0.1,1,4,0.47614015445747143,203.51265358996315,0.35313296424910917
24910,0.5,15,0.1,1,5,0.47251100959412623,205.8221836843052,0.3545327857203299
24911,0.5,15,0.1,1,6,0.4739235892637839,204.87950187915808,0.3539728571318416
24912,0.5,15,0.1,1,7,0.4760142861838688,204.80438887158826,0.3538725618625689
24913,0.5,15,0.1,1,8,0.4704859174711773,207.27883505971442,0.3553726786030624
24914,0.5,15,0.1,1,9,0.47321091122811443,205.34785509371318,0.3542528214260858
24915,0.5,15,0.1,1,10,0.4746492364643394,204.41735553546633,0.3536928928375975
24916,0.5,15,0.1,1,11,0.47251100959412623,205.8221836843052,0.3545327857203299
24917,0.5,15,0.1,1,12,0.47321091122811443,205.34785509371318,0.3542528214260858
24918,0.5,15,0.1,1,13,0.47321091122811443,205.34785509371318,0.3542528214260858
24919,0.5,15,0.1,1,14,0.47321091122811443,205.34785509371318,0.3542528214260858
24920,0.5,15,0.1,1,15,0.47251100959412623,205.8221836843052,0.3545327857203299
24921,0.5,15,0.1,1,16,0.4746492364643394,204.41735553546633,0.3536928928375975
24922,0.5,15,0.1,1,17,-0.061733831625648744,335.9694570667993,0.46123195588180393
24923,0.5,15,0.1,1,18,0.47321091122811443,205.34785509371318,0.3542528214260858
24924,0.5,15,0.1,1,19,0.47251100959412623,205.8221836843052,0.3545327857203299
24925,0.5,15,0.1,1,20,0.47114872347051556,206.7878839764156,0.3550927143088183
24926,0.5,15,0.1,1,21,0.4689047023280231,201.93309212395783,0.346444804605547
24927,0.5,15,0.1,1,22,0.4739235892637839,204.87950187915808,0.3539728571318416
24928,0.5,15,0.1,1,23,-0.1319552324879438,370.0607968599336,0.5119945005387525
24929,0.5,15,0.1,1,24,0.4704859174711773,207.27883505971442,0.3553726786030624
24930,0.5,15,0.1,1,25,0.4698350477276929,207.7749198531252,0.3556526428973066
24931,0.5,15,0.1,1,26,0.4739235892637839,204.87950187915808,0.3539728571318416
24932,0.5,15,0.1,1,27,0.47251100959412623,205.8221836843052,0.3545327857203299
24933,0.5,15,0.1,1,28,0.47251100959412623,205.8221836843052,0.3545327857203299
24934,0.5,15,0.1,1,29,0.47251100959412623,205.8221836843052,0.3545327857203299
24935,0.5,15,0.1,2,0,0.4719124082746884,202.28355799330225,0.345119215011497
24936,0.5,15,0.1,2,1,0.47483874471902326,201.7043352417145,0.3447389554479801
24937,0.5,15,0.1,2,2,0.4706134781173694,203.30138549020384,0.3456791435999853
24938,0.5,15,0.1,2,3,0.4693598482230102,204.3372047281863,0.34623907218847366
24939,0.5,15,0.1,2,4,-0.7516541286264534,542.9863041387904,0.8152189948850079
24940,0.5,15,0.1,2,5,0.47704406155783746,201.62844616007123,0.3446386601787074
24941,0.5,15,0.1,2,6,0.47125717614206025,202.7901356954105,0.3453991793057412
24942,0.5,15,0.1,2,7,0.47351654007022503,202.71263500543992,0.3452988840364684
24943,0.5,15,0.1,2,8,0.4746527446935387,200.30775827926837,0.3439993578345204
24944,0.5,15,0.1,2,9,0.47483874471902326,201.7043352417145,0.3447389554479801
24945,0.5,15,0.1,2,10,0.4746527446935387,200.30775827926837,0.3439993578345204
24946,0.5,15,0.1,2,11,0.46998110553045985,203.8171313968422,0.3459591078942295
24947,0.5,15,0.1,2,12,0.03903510254260568,293.64344165053143,0.41597027926189795
24948,0.5,15,0.1,2,13,0.46874949534005,204.86144381878452,0.3465190364827178
24949,0.5,15,0.1,2,14,0.47351654007022503,202.71263500543992,0.3452988840364684
24950,0.5,15,0.1,2,15,0.4704091999475864,205.31219306562966,0.3466987055076893
24951,0.5,15,0.1,2,16,0.47325829653596924,201.2851608980749,0.3445592864230087
24952,0.5,15,0.1,2,17,0.47325829653596924,201.2851608980749,0.3445592864230087
24953,0.5,15,0.1,2,18,0.4719124082746884,202.28355799330225,0.345119215011497
24954,0.5,15,0.1,2,19,0.4725793807908585,201.781835931685,0.3448392507172529
24955,0.5,15,0.1,2,20,0.4725793807908585,201.781835931685,0.3448392507172529
24956,0.5,15,0.1,2,21,0.47325829653596924,201.2851608980749,0.3445592864230087
24957,0.5,15,0.1,2,22,0.475517660464134,201.20766020810436,0.34445899115373596
24958,0.5,15,0.1,2,23,0.4719124082746884,202.28355799330225,0.345119215011497
24959,0.5,15,0.1,2,24,0.47125717614206025,202.7901356954105,0.3453991793057412
24960,0.5,15,0.1,2,25,0.47125717614206025,202.7901356954105,0.3453991793057412
24961,0.5,15,0.1,2,26,-0.787330506787911,559.1689906411966,0.8561053901120285
24962,0.5,15,0.1,2,27,0.4725793807908585,201.781835931685,0.3448392507172529
24963,0.5,15,0.1,2,28,0.4719124082746884,202.28355799330225,0.345119215011497
24964,0.5,15,0.1,3,0,0.13474980218243687,283.5229620436079,0.39628074142381875
24965,0.5,15,0.1,3,1,0.14269932051306847,269.7157645610498,0.37793451873869466
24966,0.5,15,0.1,3,2,-0.7854968108482218,550.4795119724997,0.8293384037134627
24967,0.5,15,0.1,3,3,0.47518100100405997,199.50133247553467,0.336312168845174
24968,0.5,15,0.1,3,4,0.11015433020828357,277.17673639225075,0.39034419614397703
24969,0.5,15,0.1,3,5,0.14622716444765912,269.5413331707898,0.3782147840192442
24970,0.5,15,0.1,3,6,0.1092843939106438,275.9193945391599,0.38841781800684805
24971,0.5,15,0.1,3,7,0.06832522047040222,302.617018688463,0.42321128427269034
24972,0.5,15,0.1,3,8,0.11423310872793498,278.36005217066526,0.3923677730035764
24973,0.5,15,0.1,3,9,0.09088280112189691,275.52152656726145,0.3886716949357498
24974,0.5,15,0.1,3,10,0.13716982308184736,267.7952122736779,0.37826315908347335
24975,0.5,15,0.1,3,11,0.0822515828458627,280.3501950938002,0.395356826495132
24976,0.5,15,0.1,3,12,0.08470919485755656,290.69475799089156,0.40620441022376336
24977,0.5,15,0.1,3,13,0.09198778205673606,288.23544613398286,0.4080309163355194
24978,0.5,15,0.1,3,14,0.0651334415034384,302.9796133011882,0.42501181386729786
