,ba_m,simple_spread_chance,repetition,measure,pen_name,data,pearson,euclidean,mape
458,10,0.25,9,opinion-timeseries,rep,"[48.         71.5        79.         22.333334   16.833334    9.
  6.6666665  29.         46.233334   45.9        13.966666   10.633333
  7.766667    5.866667    3.2666667   2.2         1.5         1.0666667
  0.8333333   0.6666667   0.2        24.966667   47.2        27.933332
  7.133333    1.5333333   0.26666668 26.066668   20.1        40.4
 54.666668   48.4        46.233334   59.1        46.433334   59.066666
 68.96667    63.133335   35.866665   20.666666   12.166667   48.766666
 20.5        30.833334   36.1        52.466667   55.1        55.833332
 42.7        32.233334   53.733334   43.7        18.166666    7.8
 22.866667   15.833333   11.166667    9.033334    6.8         5.0333333
 20.366667   29.         16.233334   12.633333  ]",-0.03874059105759571,336.084003889097,0.5949318036980887
459,10,0.5,0,opinion-timeseries,dem,"[6.5000000e+01 6.5000000e+01 6.5000000e+01 7.9333334e+00 3.5999999e+00
 3.5999999e+00 3.5999999e+00 5.0666668e+01 5.0666668e+01 2.5666666e+01
 5.6666665e+00 3.0000000e+00 1.6333333e+00 1.6333333e+00 4.0000001e-01
 4.0000001e-01 2.6666668e-01 2.6666668e-01 1.3333334e-01 6.6666670e-02
 0.0000000e+00 0.0000000e+00 2.5433332e+01 6.3333335e+00 1.5333333e+00
 5.6666666e-01 2.0000000e-01 2.0000000e-01 1.3333334e-01 1.3333334e-01
 1.3333334e-01 1.3333334e-01 1.3333334e-01 1.3333334e-01 0.0000000e+00
 4.9900002e+01 4.9900002e+01 7.4866669e+01 7.4866669e+01 7.4866669e+01
 7.4866669e+01 6.8133331e+01 1.7733334e+01 8.8999996e+00 8.8999996e+00
 7.7633331e+01 9.4333336e+01 9.8533333e+01 9.9433334e+01 4.8400002e+01
 3.5200001e+01 9.6000004e+00 2.3666666e+00 5.0000000e-01 4.8566666e+01
 4.8566666e+01 4.8566666e+01 2.6166666e+01 2.6166666e+01 2.6166666e+01
 3.0933332e+01 3.2966667e+01 3.2966667e+01 1.5900000e+01]",0.15346587225070327,554.1584274802439,0.7047435147383212
460,10,0.5,0,opinion-timeseries,mod,"[4.8000000e+01 8.4566666e+01 9.2099998e+01 1.6200001e+01 8.3666668e+00
 2.9333334e+00 1.7666667e+00 4.9766666e+01 7.4099998e+01 4.3533333e+01
 3.5000000e+00 1.8000000e+00 8.9999998e-01 6.6666669e-01 2.6666668e-01
 2.0000000e-01 1.3333334e-01 6.6666670e-02 6.6666670e-02 6.6666670e-02
 0.0000000e+00 5.1633335e+01 6.6966667e+01 1.5900000e+01 6.3333333e-01
 3.3333335e-02 0.0000000e+00 5.1366665e+01 2.5266666e+01 6.2633335e+01
 8.1000000e+01 6.2066666e+01 5.9833332e+01 8.0133331e+01 3.8766666e+01
 6.9533333e+01 8.5199997e+01 7.1300003e+01 1.9633333e+01 6.2333331e+00
 1.9666667e+00 7.3199997e+01 9.7333336e+00 2.6033333e+01 3.2133335e+01
 6.9166664e+01 6.9566666e+01 6.9133331e+01 2.1566668e+01 1.0566667e+01
 6.4266670e+01 2.2433332e+01 3.1666667e+00 5.3333336e-01 2.5466667e+01
 1.2566667e+01 6.9000001e+00 3.4333334e+00 1.7666667e+00 8.9999998e-01
 2.6366667e+01 3.0666666e+01 7.9666667e+00 3.6666667e+00]",-0.09135661482782614,440.46337493165214,0.645733616373709
461,10,0.5,0,opinion-timeseries,rep,"[3.9000000e+01 8.2833336e+01 9.1533333e+01 1.2933333e+01 6.1333332e+00
 1.5666667e+00 1.0000000e+00 4.9599998e+01 7.5633331e+01 4.3433334e+01
 3.3000000e+00 1.4000000e+00 8.0000001e-01 2.3333333e-01 6.6666670e-02
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 5.0799999e+01 6.5699997e+01 1.8133333e+01 6.0000002e-01
 0.0000000e+00 0.0000000e+00 5.0400002e+01 2.6200001e+01 6.3799999e+01
 8.2599998e+01 5.9799999e+01 5.7966667e+01 7.9633331e+01 3.9766666e+01
 6.9633331e+01 8.4966667e+01 7.1000000e+01 1.8266666e+01 4.9000001e+00
 1.5000000e+00 7.6599998e+01 1.0866667e+01 2.9033333e+01 3.2333332e+01
 6.7199997e+01 6.6566666e+01 6.6333336e+01 2.2700001e+01 1.0800000e+01
 6.4500000e+01 2.2766666e+01 2.6333334e+00 2.3333333e-01 2.3600000e+01
 1.0566667e+01 5.1666665e+00 2.3000000e+00 1.1333333e+00 6.6666669e-01
 2.4799999e+01 3.1500000e+01 8.6666670e+00 4.4666667e+00]",-0.03848277958837699,369.81225223062194,0.6346187322487673
462,10,0.5,1,opinion-timeseries,dem,"[5.2000000e+01 5.2000000e+01 5.2000000e+01 5.5333333e+00 2.2666667e+00
 2.2666667e+00 2.2666667e+00 5.0033333e+01 5.0033333e+01 2.5366667e+01
 6.3333335e+00 3.1666667e+00 1.5000000e+00 1.5000000e+00 3.0000001e-01
 3.0000001e-01 2.3333333e-01 2.3333333e-01 1.6666667e-01 1.0000000e-01
 0.0000000e+00 0.0000000e+00 2.3466667e+01 6.4000001e+00 1.7666667e+00
 4.0000001e-01 1.0000000e-01 1.0000000e-01 6.6666670e-02 6.6666670e-02
 6.6666670e-02 6.6666670e-02 6.6666670e-02 6.6666670e-02 0.0000000e+00
 4.9666668e+01 4.9666668e+01 7.4766670e+01 7.4766670e+01 7.4766670e+01
 7.4766670e+01 6.8933334e+01 1.6500000e+01 8.8000002e+00 8.8000002e+00
 7.7199997e+01 9.4300003e+01 9.8466667e+01 9.9633331e+01 5.0666668e+01
 3.6833332e+01 9.5000000e+00 3.2000000e+00 1.0000000e+00 4.9900002e+01
 4.9900002e+01 4.9900002e+01 2.5700001e+01 2.5700001e+01 2.5700001e+01
 3.2099998e+01 3.3233334e+01 3.3233334e+01 1.7366667e+01]",0.2223314794428808,555.0558621180528,0.7143217684282706
463,10,0.5,1,opinion-timeseries,mod,"[4.6000000e+01 8.4466667e+01 9.2566666e+01 1.5733334e+01 7.4333334e+00
 2.5999999e+00 1.5333333e+00 5.0900002e+01 7.5766670e+01 4.3233334e+01
 3.5999999e+00 1.8000000e+00 1.0000000e+00 5.6666666e-01 1.3333334e-01
 6.6666670e-02 3.3333335e-02 3.3333335e-02 3.3333335e-02 3.3333335e-02
 3.3333335e-02 5.0166668e+01 6.5866669e+01 1.7600000e+01 8.6666667e-01
 3.3333335e-02 0.0000000e+00 5.0666668e+01 2.4533333e+01 6.2233334e+01
 8.1233330e+01 6.3066666e+01 6.0299999e+01 8.0066666e+01 3.9466667e+01
 7.0000000e+01 8.5599998e+01 7.2433334e+01 1.9866667e+01 5.5333333e+00
 1.7000000e+00 7.0666664e+01 1.0066667e+01 2.7100000e+01 3.1033333e+01
 6.8300003e+01 6.7666664e+01 6.7500000e+01 2.3133333e+01 1.1800000e+01
 6.4233330e+01 2.2466667e+01 3.1333334e+00 5.6666666e-01 2.5033333e+01
 1.3000000e+01 7.5333333e+00 4.0000000e+00 1.8333334e+00 1.1333333e+00
 2.7366667e+01 3.1200001e+01 8.1333332e+00 4.1999998e+00]",-0.08793627096255749,439.9031828518422,0.6473545919522904
464,10,0.5,1,opinion-timeseries,rep,"[5.0000000e+01 8.7133331e+01 9.3599998e+01 1.3433333e+01 7.0000000e+00
 1.5666667e+00 8.9999998e-01 5.1200001e+01 7.5766670e+01 4.5233334e+01
 2.8333333e+00 1.1333333e+00 6.6666669e-01 3.3333334e-01 6.6666670e-02
 3.3333335e-02 3.3333335e-02 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 4.9500000e+01 6.5466667e+01 1.6533333e+01 2.6666668e-01
 0.0000000e+00 0.0000000e+00 4.9900002e+01 2.4100000e+01 6.0200001e+01
 8.0099998e+01 6.1299999e+01 5.8266666e+01 7.9266670e+01 3.9433334e+01
 7.0333336e+01 8.6066666e+01 7.0699997e+01 1.6966667e+01 4.8666668e+00
 1.1333333e+00 7.4933334e+01 9.0000000e+00 2.6533333e+01 3.1900000e+01
 6.7533333e+01 6.5766670e+01 6.5800003e+01 2.2533333e+01 1.1100000e+01
 6.6166664e+01 2.2299999e+01 2.3666666e+00 2.3333333e-01 2.5033333e+01
 1.1700000e+01 5.6999998e+00 3.2000000e+00 1.3000000e+00 8.6666667e-01
 2.4633333e+01 3.1166666e+01 7.9666667e+00 4.0333333e+00]",-0.06855481974948414,371.3967353848845,0.6387422885352969
465,10,0.5,2,opinion-timeseries,dem,"[6.1000000e+01 6.1000000e+01 6.1000000e+01 7.5666666e+00 4.1666665e+00
 4.1666665e+00 4.1666665e+00 5.1433334e+01 5.1433334e+01 2.5466667e+01
 6.6999998e+00 3.4333334e+00 1.6333333e+00 1.6333333e+00 5.6666666e-01
 5.6666666e-01 2.6666668e-01 2.6666668e-01 2.0000000e-01 1.0000000e-01
 0.0000000e+00 0.0000000e+00 2.5366667e+01 6.7666669e+00 1.7666667e+00
 6.6666669e-01 1.0000000e-01 1.0000000e-01 3.3333335e-02 3.3333335e-02
 3.3333335e-02 3.3333335e-02 3.3333335e-02 3.3333335e-02 0.0000000e+00
 5.0000000e+01 5.0000000e+01 7.5266670e+01 7.5266670e+01 7.5266670e+01
 7.5266670e+01 6.8866669e+01 1.6600000e+01 7.9000001e+00 7.9000001e+00
 7.7099998e+01 9.4333336e+01 9.8366669e+01 9.9766670e+01 4.9033333e+01
 3.6566666e+01 1.0100000e+01 2.4333334e+00 7.3333335e-01 5.0500000e+01
 5.0500000e+01 5.0500000e+01 2.6066668e+01 2.6066668e+01 2.6066668e+01
 3.1866667e+01 3.4233334e+01 3.4233334e+01 1.8000000e+01]",0.1740198782496452,552.6730063687079,0.7045929999691413
466,10,0.5,2,opinion-timeseries,mod,"[4.5000000e+01 8.4599998e+01 9.1933334e+01 1.3533334e+01 7.1999998e+00
 2.2000000e+00 1.1333333e+00 4.9433334e+01 7.4199997e+01 4.2566666e+01
 3.5999999e+00 1.8333334e+00 8.0000001e-01 4.6666667e-01 1.0000000e-01
 6.6666670e-02 6.6666670e-02 3.3333335e-02 3.3333335e-02 3.3333335e-02
 0.0000000e+00 4.9400002e+01 6.5099998e+01 1.6533333e+01 6.0000002e-01
 3.3333335e-02 0.0000000e+00 5.0633335e+01 2.4433332e+01 6.2833332e+01
 8.1699997e+01 6.2666668e+01 5.8866665e+01 7.9400002e+01 3.8466667e+01
 6.8800003e+01 8.4599998e+01 6.9733330e+01 1.7333334e+01 4.8000002e+00
 1.3666667e+00 7.3333336e+01 1.1066667e+01 2.7900000e+01 3.0233334e+01
 6.8099998e+01 6.8166664e+01 6.8266670e+01 2.3366667e+01 1.2333333e+01
 6.3799999e+01 2.3600000e+01 2.9333334e+00 4.0000001e-01 2.4566668e+01
 1.2833333e+01 7.0666666e+00 3.3666666e+00 1.9333333e+00 1.1000000e+00
 2.6066668e+01 3.1566668e+01 8.0666666e+00 4.0000000e+00]",-0.08130887409199541,441.24329772035264,0.6506397199708274
467,10,0.5,2,opinion-timeseries,rep,"[5.1000000e+01 8.7033333e+01 9.3300003e+01 1.2066667e+01 5.5999999e+00
 1.5333333e+00 6.3333333e-01 4.8833332e+01 7.4199997e+01 4.4433334e+01
 2.5666666e+00 1.1333333e+00 5.0000000e-01 2.3333333e-01 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 5.1266666e+01 6.7566666e+01 1.7033333e+01 8.3333331e-01
 6.6666670e-02 0.0000000e+00 5.0233334e+01 2.5700001e+01 6.3133335e+01
 8.1900002e+01 6.0033333e+01 5.7266666e+01 7.7900002e+01 3.8733334e+01
 7.0066666e+01 8.4833336e+01 7.1533333e+01 1.7633333e+01 4.8333335e+00
 1.1333333e+00 7.6333336e+01 1.0833333e+01 2.7533333e+01 3.1866667e+01
 6.5033333e+01 6.7833336e+01 6.7900002e+01 2.3200001e+01 1.2166667e+01
 6.5133331e+01 2.3299999e+01 2.9333334e+00 4.3333334e-01 2.6033333e+01
 1.3933333e+01 7.1999998e+00 3.4666667e+00 1.8000000e+00 9.6666664e-01
 2.5600000e+01 3.0733334e+01 8.2666664e+00 4.1333332e+00]",-0.05829635492034672,369.512445940369,0.637022409767996
468,10,0.5,3,opinion-timeseries,dem,"[6.5000000e+01 6.5000000e+01 6.5000000e+01 8.4333334e+00 4.3333335e+00
 4.3333335e+00 4.3333335e+00 5.2166668e+01 5.2166668e+01 2.6266666e+01
 7.1999998e+00 3.7000000e+00 1.7000000e+00 1.7000000e+00 4.6666667e-01
 4.6666667e-01 1.6666667e-01 1.6666667e-01 1.3333334e-01 6.6666670e-02
 0.0000000e+00 0.0000000e+00 2.4500000e+01 5.5333333e+00 1.3333334e+00
 2.3333333e-01 6.6666670e-02 6.6666670e-02 3.3333335e-02 3.3333335e-02
 3.3333335e-02 3.3333335e-02 3.3333335e-02 3.3333335e-02 3.3333335e-02
 4.9900002e+01 4.9900002e+01 7.5000000e+01 7.5000000e+01 7.5000000e+01
 7.5000000e+01 6.9866669e+01 1.6100000e+01 8.5000000e+00 8.5000000e+00
 7.6000000e+01 9.3699997e+01 9.8599998e+01 9.9566666e+01 5.0200001e+01
 3.8166668e+01 9.0666666e+00 2.3333333e+00 4.6666667e-01 4.7666668e+01
 4.7666668e+01 4.7666668e+01 2.3433332e+01 2.3433332e+01 2.3433332e+01
 3.1100000e+01 3.2766666e+01 3.2766666e+01 1.5966666e+01]",0.14255508479743395,555.0015875480753,0.7051012976313971
469,10,0.5,3,opinion-timeseries,mod,"[3.8000000e+01 8.2966667e+01 9.2099998e+01 1.4700000e+01 7.0666666e+00
 2.2333333e+00 1.4000000e+00 5.1233334e+01 7.5166664e+01 4.4299999e+01
 3.2333333e+00 1.4000000e+00 6.9999999e-01 5.0000000e-01 3.3333335e-02
 3.3333335e-02 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 5.0000000e+01 6.7000000e+01 1.6799999e+01 5.6666666e-01
 6.6666670e-02 0.0000000e+00 4.8099998e+01 2.4666666e+01 6.1166668e+01
 7.9433334e+01 6.2433334e+01 5.9833332e+01 7.9833336e+01 4.0133335e+01
 7.0333336e+01 8.5500000e+01 7.1366669e+01 2.0100000e+01 5.7666669e+00
 1.5000000e+00 7.1733330e+01 1.0166667e+01 2.7433332e+01 3.2366665e+01
 6.8266670e+01 6.9366669e+01 6.9533333e+01 2.2600000e+01 1.1366667e+01
 6.4733330e+01 2.2433332e+01 3.3333333e+00 4.6666667e-01 2.4666666e+01
 1.2233334e+01 6.7333331e+00 3.2666667e+00 1.6666666e+00 8.6666667e-01
 2.5799999e+01 3.2099998e+01 8.4333334e+00 4.3000002e+00]",-0.07201317551248133,440.83208055066393,0.649943268849376
470,10,0.5,3,opinion-timeseries,rep,"[4.3000000e+01 8.4166664e+01 9.2099998e+01 1.1900000e+01 5.9333334e+00
 1.5333333e+00 8.3333331e-01 4.8799999e+01 7.4300003e+01 4.3466667e+01
 3.0666666e+00 1.7333333e+00 8.6666667e-01 4.6666667e-01 1.0000000e-01
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 5.0733334e+01 6.4599998e+01 1.6299999e+01 5.3333336e-01
 6.6666670e-02 0.0000000e+00 5.0466667e+01 2.5133333e+01 6.1433334e+01
 8.0500000e+01 5.8233334e+01 5.7933334e+01 7.8466667e+01 3.9700001e+01
 6.9966667e+01 8.5500000e+01 6.9966667e+01 1.6733334e+01 3.9666667e+00
 8.9999998e-01 7.3466667e+01 9.8333330e+00 2.7133333e+01 3.1766666e+01
 6.6933334e+01 6.7066666e+01 6.6733330e+01 2.3466667e+01 1.2033334e+01
 6.4366669e+01 2.3266666e+01 3.4333334e+00 2.6666668e-01 2.4966667e+01
 1.2566667e+01 6.5000000e+00 3.1666667e+00 1.6000000e+00 6.3333333e-01
 2.3799999e+01 3.2299999e+01 7.8333335e+00 3.7666667e+00]",-0.04537972374420371,369.9571155235578,0.6335634246132813
471,10,0.5,4,opinion-timeseries,dem,"[6.9000000e+01 6.9000000e+01 6.9000000e+01 8.8666668e+00 4.6333332e+00
 4.6333332e+00 4.6333332e+00 5.2099998e+01 5.2099998e+01 2.6799999e+01
 6.7666669e+00 3.2000000e+00 1.6333333e+00 1.6333333e+00 5.3333336e-01
 5.3333336e-01 2.6666668e-01 2.6666668e-01 1.0000000e-01 3.3333335e-02
 3.3333335e-02 3.3333335e-02 2.6033333e+01 6.5000000e+00 1.6666666e+00
 5.3333336e-01 1.3333334e-01 1.3333334e-01 6.6666670e-02 6.6666670e-02
 6.6666670e-02 6.6666670e-02 6.6666670e-02 6.6666670e-02 6.6666670e-02
 5.0366665e+01 5.0366665e+01 7.3566666e+01 7.3566666e+01 7.3566666e+01
 7.3566666e+01 6.6766670e+01 1.7633333e+01 8.8999996e+00 8.8999996e+00
 7.6500000e+01 9.3833336e+01 9.8466667e+01 9.9599998e+01 4.9500000e+01
 3.7200001e+01 9.8000002e+00 2.3000000e+00 5.6666666e-01 5.0566666e+01
 5.0566666e+01 5.0566666e+01 2.5233334e+01 2.5233334e+01 2.5233334e+01
 3.2099998e+01 3.3366665e+01 3.3366665e+01 1.7000000e+01]",0.1316883921743427,552.4740631923011,0.7019103606556738
472,10,0.5,4,opinion-timeseries,mod,"[4.6000000e+01 8.4800003e+01 9.2300003e+01 1.4466666e+01 7.1333332e+00
 2.0999999e+00 1.3333334e+00 4.9933334e+01 7.4666664e+01 4.3933334e+01
 3.0000000e+00 1.2666667e+00 6.3333333e-01 3.0000001e-01 1.6666667e-01
 6.6666670e-02 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 5.0666668e+01 6.5733330e+01 1.5966666e+01 6.3333333e-01
 0.0000000e+00 0.0000000e+00 5.0433334e+01 2.6266666e+01 6.3433334e+01
 8.1466667e+01 6.2533333e+01 6.0866665e+01 8.0300003e+01 3.9333332e+01
 6.8966667e+01 8.4699997e+01 6.9599998e+01 1.9566668e+01 5.3333335e+00
 1.6666666e+00 7.2300003e+01 9.5333338e+00 2.6966667e+01 3.4033333e+01
 6.8066666e+01 6.9833336e+01 6.9466667e+01 2.4200001e+01 1.1833333e+01
 6.4300003e+01 2.1766666e+01 3.3666666e+00 4.3333334e-01 2.5866667e+01
 1.3200000e+01 7.5999999e+00 3.4666667e+00 1.8333334e+00 9.6666664e-01
 2.5400000e+01 3.0100000e+01 7.6999998e+00 3.5333333e+00]",-0.08143014047765476,440.60016664771103,0.647942066948924
473,10,0.5,4,opinion-timeseries,rep,"[4.7000000e+01 8.6699997e+01 9.3233330e+01 1.3466666e+01 6.5999999e+00
 1.5333333e+00 6.9999999e-01 5.0700001e+01 7.4866669e+01 4.2566666e+01
 2.5999999e+00 1.2000000e+00 6.9999999e-01 4.0000001e-01 1.3333334e-01
 6.6666670e-02 6.6666670e-02 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 5.0566666e+01 6.4400002e+01 1.5933333e+01 5.3333336e-01
 3.3333335e-02 0.0000000e+00 5.1200001e+01 2.6400000e+01 6.2133335e+01
 8.0733330e+01 6.0433334e+01 5.7233334e+01 7.8500000e+01 4.1566666e+01
 7.0233330e+01 8.5166664e+01 7.2066666e+01 1.7733334e+01 4.6333332e+00
 1.0666667e+00 7.5866669e+01 9.3666668e+00 2.7166666e+01 3.2299999e+01
 6.5733330e+01 6.6400002e+01 6.7099998e+01 2.1733334e+01 1.0466666e+01
 6.4333336e+01 2.2700001e+01 2.9333334e+00 4.3333334e-01 2.6633333e+01
 1.3066667e+01 6.7666669e+00 3.1666667e+00 1.8000000e+00 9.3333334e-01
 2.4933332e+01 3.1066668e+01 7.9666667e+00 4.5000000e+00]",-0.056695910823048756,369.934853530591,0.6354333293357795
