,ba_m,complex_spread_ratio,group_homophily,repetition,run,pearson,euclidean,mape
15724,15,0.75,0.5,2,20,,145.9410807388001,0.21552419190635808
15725,15,0.75,0.5,2,21,,188.19444865865947,0.28213996008543685
15726,15,0.75,0.5,2,22,,199.85988544149504,0.3032896966303813
15727,15,0.75,0.5,2,23,,199.85988544149504,0.3032896966303813
15728,15,0.75,0.5,2,24,,199.85988544149504,0.3032896966303813
15729,15,0.75,0.5,2,25,,188.19444865865947,0.28213996008543685
15730,15,0.75,0.5,2,26,,190.50313877545443,0.2891722332513935
15731,15,0.75,0.5,2,27,,145.9410807388001,0.21552419190635808
15732,15,0.75,0.5,2,28,,199.85988544149504,0.3032896966303813
15733,15,0.75,0.5,2,29,,213.21944576664768,0.32734173838185093
15734,15,0.75,0.5,3,0,,241.26816199918164,0.378831661157635
15735,15,0.75,0.5,3,1,,214.90077525270445,0.3274225865453898
15736,15,0.75,0.5,3,2,,172.91695231382496,0.2595635190213144
15737,15,0.75,0.5,3,3,,197.94824785502473,0.30218872783871736
15738,15,0.75,0.5,3,4,,241.26816199918164,0.378831661157635
15739,15,0.75,0.5,3,5,,201.07062069762915,0.3038746437894024
15740,15,0.75,0.5,3,6,,197.94824785502473,0.30218872783871736
15741,15,0.75,0.5,3,7,,197.94824785502473,0.30218872783871736
15742,15,0.75,0.5,3,8,,197.94824785502473,0.30218872783871736
15743,15,0.75,0.5,3,9,,169.81561297411903,0.25619498596643303
15744,15,0.75,0.5,3,10,,172.91695231382496,0.2595635190213144
15745,15,0.75,0.5,3,11,,231.600799057096,0.3633637444277404
15746,15,0.75,0.5,3,12,,241.26816199918164,0.378831661157635
15747,15,0.75,0.5,3,13,,241.26816199918164,0.378831661157635
15748,15,0.75,0.5,3,14,,208.3669728882901,0.3158840388969192
15749,15,0.75,0.5,3,15,,203.09537732003852,0.3121091017757096
15750,15,0.75,0.5,3,16,,241.26816199918164,0.378831661157635
15751,15,0.75,0.5,3,17,,203.50659258390115,0.3103699687686989
15752,15,0.75,0.5,3,18,,241.26816199918164,0.378831661157635
15753,15,0.75,0.5,3,19,,241.26816199918164,0.378831661157635
15754,15,0.75,0.5,3,20,,238.9011182900458,0.37321920564675576
15755,15,0.75,0.5,3,21,,181.96981343431892,0.2794616886398075
15756,15,0.75,0.5,3,22,,188.23932330590148,0.2876063690046436
15757,15,0.75,0.5,3,23,,176.13356411365143,0.2789352219060374
15758,15,0.75,0.5,3,24,,197.94824785502473,0.30218872783871736
15759,15,0.75,0.5,3,25,,197.94824785502473,0.30218872783871736
15760,15,0.75,0.5,3,26,,176.13356411365143,0.2789352219060374
15761,15,0.75,0.5,3,27,,176.13356411365143,0.2789352219060374
15762,15,0.75,0.5,3,28,,233.5891120157033,0.36979037821460453
15763,15,0.75,0.5,3,29,,189.39661495872272,0.2849275212420402
15764,15,0.75,0.5,4,0,,200.02771990089266,0.3052094915919183
15765,15,0.75,0.5,4,1,,241.26500815963527,0.38506424255851707
15766,15,0.75,0.5,4,2,,202.96745380847685,0.31356431099862464
15767,15,0.75,0.5,4,3,,198.73806420905225,0.321117051163977
15768,15,0.75,0.5,4,4,,215.7342484609491,0.3374876466594267
15769,15,0.75,0.5,4,5,,206.2447117857578,0.31808327980616435
15770,15,0.75,0.5,4,6,,182.87902072627628,0.27599507101737225
15771,15,0.75,0.5,4,7,,223.30022498260723,0.3508115792348497
15772,15,0.75,0.5,4,8,,219.89646780559198,0.3398572864651117
15773,15,0.75,0.5,4,9,,190.4217179563706,0.2877303057864467
15774,15,0.75,0.5,4,10,,206.2447117857578,0.31808327980616435
15775,15,0.75,0.5,4,11,,190.4217179563706,0.2877303057864467
15776,15,0.75,0.5,4,12,,215.60940172200011,0.33633939017126185
15777,15,0.75,0.5,4,13,,206.2447117857578,0.31808327980616435
15778,15,0.75,0.5,4,14,,186.48702295480084,0.28172168803253245
15779,15,0.75,0.5,4,15,,172.91210128639796,0.2657182060228634
15780,15,0.75,0.5,4,16,,215.7342484609491,0.3374876466594267
15781,15,0.75,0.5,4,17,,215.7342484609491,0.3374876466594267
15782,15,0.75,0.5,4,18,,215.7342484609491,0.3374876466594267
15783,15,0.75,0.5,4,19,,182.87902072627628,0.27599507101737225
15784,15,0.75,0.5,4,20,,206.2447117857578,0.31808327980616435
15785,15,0.75,0.5,4,21,,198.73806420905225,0.321117051163977
15786,15,0.75,0.5,4,22,,198.73806420905225,0.321117051163977
15787,15,0.75,0.5,4,23,,215.7342484609491,0.3374876466594267
15788,15,0.75,0.5,4,24,,206.27956747628073,0.3157973341833039
15789,15,0.75,0.5,4,25,,172.81819932970856,0.25902438614540574
15790,15,0.75,0.5,4,26,,215.7342484609491,0.3374876466594267
15791,15,0.75,0.5,4,27,,208.13567090203333,0.32812622685400816
15792,15,0.75,0.5,4,28,,206.2447117857578,0.31808327980616435
15793,15,0.75,0.5,4,29,,215.7342484609491,0.3374876466594267
15794,15,0.75,0.5,5,0,,201.24161565858273,0.30858336208469705
15795,15,0.75,0.5,5,1,,188.2954639435833,0.2846157563496488
15796,15,0.75,0.5,5,2,,166.98336677691836,0.2538784044345726
15797,15,0.75,0.5,5,3,,213.3276117438403,0.3364884554407799
15798,15,0.75,0.5,5,4,,187.80027751075204,0.2926484540781349
15799,15,0.75,0.5,5,5,,165.25176718014248,0.24417578933449535
15800,15,0.75,0.5,5,6,,176.05863876189437,0.26866205962736855
15801,15,0.75,0.5,5,7,,181.70382599982557,0.27714210950729484
15802,15,0.75,0.5,5,8,,201.24161565858273,0.30858336208469705
15803,15,0.75,0.5,5,9,,145.20587319451172,0.22489717115561425
15804,15,0.75,0.5,5,10,,205.73498265358955,0.31780917339047016
15805,15,0.75,0.5,5,11,,200.62854903616596,0.3075356145635389
15806,15,0.75,0.5,5,12,,213.5627437455256,0.33205506850491295
15807,15,0.75,0.5,5,13,,145.20587319451172,0.22489717115561425
15808,15,0.75,0.5,5,14,,213.3276117438403,0.3364884554407799
15809,15,0.75,0.5,5,15,,201.24161565858273,0.30858336208469705
15810,15,0.75,0.5,5,16,,161.64756525913143,0.240768177768399
15811,15,0.75,0.5,5,17,,223.65026926559835,0.3482825204049685
15812,15,0.75,0.5,5,18,,223.65026926559835,0.3482825204049685
15813,15,0.75,0.5,5,19,,201.24161565858273,0.30858336208469705
15814,15,0.75,0.5,5,20,,176.3845708341338,0.2694542461527115
15815,15,0.75,0.5,5,21,,145.20587319451172,0.22489717115561425
15816,15,0.75,0.5,5,22,,208.36134324913533,0.32092291887587354
15817,15,0.75,0.5,5,23,,208.36134324913533,0.32092291887587354
15818,15,0.75,0.5,5,24,,201.24161565858273,0.30858336208469705
15819,15,0.75,0.5,5,25,,208.36134324913533,0.32092291887587354
15820,15,0.75,0.5,5,26,,166.98336677691836,0.2538784044345726
15821,15,0.75,0.5,5,27,,176.05863876189437,0.26866205962736855
15822,15,0.75,0.5,5,28,,166.98336677691836,0.2538784044345726
15823,15,0.75,0.5,6,0,,189.62692151560813,0.29206294313933895
15824,15,0.75,0.5,6,1,,200.48264294409248,0.304718165319523
15825,15,0.75,0.5,6,2,,223.6429630653976,0.3430394567276625
15826,15,0.75,0.5,6,3,,226.2736366292585,0.3575930358965374
15827,15,0.75,0.5,6,4,,200.48264294409248,0.304718165319523
15828,15,0.75,0.5,6,5,,200.48264294409248,0.304718165319523
15829,15,0.75,0.5,6,6,,236.46884117705974,0.3650498772972372
15830,15,0.75,0.5,6,7,,200.48264294409248,0.304718165319523
15831,15,0.75,0.5,6,8,,174.34501582712326,0.2633917508307269
15832,15,0.75,0.5,6,9,,216.2639902206328,0.3377937756764367
15833,15,0.75,0.5,6,10,,200.3144533516843,0.3016670055721679
15834,15,0.75,0.5,6,11,,200.48264294409248,0.304718165319523
15835,15,0.75,0.5,6,12,,215.7614239274924,0.33914277231125417
15836,15,0.75,0.5,6,13,,200.48264294409248,0.304718165319523
15837,15,0.75,0.5,6,14,,226.44803596457314,0.3563833309349509
15838,15,0.75,0.5,6,15,,243.89303517123076,0.3888746560186931
15839,15,0.75,0.5,6,16,,209.07990803739122,0.3355268929174042
15840,15,0.75,0.5,6,17,,200.48264294409248,0.304718165319523
15841,15,0.75,0.5,6,18,,194.85207141038086,0.29607572453177444
15842,15,0.75,0.5,6,19,,206.29320803607524,0.31378409476059904
15843,15,0.75,0.5,6,20,,226.44803596457314,0.3563833309349509
15844,15,0.75,0.5,6,21,,192.77779003980586,0.2939072567553542
15845,15,0.75,0.5,6,22,,200.48264294409248,0.304718165319523
15846,15,0.75,0.5,6,23,,189.62692151560813,0.29206294313933895
15847,15,0.75,0.5,6,24,,209.07990803739122,0.3355268929174042
15848,15,0.75,0.5,6,25,,165.2936220281376,0.2510573054903361
15849,15,0.75,0.5,6,26,,200.48264294409248,0.304718165319523
15850,15,0.75,0.5,6,27,,236.46884117705974,0.3650498772972372
15851,15,0.75,0.5,6,28,,200.48264294409248,0.304718165319523
15852,15,0.9,0.75,7,0,,170.4766549501959,0.2642702976716225
15853,15,0.9,0.75,7,1,,170.4766549501959,0.2642702976716225
15854,15,0.9,0.75,7,2,,200.63871646808943,0.3074638421879459
15855,15,0.9,0.75,7,3,,211.0013278576936,0.32189505405887114
15856,15,0.9,0.75,7,4,,185.98822900916062,0.28138961475367447
15857,15,0.9,0.75,7,5,,185.50645630678233,0.28278371513606515
15858,15,0.9,0.75,7,6,,185.50645630678233,0.28278371513606515
15859,15,0.9,0.75,7,7,,185.50645630678233,0.28278371513606515
15860,15,0.9,0.75,7,8,,208.43469434153985,0.325057946495146
15861,15,0.9,0.75,7,9,,185.50645630678233,0.28278371513606515
15862,15,0.9,0.75,7,10,,170.03607118523226,0.25775776108561116
15863,15,0.9,0.75,7,11,,162.91609882714616,0.2430999149969376
15864,15,0.9,0.75,7,12,,203.2143162492483,0.3120307257180179
15865,15,0.9,0.75,7,13,,185.50645630678233,0.28278371513606515
15866,15,0.9,0.75,7,14,,211.0013278576936,0.32189505405887114
15867,15,0.9,0.75,7,15,,175.36196057413704,0.26547447973700744
15868,15,0.9,0.75,7,16,,198.42980223922643,0.30403604800810835
15869,15,0.9,0.75,7,17,,218.61241741969513,0.33610731278392386
15870,15,0.9,0.75,7,18,,211.0013278576936,0.32189505405887114
15871,15,0.9,0.75,7,19,,178.96033668306015,0.2691132522134656
15872,15,0.9,0.75,7,20,,200.63871646808943,0.3074638421879459
15873,15,0.9,0.75,7,21,,170.03607118523226,0.25775776108561116
15874,15,0.9,0.75,7,22,,211.0013278576936,0.32189505405887114
15875,15,0.9,0.75,7,23,,203.48311928325643,0.3138058704618129
15876,15,0.9,0.75,7,24,,211.0013278576936,0.32189505405887114
15877,15,0.9,0.75,7,25,,208.38002080973283,0.32955348056200456
15878,15,0.9,0.75,7,26,,170.03607118523226,0.25775776108561116
15879,15,0.9,0.75,7,27,,170.03607118523226,0.25775776108561116
15880,15,0.9,0.75,7,28,,185.50645630678233,0.28278371513606515
15881,15,0.9,0.75,7,29,,206.29687110744646,0.3110776929222136
15882,15,0.9,0.75,8,0,,190.23171588835316,0.29374672411241803
15883,15,0.9,0.75,8,1,,236.94902985589465,0.36756388935959045
15884,15,0.9,0.75,8,2,,213.44100766480355,0.3255786185772153
15885,15,0.9,0.75,8,3,,200.60011312133906,0.30589062843424925
15886,15,0.9,0.75,8,4,,170.77364672137614,0.25661277556691425
15887,15,0.9,0.75,8,5,,190.23171588835316,0.29374672411241803
15888,15,0.9,0.75,8,6,,173.05604338883686,0.26710678558195466
15889,15,0.9,0.75,8,7,,190.23171588835316,0.29374672411241803
15890,15,0.9,0.75,8,8,,170.77364672137614,0.25661277556691425
15891,15,0.9,0.75,8,9,,236.94902985589465,0.36756388935959045
15892,15,0.9,0.75,8,10,,172.85656504181827,0.2642390525537233
15893,15,0.9,0.75,8,11,,138.88456293976427,0.2021492715222514
15894,15,0.9,0.75,8,12,,196.22174322306583,0.30820873735260207
15895,15,0.9,0.75,8,13,,200.44031226338123,0.3077745351900289
15896,15,0.9,0.75,8,14,,210.6332861058789,0.33173481166285007
15897,15,0.9,0.75,8,15,,196.22174322306583,0.30820873735260207
15898,15,0.9,0.75,8,16,,167.88272962937518,0.25406267896504786
15899,15,0.9,0.75,8,17,,210.70019427945397,0.3301917347161058
15900,15,0.9,0.75,8,18,,170.77364672137614,0.25661277556691425
15901,15,0.9,0.75,8,19,,173.05604338883686,0.26710678558195466
15902,15,0.9,0.75,8,20,,173.05604338883686,0.26710678558195466
15903,15,0.9,0.75,8,21,,190.23171588835316,0.29374672411241803
15904,15,0.9,0.75,8,22,,197.8470342860138,0.30443054393848074
15905,15,0.9,0.75,8,23,,190.66242092489566,0.2879755767873474
15906,15,0.9,0.75,8,24,,210.6332861058789,0.33173481166285007
15907,15,0.9,0.75,8,25,,138.88456293976427,0.2021492715222514
15908,15,0.9,0.75,8,26,,138.88456293976427,0.2021492715222514
15909,15,0.9,0.75,8,27,,188.07009752320735,0.28735059866613705
15910,15,0.9,0.75,8,28,,170.77364672137614,0.25661277556691425
15911,15,0.9,0.75,8,29,,173.05604338883686,0.26710678558195466
15912,15,0.9,0.75,9,0,,203.54906937950338,0.3123832081914038
15913,15,0.9,0.75,9,1,,187.59814904884198,0.28312798315948245
15914,15,0.9,0.75,9,2,,193.29879895458348,0.29744266444751094
15915,15,0.9,0.75,9,3,,182.9592642763531,0.27453805938545367
15916,15,0.9,0.75,9,4,,198.1576711245792,0.3045753912667897
15917,15,0.9,0.75,9,5,,193.29879895458348,0.29744266444751094
15918,15,0.9,0.75,9,6,,224.10104826687373,0.34183881454034376
15919,15,0.9,0.75,9,7,,193.29879895458348,0.29744266444751094
15920,15,0.9,0.75,9,8,,198.08412818152672,0.3067904123748583
15921,15,0.9,0.75,9,9,,210.7772489942896,0.32109011110483504
15922,15,0.9,0.75,9,10,,224.10104826687373,0.34183881454034376
15923,15,0.9,0.75,9,11,,181.5692819014249,0.26750694036745215
15924,15,0.9,0.75,9,12,,181.5692819014249,0.26750694036745215
15925,15,0.9,0.75,9,13,,181.5692819014249,0.26750694036745215
15926,15,0.9,0.75,9,14,,193.29879895458348,0.29744266444751094
15927,15,0.9,0.75,9,15,,232.12844430976816,0.3575331350997813
15928,15,0.9,0.75,9,16,,198.1576711245792,0.3045753912667897
15929,15,0.9,0.75,9,17,,198.1576711245792,0.3045753912667897
15930,15,0.9,0.75,9,18,,198.1576711245792,0.3045753912667897
15931,15,0.9,0.75,9,19,,193.29879895458348,0.29744266444751094
15932,15,0.9,0.75,9,20,,190.69104649475335,0.296439554208618
15933,15,0.9,0.75,9,21,,215.72539243118408,0.3332523011415907
15934,15,0.9,0.75,9,22,,181.5692819014249,0.26750694036745215
15935,15,0.9,0.75,9,23,,218.16513278971013,0.34200932497906983
15936,15,0.9,0.75,9,24,,215.72539243118408,0.3332523011415907
15937,15,0.9,0.75,9,25,,193.6467999786521,0.2935170515901935
15938,15,0.9,0.75,9,26,,190.51737975972904,0.2892930202025376
15939,15,0.9,0.75,9,27,,193.6467999786521,0.2935170515901935
15940,15,0.9,0.75,9,28,,181.5692819014249,0.26750694036745215
15941,15,0.9,0.75,0,0,,199.08383499730914,0.30253561134768786
15942,15,0.9,0.75,0,1,,163.8633760723949,0.24639410783861967
15943,15,0.9,0.75,0,2,,183.17181621866405,0.2794309006657298
15944,15,0.9,0.75,0,3,,183.25241518411102,0.27794702877526895
15945,15,0.9,0.75,0,4,,183.25241518411102,0.27794702877526895
15946,15,0.9,0.75,0,5,,203.81784465540508,0.3205208083837266
15947,15,0.9,0.75,0,6,,185.4274043664435,0.2861547869058673
15948,15,0.9,0.75,0,7,,218.3265104620117,0.34834712523517064
15949,15,0.9,0.75,0,8,,188.13984438757973,0.28576851388782065
15950,15,0.9,0.75,0,9,,183.25241518411102,0.27794702877526895
15951,15,0.9,0.75,0,10,,198.08412818152672,0.3067904123748583
15952,15,0.9,0.75,0,11,,185.4274043664435,0.2861547869058673
15953,15,0.9,0.75,0,12,,154.6863973782985,0.23936392184591407
15954,15,0.9,0.75,0,13,,185.4274043664435,0.2861547869058673
15955,15,0.9,0.75,0,14,,186.2634848953487,0.281274407451025
15956,15,0.9,0.75,0,15,,188.63689959975113,0.29008452003208285
15957,15,0.9,0.75,0,16,,154.6863973782985,0.23936392184591407
15958,15,0.9,0.75,0,17,,196.93587434437333,0.30029483004712065
15959,15,0.9,0.75,0,18,,188.13984438757973,0.28576851388782065
15960,15,0.9,0.75,0,19,,163.8633760723949,0.24639410783861967
15961,15,0.9,0.75,0,20,,188.13984438757973,0.28576851388782065
15962,15,0.9,0.75,0,21,,183.25241518411102,0.27794702877526895
15963,15,0.9,0.75,0,22,,188.13984438757973,0.28576851388782065
15964,15,0.9,0.75,0,23,,188.45049143077122,0.28802682522016854
15965,15,0.9,0.75,0,24,,188.13984438757973,0.28576851388782065
15966,15,0.9,0.75,0,25,,163.8633760723949,0.24639410783861967
15967,15,0.9,0.75,0,26,,179.72162684854118,0.27470399965392917
15968,15,0.9,0.75,0,27,,233.5974313413066,0.3678524808092809
15969,15,0.9,0.75,0,28,,188.13984438757973,0.28576851388782065
15970,15,0.9,0.75,0,29,,163.8633760723949,0.24639410783861967
15971,15,0.9,0.75,1,0,,205.65971626220337,0.31996904964551953
15972,15,0.9,0.75,1,1,,178.17940063258843,0.2733911556910548
15973,15,0.9,0.75,1,2,,185.9746326439637,0.28060300787682607
15974,15,0.9,0.75,1,3,,176.10687952380042,0.26547191281650123
15975,15,0.9,0.75,1,4,,236.12483686247825,0.3731758344092486
15976,15,0.9,0.75,1,5,,182.0006822815051,0.283239274471828
15977,15,0.9,0.75,1,6,,180.6248913852543,0.2768070389785199
15978,15,0.9,0.75,1,7,,171.39263492407542,0.25803706361692114
15979,15,0.9,0.75,1,8,,205.65971626220337,0.31996904964551953
15980,15,0.9,0.75,1,9,,215.97232026495058,0.3402838004974797
15981,15,0.9,0.75,1,10,,236.12483686247825,0.3731758344092486
15982,15,0.9,0.75,1,11,,171.39263492407542,0.25803706361692114
15983,15,0.9,0.75,1,12,,180.6248913852543,0.2768070389785199
15984,15,0.9,0.75,1,13,,176.10687952380042,0.26547191281650123
15985,15,0.9,0.75,1,14,,232.39896494334576,0.3622527763608716
15986,15,0.9,0.75,1,15,,205.65971626220337,0.31996904964551953
15987,15,0.9,0.75,1,16,,205.65971626220337,0.31996904964551953
15988,15,0.9,0.75,1,17,,180.6248913852543,0.2768070389785199
15989,15,0.9,0.75,1,18,,210.60153308366873,0.32333192720459847
15990,15,0.9,0.75,1,19,,180.6248913852543,0.2768070389785199
15991,15,0.9,0.75,1,20,,180.6248913852543,0.2768070389785199
15992,15,0.9,0.75,1,21,,176.10687952380042,0.26547191281650123
15993,15,0.9,0.75,1,22,,196.7233568708273,0.3020069810570767
15994,15,0.9,0.75,1,23,,178.17940063258843,0.2733911556910548
15995,15,0.9,0.75,1,24,,205.65971626220337,0.31996904964551953
15996,15,0.9,0.75,1,25,,197.83376158158276,0.30285733018478395
15997,15,0.9,0.75,1,26,,185.91381077173574,0.2882419306711402
15998,15,0.9,0.75,1,27,,180.33386561220217,0.27451153466227196
15999,15,0.9,0.75,1,28,,197.8835339573432,0.30320765165995694
16000,15,0.9,0.75,1,29,,236.12483686247825,0.3731758344092486
16001,15,0.9,0.75,2,0,,195.4362517208215,0.3012652301235564
16002,15,0.9,0.75,2,1,,181.0258857235688,0.28199057678335965
16003,15,0.9,0.75,2,2,,200.7832909467428,0.3075605543228253
16004,15,0.9,0.75,2,3,,171.09199293633432,0.26517722877064953
16005,15,0.9,0.75,2,4,,202.92708681610648,0.3164857181341931
16006,15,0.9,0.75,2,5,,177.69752548692955,0.27111581959847725
16007,15,0.9,0.75,2,6,,151.05208076242354,0.2255761015725718
16008,15,0.9,0.75,2,7,,171.75628367036026,0.27171021129557954
16009,15,0.9,0.75,2,8,,218.30964324964737,0.3354593640411175
16010,15,0.9,0.75,2,9,,171.75628367036026,0.27171021129557954
16011,15,0.9,0.75,2,10,,202.92708681610648,0.3164857181341931
16012,15,0.9,0.75,2,11,,177.69752548692955,0.27111581959847725
16013,15,0.9,0.75,2,12,,213.4756905357731,0.3287250460846088
16014,15,0.9,0.75,2,13,,178.23812189506324,0.2653298796748347
16015,15,0.9,0.75,2,14,,213.4756905357731,0.3287250460846088
16016,15,0.9,0.75,2,15,,171.75628367036026,0.27171021129557954
16017,15,0.9,0.75,2,16,,213.4756905357731,0.3287250460846088
16018,15,0.9,0.75,2,17,,202.92708681610648,0.3164857181341931
16019,15,0.9,0.75,2,18,,178.23812189506324,0.2653298796748347
16020,15,0.9,0.75,2,19,,202.92708681610648,0.3164857181341931
16021,15,0.9,0.75,2,20,,202.92708681610648,0.3164857181341931
16022,15,0.9,0.75,2,21,,228.71956900777468,0.3619854285152257
16023,15,0.9,0.75,2,22,,171.75628367036026,0.27171021129557954
16024,15,0.9,0.75,2,23,,193.53476950267122,0.3040781392242055
16025,15,0.9,0.75,2,24,,202.92708681610648,0.3164857181341931
16026,15,0.9,0.75,2,25,,171.75628367036026,0.27171021129557954
16027,15,0.9,0.75,2,26,,213.4756905357731,0.3287250460846088
16028,15,0.9,0.75,2,27,,183.86173407649866,0.2801185927914728
16029,15,0.9,0.75,2,28,,171.308400472925,0.25181364982268006
16030,15,0.9,0.75,2,29,,202.92708681610648,0.3164857181341931
16031,15,0.9,0.75,3,0,,181.99367307989755,0.27537533325526387
16032,15,0.9,0.75,3,1,,173.90369155839096,0.26165791776223735
16033,15,0.9,0.75,3,2,,208.17988459847243,0.3188830482053083
16034,15,0.9,0.75,3,3,,228.8402400903601,0.35463150956903533
16035,15,0.9,0.75,3,4,,216.02480838423426,0.3293588952304389
16036,15,0.9,0.75,3,5,,170.25755071823426,0.2576478772145266
16037,15,0.9,0.75,3,6,,231.53491109835167,0.35754680328771876
16038,15,0.9,0.75,3,7,,181.99367307989755,0.27537533325526387
16039,15,0.9,0.75,3,8,,216.02480838423426,0.3293588952304389
16040,15,0.9,0.75,3,9,,181.99367307989755,0.27537533325526387
16041,15,0.9,0.75,3,10,,191.09505216642674,0.2897367749369699
16042,15,0.9,0.75,3,11,,213.75480792615102,0.3259311010506012
16043,15,0.9,0.75,3,12,,208.28967580486292,0.31801806527076826
16044,15,0.9,0.75,3,13,,173.20454387927904,0.2626832188516513
16045,15,0.9,0.75,3,14,,181.99367307989755,0.27537533325526387
16046,15,0.9,0.75,3,15,,181.99367307989755,0.27537533325526387
16047,15,0.9,0.75,3,16,,208.17988459847243,0.3188830482053083
16048,15,0.9,0.75,3,17,,216.02480838423426,0.3293588952304389
16049,15,0.9,0.75,3,18,,216.02480838423426,0.3293588952304389
16050,15,0.9,0.75,3,19,,176.83096870517124,0.2646683524414232
16051,15,0.9,0.75,3,20,,205.84711320521706,0.3173842161249382
16052,15,0.9,0.75,3,21,,173.90369155839096,0.26165791776223735
16053,15,0.9,0.75,3,22,,208.14944514435697,0.32147518578024464
16054,15,0.9,0.75,3,23,,230.99462455697326,0.3617123835255122
16055,15,0.9,0.75,3,24,,185.6996701054877,0.2914664066444322
16056,15,0.9,0.75,3,25,,231.53491109835167,0.35754680328771876
16057,15,0.9,0.75,3,26,,231.53491109835167,0.35754680328771876
16058,15,0.9,0.75,3,27,,216.02480838423426,0.3293588952304389
16059,15,0.9,0.75,3,28,,208.17988459847243,0.3188830482053083
16060,15,0.9,0.75,3,29,,181.99367307989755,0.27537533325526387
16061,15,0.9,0.75,4,0,,195.29967029709974,0.2952554199960015
16062,15,0.9,0.75,4,1,,220.96535934822055,0.35000234578313777
16063,15,0.9,0.75,4,2,,195.95788181349334,0.3041116280240721
16064,15,0.9,0.75,4,3,,220.8073091438832,0.3466063453160943
16065,15,0.9,0.75,4,4,,163.55012025493906,0.2484670526466529
16066,15,0.9,0.75,4,5,,195.95788181349334,0.3041116280240721
16067,15,0.9,0.75,4,6,,195.95788181349334,0.3041116280240721
16068,15,0.9,0.75,4,7,,228.44733539337759,0.3571605683989165
16069,15,0.9,0.75,4,8,,165.22441471782005,0.2494503869232296
16070,15,0.9,0.75,4,9,,213.34673182493484,0.32880342214230057
16071,15,0.9,0.75,4,10,,160.88294983075724,0.24265333259183208
16072,15,0.9,0.75,4,11,,191.10307943608586,0.2873769543064248
16073,15,0.9,0.75,4,12,,186.63817117320298,0.28674317113345904
16074,15,0.9,0.75,4,13,,175.31056471600968,0.2664771636928123
16075,15,0.9,0.75,4,14,,195.95788181349334,0.3041116280240721
16076,15,0.9,0.75,4,15,,195.6466144902636,0.30095453712147346
16077,15,0.9,0.75,4,16,,228.44733539337759,0.3571605683989165
16078,15,0.9,0.75,4,17,,175.31056471600968,0.2664771636928123
16079,15,0.9,0.75,4,18,,191.10307943608586,0.2873769543064248
16080,15,0.9,0.75,4,19,,175.31056471600968,0.2664771636928123
16081,15,0.9,0.75,4,20,,176.26776926413686,0.2635749408633889
16082,15,0.9,0.75,4,21,,175.31056471600968,0.2664771636928123
16083,15,0.9,0.75,4,22,,188.18966282117472,0.29355579260497044
16084,15,0.9,0.75,4,23,,195.95788181349334,0.3041116280240721
16085,15,0.9,0.75,4,24,,225.87156780199516,0.35726812091950605
16086,15,0.9,0.75,4,25,,228.44733539337759,0.3571605683989165
16087,15,0.9,0.75,4,26,,225.87156780199516,0.35726812091950605
16088,15,0.9,0.75,4,27,,176.26776926413686,0.2635749408633889
16089,15,0.9,0.75,4,28,,228.44733539337759,0.3571605683989165
16090,15,0.9,0.75,5,0,,180.37306072669764,0.27860830549000576
16091,15,0.9,0.75,5,1,,205.889562839835,0.31197468012187884
16092,15,0.9,0.75,5,2,,226.0434027557358,0.35652671925308654
16093,15,0.9,0.75,5,3,,205.889562839835,0.31197468012187884
16094,15,0.9,0.75,5,4,,178.34858063843092,0.26847557104030706
16095,15,0.9,0.75,5,5,,196.52436558854984,0.2987553346944643
16096,15,0.9,0.75,5,6,,196.52436558854984,0.2987553346944643
16097,15,0.9,0.75,5,7,,178.34858063843092,0.26847557104030706
16098,15,0.9,0.75,5,8,,226.0434027557358,0.35652671925308654
16099,15,0.9,0.75,5,9,,226.46490223673,0.35512180309966374
16100,15,0.9,0.75,5,10,,226.1267698257051,0.3502969429833547
16101,15,0.9,0.75,5,11,,178.34858063843092,0.26847557104030706
16102,15,0.9,0.75,5,12,,218.47265329203367,0.3363639754487477
16103,15,0.9,0.75,5,13,,216.08600351239224,0.3277856814767421
16104,15,0.9,0.75,5,14,,226.0434027557358,0.35652671925308654
16105,15,0.9,0.75,5,15,,221.17439747481635,0.34006587604427946
16106,15,0.9,0.75,5,16,,213.73170271574017,0.33039497197318496
16107,15,0.9,0.75,5,17,,205.889562839835,0.31197468012187884
16108,15,0.9,0.75,5,18,,221.17439747481635,0.34006587604427946
16109,15,0.9,0.75,5,19,,178.7162424119479,0.2709848257313289
16110,15,0.9,0.75,5,20,,185.56749117182918,0.28041502348090036
16111,15,0.9,0.75,5,21,,218.47265329203367,0.3363639754487477
16112,15,0.9,0.75,5,22,,218.38267243949795,0.34149557675014014
16113,15,0.9,0.75,5,23,,205.889562839835,0.31197468012187884
16114,15,0.9,0.75,5,24,,213.73170271574017,0.33039497197318496
16115,15,0.9,0.75,5,25,,193.36785288576888,0.2995447444940001
16116,15,0.9,0.75,5,26,,218.47265329203367,0.3363639754487477
16117,15,0.9,0.75,5,27,,218.38267243949795,0.34149557675014014
16118,15,0.9,0.75,5,28,,215.81678224007916,0.3299392889653204
16119,15,0.9,0.75,5,29,,226.0434027557358,0.35652671925308654
16120,15,0.9,0.75,6,0,,170.21758082396306,0.2592723892522643
16121,15,0.9,0.75,6,1,,170.21758082396306,0.2592723892522643
16122,15,0.9,0.75,6,2,,200.963449816716,0.3078163246613319
