,ba_m,complex_spread_ratio,repetition,measure,pen_name,data,pearson,euclidean,mape
416,10,0.25,0,opinion-timeseries,rep,"[46.       48.       48.       31.       31.       30.       30.
 30.133333 31.       31.       30.       30.       30.       30.
 30.       30.       30.       30.       30.       30.       30.
 31.       31.       30.       30.       30.       30.       31.
 31.       31.       31.       31.       31.       31.       30.
 30.       31.       31.       30.       30.       30.       30.
 30.       31.       31.       31.       31.       31.       31.
 31.       31.       31.       31.       31.       31.       31.
 31.       31.       31.       31.       31.       31.       30.
 30.      ]",-0.5598116169717553,265.6745648669233,0.4979837157079252
417,10,0.25,1,opinion-timeseries,dem,"[62.       62.       62.       17.566668 17.566668 17.566668 17.566668
 78.9      78.9      78.9      78.9      78.9      78.9      78.9
 78.9      78.9      78.9      78.9      78.9      78.9      24.
 24.       81.9      24.833334 21.       21.       21.       21.
 21.       21.       21.       21.       21.       21.       21.
 81.066666 81.066666 84.       84.       84.       84.       82.03333
 82.03333  82.03333  82.03333  84.       84.       84.       84.
 84.       84.       84.       84.       84.       84.       84.
 84.       84.       84.       84.       84.       84.       84.
 24.866667]",0.3515477536968904,294.09143560522034,0.29690425113163665
418,10,0.25,1,opinion-timeseries,mod,"[47. 48. 48. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47.
 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47.
 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47.
 47. 47. 47. 47. 47. 47. 47. 47. 47. 47.]",-0.458410406042393,227.86965462737686,0.35547405850254865
419,10,0.25,1,opinion-timeseries,rep,"[49. 61. 61. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56.
 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56.
 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56.
 56. 56. 56. 56. 56. 56. 56. 56. 56. 56.]",-0.05713498116330763,79.5671244924686,0.14249377023372134
420,10,0.25,2,opinion-timeseries,dem,"[62.       62.       62.       19.9      19.9      19.9      19.9
 88.13333  88.13333  88.13333  88.13333  88.13333  88.13333  88.13333
 88.13333  88.13333  88.13333  88.13333  88.13333  88.13333  38.
 38.       92.2      49.466667 31.033333 28.433332 28.       28.
 28.       28.       28.       28.       28.       28.       28.
 89.666664 89.666664 93.       93.       93.       93.       91.96667
 91.96667  91.96667  91.96667  93.       93.       93.       93.
 93.       93.       93.       93.       93.       93.       93.
 93.       93.       93.       93.       93.       93.       93.
 44.366665]",0.4149607544947019,250.9710611758359,0.22686283949685154
421,10,0.25,2,opinion-timeseries,mod,"[56. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57.
 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57.
 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57.
 57. 57. 57. 57. 57. 57. 57. 57. 57. 57.]",0.37958641470352883,153.37444213427477,0.2312470919759454
422,10,0.25,2,opinion-timeseries,rep,"[53. 63. 63. 59. 59. 55. 55. 59. 59. 59. 55. 55. 55. 55. 55. 55. 55. 55.
 55. 55. 55. 59. 59. 55. 55. 55. 55. 59. 59. 59. 59. 59. 59. 59. 55. 59.
 59. 59. 55. 55. 55. 59. 59. 59. 59. 59. 59. 59. 59. 59. 59. 59. 59. 59.
 59. 59. 59. 59. 59. 59. 59. 59. 55. 55.]",0.12377544576277205,70.51629102554952,0.13101862215360854
423,10,0.25,4,opinion-timeseries,dem,"[69.       69.       69.       12.133333 12.133333 12.133333 12.133333
 60.366665 60.366665 60.366665 60.366665 60.366665 60.366665 60.366665
 60.366665 60.366665 60.366665 60.366665 60.366665 60.366665 10.466666
 10.466666 59.033333 10.633333 10.066667 10.       10.       10.
 10.       10.       10.       10.       10.       10.       10.
 57.3      57.3      63.966667 63.966667 63.966667 63.966667 57.666668
 57.666668 57.666668 57.666668 64.       64.       64.       64.
 64.       64.       64.       64.       64.       64.       64.
 64.       64.       64.       64.       64.       64.       64.
 11.466666]",0.18685264387896028,385.6809742345925,0.4735341873357622
424,10,0.25,4,opinion-timeseries,mod,"[43. 43. 43. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42.
 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42.
 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42.
 42. 42. 42. 42. 42. 42. 42. 42. 42. 42.]",-0.6000640500220173,266.260998833851,0.4236556770361718
425,10,0.25,4,opinion-timeseries,rep,"[47. 53. 53. 48. 48. 46. 46. 48. 48. 48. 46. 46. 46. 46. 46. 46. 46. 46.
 46. 46. 46. 48. 48. 46. 46. 46. 46. 48. 48. 48. 48. 48. 48. 48. 46. 48.
 48. 48. 46. 46. 46. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48.
 48. 48. 48. 48. 48. 48. 48. 48. 46. 46.]",-0.14495909893622547,138.5513886613916,0.2520394449378818
426,10,0.25,5,opinion-timeseries,dem,"[67.       67.       67.       16.2      16.2      16.2      16.2
 65.13333  65.13333  65.13333  65.13333  65.13333  65.13333  65.13333
 65.13333  65.13333  65.13333  65.13333  65.13333  65.13333  18.3
 18.3      68.433334 18.9      18.       18.       18.       18.
 18.       18.       18.       18.       18.       18.       18.
 68.1      68.1      73.566666 73.566666 73.566666 73.566666 68.666664
 68.666664 68.666664 68.666664 74.       74.96667  75.       75.
 75.       75.       75.       75.       75.       75.       75.
 75.       75.       75.       75.       75.       75.       75.
 18.733334]",0.31136405453138377,330.33928726998124,0.38680100704149073
427,10,0.25,5,opinion-timeseries,mod,"[49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49.
 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49.
 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49.
 49. 49. 49. 49. 49. 49. 49. 49. 49. 49.]",,212.69593202503899,0.32893829399008934
428,10,0.25,5,opinion-timeseries,rep,"[44. 46. 46. 40. 40. 39. 39. 40. 40. 40. 39. 39. 39. 39. 39. 39. 39. 39.
 39. 39. 39. 40. 40. 39. 39. 39. 39. 40. 40. 40. 40. 40. 40. 40. 39. 40.
 40. 40. 39. 39. 39. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40.
 40. 40. 40. 40. 40. 40. 40. 40. 39. 39.]",-0.4528257926348426,196.02761871736337,0.36063554845213963
429,10,0.25,6,opinion-timeseries,dem,"[55.       55.       55.       11.       11.       11.       11.
 59.833332 59.833332 59.833332 59.833332 59.833332 59.833332 59.833332
 59.833332 59.833332 59.833332 59.833332 59.833332 59.833332 15.6
 15.6      66.53333  15.966666 15.       15.       15.       15.
 15.       15.       15.       15.       15.       15.       15.
 65.933334 65.933334 73.53333  73.53333  73.53333  73.53333  67.63333
 67.63333  67.63333  67.63333  73.3      73.86667  74.       74.
 74.       74.       74.       74.       74.       74.       74.
 74.       74.       74.       74.       74.       74.       74.
 15.866667]",0.40064015515938434,350.4149093509197,0.42396307352341683
430,10,0.25,6,opinion-timeseries,mod,"[42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42.
 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42.
 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42.
 42. 42. 42. 42. 42. 42. 42. 42. 42. 42.]",,266.3588922863286,0.42457267521093695
431,10,0.25,6,opinion-timeseries,rep,"[60.       62.       62.       44.066666 44.066666 43.       43.
 43.       43.       43.       43.       43.       43.       43.
 43.       43.       43.       43.       43.       43.       43.
 43.       43.       43.       43.       43.       43.       43.
 43.       43.       43.       43.       43.       43.       43.
 43.       43.       43.       43.       43.       43.       43.
 43.       43.       43.       43.       43.       43.       43.
 43.       43.       43.       43.       43.       43.       43.
 43.       43.       43.       43.       43.       43.       43.
 43.      ]",-0.6201742347480925,172.8313982128534,0.32535895879633514
432,10,0.25,7,opinion-timeseries,dem,"[64.       64.       64.       10.3      10.3      10.3      10.3
 39.666668 39.666668 39.666668 39.666668 39.666668 39.666668 39.666668
 39.666668 39.666668 39.666668 39.666668 39.666668 39.666668 10.4
 10.4      47.966667 10.1      10.       10.       10.       10.
 10.       10.       10.       10.       10.       10.       10.
 43.833332 43.833332 57.233334 57.233334 57.233334 57.233334 41.033333
 41.033333 41.033333 41.033333 57.366665 59.       59.       59.
 59.       59.       59.       59.       59.       59.       59.
 59.       59.       59.       59.       59.       59.       59.
 10.2     ]",0.2801085956668779,430.449269849062,0.5639427823494017
433,10,0.25,7,opinion-timeseries,mod,"[42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42.
 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42.
 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42.
 42. 42. 42. 42. 42. 42. 42. 42. 42. 42.]",,266.3588922863286,0.42457267521093695
434,10,0.25,7,opinion-timeseries,rep,"[39.       44.       44.       35.266666 35.266666 33.       33.
 35.       35.       35.       33.       33.       33.       33.
 33.       33.       33.       33.       33.       33.       33.
 35.       35.       33.       33.       33.       33.       35.
 35.       35.       35.       35.       35.       35.       33.
 35.       35.       35.       33.       33.       33.       34.933334
 34.933334 35.       35.       35.       35.       35.       35.
 35.       35.       35.       35.       35.       35.       35.
 35.       35.       35.       35.       35.       35.       33.
 33.      ]",-0.38451484154258947,237.15344040635412,0.44346267603030914
435,10,0.25,8,opinion-timeseries,dem,"[61.       61.       61.       12.633333 12.633333 12.633333 12.633333
 87.066666 87.066666 87.066666 87.066666 87.066666 87.066666 87.066666
 87.066666 87.066666 87.066666 87.066666 87.066666 87.066666 27.166666
 27.166666 90.2      33.266666 22.7      22.       22.       22.
 22.       22.       22.       22.       22.       22.       22.
 88.96667  88.96667  91.       91.       91.       91.       89.36667
 89.36667  89.36667  89.36667  91.       91.       91.       91.
 91.       91.       91.       91.       91.       91.       91.
 91.       91.       91.       91.       91.       91.       91.
 28.9     ]",0.3836950008432324,285.26254454125956,0.2616268199633548
436,10,0.25,8,opinion-timeseries,mod,"[49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49.
 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49.
 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49.
 49. 49. 49. 49. 49. 49. 49. 49. 49. 49.]",,212.69593202503899,0.32893829399008934
437,10,0.25,8,opinion-timeseries,rep,"[54.       64.       64.       57.3      57.3      50.133335 50.133335
 57.3      58.       58.       50.633335 50.633335 50.633335 50.633335
 50.633335 50.633335 50.633335 50.       50.       50.       50.
 57.3      58.       50.8      50.       50.       50.       57.366665
 57.366665 58.       58.       57.6      57.533333 58.       50.233334
 57.4      58.       58.       50.5      50.       50.       57.466667
 57.466667 58.       58.       58.       58.       58.       58.
 58.       58.       58.       58.       58.       58.       58.
 58.       58.       58.       58.       58.       58.       50.533333
 50.      ]",0.08657211044511338,87.37731706202227,0.1619035927280455
438,10,0.25,9,opinion-timeseries,dem,"[65.        65.        65.        12.4827585 12.4827585 12.4827585
 12.4827585 62.551723  62.551723  62.551723  62.551723  62.551723
 62.551723  62.551723  62.551723  62.551723  62.551723  62.551723
 62.551723  62.551723  15.172414  15.172414  63.24138   15.172414
 14.        14.        14.        14.        14.        14.
 14.        14.        14.        14.        14.        61.068966
 61.068966  69.51724   69.51724   69.51724   69.51724   63.58621
 63.58621   63.58621   63.58621   69.82758   70.        70.
 70.        70.        70.        70.        70.        70.
 70.        70.        70.        70.        70.        70.
 70.        70.        70.        15.24138  ]",0.27992518900098196,357.62127836512536,0.4305950194938408
439,10,0.25,9,opinion-timeseries,mod,"[40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40.
 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40.
 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40.
 40. 40. 40. 40. 40. 40. 40. 40. 40. 40.]",,281.85822588670356,0.4519739763913685
440,10,0.25,9,opinion-timeseries,rep,"[56.       63.       63.       42.827587 42.827587 42.       42.
 42.       42.       42.       42.       42.       42.       42.
 42.       42.       42.       42.       42.       42.       42.
 42.       42.       42.       42.       42.       42.       42.
 42.       42.       42.       42.       42.       42.       42.
 42.       42.       42.       42.       42.       42.       42.
 42.       42.       42.       42.       42.       42.       42.
 42.       42.       42.       42.       42.       42.       42.
 42.       42.       42.       42.       42.       42.       42.
 42.      ]",-0.6008649399863492,180.1691901402876,0.339715497027167
441,10,0.5,0,opinion-timeseries,dem,"[64. 64. 64. 62. 62. 62. 62. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63.
 63. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63.
 63. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63.
 63. 63. 63. 63. 63. 63. 63. 63. 63. 63.]",-0.028863364163812417,217.8295184312723,0.28567726095163176
442,10,0.5,0,opinion-timeseries,mod,"[39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39.
 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39.
 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39.
 39. 39. 39. 39. 39. 39. 39. 39. 39. 39.]",,289.62831266987695,0.46567462698158435
443,10,0.5,0,opinion-timeseries,rep,"[49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49.
 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49.
 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49.
 49. 49. 49. 49. 49. 49. 49. 49. 49. 49.]",,125.94898689548873,0.2239221051764596
444,10,0.5,1,opinion-timeseries,dem,"[68. 68. 68. 67. 67. 67. 67. 70. 70. 70. 70. 70. 70. 70. 70. 70. 70. 70.
 70. 70. 70. 70. 70. 70. 70. 70. 70. 70. 70. 70. 70. 70. 70. 70. 70. 70.
 70. 70. 70. 70. 70. 70. 70. 70. 70. 70. 70. 70. 70. 70. 70. 70. 70. 70.
 70. 70. 70. 70. 70. 70. 70. 70. 70. 70.]",0.7134105163620067,165.39824394472873,0.21135127003747822
