,ws_p,ws_k,simple_spread_chance,repetition,measure,pen_name,data,pearson,euclidean,mape
204,0.1,3,0.01,9,opinion-timeseries,dem,"[65.       65.       65.       63.033333 62.233334 62.233334 62.233334
 62.666668 62.666668 61.933334 60.966667 60.333332 59.933334 59.933334
 58.933334 58.933334 58.3      58.3      57.8      57.3      55.966667
 55.966667 55.5      54.733334 53.8      52.833332 51.633335 51.633335
 51.166668 51.166668 51.166668 51.166668 51.166668 51.166668 50.6
 51.1      51.1      51.333332 51.333332 51.333332 51.333332 51.4
 50.466667 50.166668 50.166668 51.233334 52.033333 52.633335 53.733334
 52.9      53.133335 52.2      51.266666 50.433334 51.1      51.1
 51.1      50.566666 50.566666 50.566666 50.8      50.333332 50.333332
 49.7     ]",-0.9209818116267867,292.45763429489523,0.37516499009667315
205,0.1,3,0.01,9,opinion-timeseries,mod,"[43.       43.566666 44.4      43.166668 42.833332 42.833332 42.833332
 42.833332 43.333332 43.633335 43.166668 43.166668 43.166668 43.166668
 42.2      41.866665 41.466667 41.466667 41.       40.6      39.2
 39.9      40.4      39.466667 38.566666 37.933334 36.733334 37.5
 37.5      38.233334 38.7      39.166668 40.       40.5      40.
 40.5      41.1      41.4      41.166668 40.733334 40.266666 40.4
 40.033333 40.533333 40.7      41.266666 41.966667 42.633335 42.3
 41.966667 42.866665 42.733334 41.7      40.8      40.333332 39.6
 39.6      39.166668 38.8      38.8      39.033333 39.366665 38.5
 38.      ]",-0.5819654147866684,277.8041946544942,0.4383928695693412
206,0.1,3,0.01,9,opinion-timeseries,rep,"[55.       55.8      56.066666 54.2      54.2      53.1      52.466667
 52.033333 52.7      53.066666 52.033333 52.033333 52.033333 51.4
 51.4      51.033333 51.033333 50.033333 50.033333 50.033333 49.2
 49.9      50.366665 50.366665 48.733334 47.3      45.566666 46.2
 46.2      46.633335 47.       46.566666 46.033333 46.366665 46.366665
 46.366665 46.833332 46.4      45.433334 44.5      43.7      44.1
 43.6      44.066666 44.166668 43.1      42.233334 41.766666 40.566666
 40.566666 41.033333 41.9      41.666668 41.266666 40.7      40.366665
 39.9      39.9      39.566666 39.2      39.2      39.2      38.266666
 38.266666]",-0.884884723200962,161.40294485104084,0.2761512427654319
207,0.1,3,0.05,0,opinion-timeseries,dem,"[57.       57.       57.       48.466667 46.066666 46.066666 46.066666
 48.266666 48.266666 45.833332 41.933334 40.366665 38.4      38.4
 34.666668 34.666668 32.933334 32.933334 30.866667 29.666666 27.266666
 27.266666 27.166666 24.166666 21.466667 19.266666 17.333334 17.333334
 16.533333 16.533333 16.533333 16.533333 16.533333 16.533333 15.6
 19.966667 19.966667 23.566668 23.566668 23.566668 23.566668 26.3
 24.166666 22.866667 22.866667 29.966667 36.3      42.566666 48.866665
 46.366665 46.4      41.433334 37.833332 33.733334 37.266666 37.266666
 37.266666 35.566666 35.566666 35.566666 36.166668 37.666668 37.666668
 35.766666]",-0.46350455981938066,467.5302729675242,0.6191901253330019
208,0.1,3,0.05,0,opinion-timeseries,mod,"[39.       42.3      45.1      39.3      37.5      37.466667 37.466667
 37.466667 40.566666 41.3      39.533333 39.533333 39.533333 39.533333
 36.133335 34.233334 32.466667 32.433334 30.933332 29.566668 24.933332
 28.       32.133335 28.866667 25.666666 22.966667 19.966667 24.466667
 24.466667 28.666666 32.233334 35.333332 38.766666 42.033333 39.933334
 43.633335 46.3      46.5      44.633335 42.766666 40.9      41.766666
 39.933334 43.2      43.966667 47.       49.433334 52.333332 48.133335
 45.966667 48.6      47.733334 43.1      39.433334 37.466667 35.266666
 35.266666 33.433334 32.066666 32.066666 33.4      34.7      31.3
 29.766666]",-0.09255175689891175,309.07571846351505,0.48678603785422236
209,0.1,3,0.05,0,opinion-timeseries,rep,"[49.       54.366665 56.433334 47.9      47.9      43.733334 41.3
 39.1      42.333332 45.2      40.366665 40.333332 40.333332 37.9
 37.833332 35.866665 35.866665 32.533333 32.5      32.5      30.766666
 34.366665 37.5      37.466667 32.033333 27.433332 23.4      27.433332
 27.433332 31.5      35.033333 35.266666 36.166668 39.133335 39.1
 39.133335 42.2      40.1      36.166668 32.666668 28.6      31.733334
 29.866667 33.1      33.966667 31.9      29.766666 29.133333 26.033333
 26.033333 29.9      36.833332 34.8      33.3      32.033333 30.7
 28.8      28.8      27.666666 26.5      26.5      26.5      24.433332
 24.433332]",-0.7923040997025579,250.2007133142113,0.44764752467533653
210,0.1,3,0.05,1,opinion-timeseries,dem,"[61.       61.       61.       52.9      50.4      50.4      50.4
 52.966667 52.966667 50.333332 46.166668 43.666668 41.3      41.3
 37.033333 37.033333 35.4      35.4      33.8      32.633335 29.6
 29.6      30.466667 27.666666 25.1      22.8      20.733334 20.733334
 19.633333 19.633333 19.633333 19.633333 19.633333 19.633333 18.433332
 22.633333 22.633333 26.266666 26.266666 26.266666 26.266666 29.1
 26.133333 24.5      24.5      32.266666 39.133335 45.333332 50.666668
 48.066666 48.666668 43.433334 39.633335 35.333332 38.933334 38.933334
 38.933334 37.2      37.2      37.2      37.833332 38.933334 38.933334
 37.233334]",-0.5217551488338829,447.5299636090505,0.5867983032456409
211,0.1,3,0.05,1,opinion-timeseries,mod,"[42.       44.7      47.666668 41.166668 39.366665 39.366665 39.333332
 39.366665 42.433334 43.066666 40.833332 40.833332 40.833332 40.8
 36.366665 34.4      32.433334 32.433334 30.9      29.233334 25.766666
 28.833334 33.433334 29.966667 27.       24.466667 22.133333 26.6
 26.6      30.9      33.9      37.4      40.733334 43.466667 41.3
 44.8      47.966667 48.5      46.433334 44.133335 42.2      42.833332
 41.033333 44.466667 44.633335 48.333332 50.766666 51.866665 49.3
 47.166668 49.566666 48.933334 44.433334 40.333332 38.3      36.566666
 36.566666 34.6      33.3      33.3      34.233334 36.033333 33.433334
 31.566668]",-0.1369811116912387,299.47062038209185,0.4677700467200634
212,0.1,3,0.05,1,opinion-timeseries,rep,"[56.       60.433334 62.133335 52.366665 52.366665 47.1      44.733334
 42.366665 45.2      47.933334 43.1      43.1      43.1      40.7
 40.7      38.5      38.5      34.366665 34.366665 34.366665 32.833332
 35.966667 39.2      39.133335 34.033333 29.866667 25.366667 28.966667
 28.966667 32.5      36.166668 35.6      35.733334 38.933334 38.933334
 38.933334 41.366665 38.9      36.033333 32.666668 29.266666 32.933334
 31.3      34.5      35.633335 33.666668 32.033333 30.       26.866667
 26.866667 30.266666 37.433334 35.266666 33.266666 31.566668 30.033333
 28.533333 28.533333 27.       25.833334 25.833334 25.866667 23.6
 23.6     ]",-0.8605110830245438,245.133166462482,0.438996345577198
213,0.1,3,0.05,3,opinion-timeseries,dem,"[61.       61.       61.       52.733334 50.233334 50.233334 50.233334
 53.4      53.4      50.866665 46.333332 43.566666 41.9      41.9
 36.8      36.8      34.233334 34.233334 32.3      30.533333 27.333334
 27.333334 27.933332 25.       22.166666 20.1      18.4      18.4
 17.5      17.5      17.5      17.5      17.5      17.5      16.733334
 20.466667 20.466667 25.1      25.1      25.1      25.1      28.466667
 26.066668 24.7      24.7      31.8      38.566666 44.666668 49.866665
 47.333332 46.666668 41.8      37.566666 34.033333 37.5      37.5
 37.5      36.066666 36.066666 36.066666 36.633335 37.7      37.7
 35.866665]",-0.5292050545661777,457.5665120326812,0.5988966489064123
214,0.1,3,0.05,3,opinion-timeseries,mod,"[36.       39.5      42.4      36.733334 34.966667 34.966667 34.966667
 35.       38.2      39.1      36.933334 36.9      36.9      36.9
 33.466667 31.633333 29.966667 29.966667 28.4      26.966667 23.166666
 26.633333 31.1      28.3      25.1      22.966667 20.533333 24.533333
 24.533333 28.466667 31.866667 35.533333 38.333332 41.366665 38.933334
 41.866665 44.533333 45.366665 43.066666 41.2      38.933334 40.4
 38.366665 41.366665 42.066666 45.133335 47.666668 50.133335 47.366665
 44.4      47.6      47.333332 42.766666 38.733334 36.766666 35.133335
 35.133335 32.933334 31.033333 31.033333 32.466667 34.4      31.1
 29.766666]",-0.003672149765285238,318.37467202965166,0.5073645908258282
215,0.1,3,0.05,3,opinion-timeseries,rep,"[45.       50.433334 52.8      44.933334 44.933334 40.133335 38.166668
 36.566666 39.433334 42.833332 38.566666 38.566666 38.566666 36.566666
 36.566666 34.633335 34.633335 31.466667 31.466667 31.466667 29.7
 32.766666 36.533333 36.5      30.633333 26.1      22.3      26.666666
 26.666666 30.7      34.4      34.766666 35.433334 38.3      38.3
 38.3      41.6      39.566666 35.9      32.9      29.866667 32.666668
 30.833334 34.466667 35.433334 33.433334 31.7      30.8      27.733334
 27.733334 31.233334 37.5      35.7      33.633335 31.933332 30.5
 28.666666 28.666666 27.466667 25.866667 25.9      25.966667 23.3
 23.266666]",-0.7119232605991991,252.24615085975745,0.4542485550464647
216,0.1,3,0.05,4,opinion-timeseries,dem,"[73.       73.       73.       62.533333 59.2      59.2      59.2
 60.733334 60.733334 57.833332 52.7      50.266666 47.533333 47.533333
 42.9      42.9      40.733334 40.733334 38.766666 36.766666 33.466667
 33.466667 32.7      29.4      26.866667 24.1      21.633333 21.633333
 20.666666 20.666666 20.666666 20.666666 20.666666 20.666666 19.7
 23.533333 23.533333 27.633333 27.633333 27.633333 27.633333 30.1
 27.133333 25.933332 25.933332 33.366665 39.       45.133335 50.233334
 47.7      48.       43.633335 39.266666 35.4      38.5      38.5
 38.5      36.733334 36.733334 36.733334 37.7      38.9      38.9
 36.5     ]",-0.6748978526864942,434.46583054614797,0.5572973827189627
217,0.1,3,0.05,4,opinion-timeseries,mod,"[45.       47.6      50.333332 44.433334 42.       42.       42.
 42.033333 44.933334 45.2      43.033333 43.033333 43.033333 43.033333
 38.133335 36.166668 34.433334 34.433334 32.7      30.933332 26.433332
 30.8      34.       30.366667 27.7      24.933332 22.333334 25.6
 25.6      29.266666 32.533333 35.9      39.033333 42.133335 40.2
 42.666668 46.133335 46.766666 44.066666 41.5      39.433334 41.1
 39.       42.233334 43.1      46.333332 48.133335 50.266666 47.533333
 44.966667 48.       48.666668 43.666668 38.966667 37.366665 35.7
 35.7      34.066666 32.466667 32.466667 34.733334 35.466667 31.5
 29.7     ]",-0.3315868467559817,301.86341753822853,0.46581282331328033
218,0.1,3,0.05,4,opinion-timeseries,rep,"[50.       55.366665 57.4      48.733334 48.733334 43.866665 41.433334
 40.033333 43.       45.566666 41.033333 41.033333 41.033333 38.933334
 38.933334 36.933334 36.933334 33.433334 33.433334 33.433334 31.566668
 35.2      38.4      38.366665 32.433334 27.533333 24.066668 27.966667
 27.933332 31.433332 35.566666 35.433334 35.4      38.233334 38.233334
 38.266666 41.7      39.933334 36.366665 32.766666 29.8      33.6
 31.833334 34.866665 35.933334 33.066666 31.7      30.       27.
 27.       30.8      37.4      35.566666 33.833332 32.266666 30.5
 28.9      28.9      27.366667 26.3      26.3      26.333334 23.533333
 23.533333]",-0.805967243666395,246.89651874334191,0.4413504285448035
219,0.1,3,0.05,5,opinion-timeseries,dem,"[65.       65.       65.       55.633335 52.966667 52.966667 52.966667
 55.533333 55.533333 52.2      46.266666 44.133335 41.366665 41.366665
 37.233334 37.233334 35.8      35.8      33.633335 32.       29.1
 29.1      29.266666 26.5      23.766666 21.533333 19.566668 19.566668
 18.366667 18.366667 18.366667 18.366667 18.366667 18.366667 17.433332
 21.5      21.5      25.666666 25.666666 25.666666 25.666666 28.633333
 25.866667 24.666666 24.666666 32.       38.033333 44.2      50.066666
 47.233334 47.5      42.933334 38.466667 34.6      37.933334 37.933334
 37.933334 35.866665 35.866665 35.866665 37.366665 38.6      38.6
 37.233334]",-0.5726985886813362,451.6809191856946,0.5865789878619309
220,0.1,3,0.05,5,opinion-timeseries,mod,"[38.       41.533333 44.5      39.133335 37.533333 37.5      37.5
 37.5      40.6      41.266666 38.866665 38.866665 38.866665 38.866665
 34.966667 33.       31.066668 31.066668 29.2      27.266666 23.566668
 27.666666 32.1      29.166666 26.533333 23.633333 21.633333 25.766666
 25.766666 29.266666 32.066666 35.633335 39.133335 41.966667 39.533333
 42.666668 45.2      45.233334 43.033333 40.866665 38.666668 39.8
 37.7      40.966667 41.6      45.2      48.1      51.       48.366665
 46.       49.433334 49.4      44.933334 40.966667 38.966667 36.833332
 36.833332 34.8      32.766666 32.733334 33.866665 34.9      31.
 29.266666]",-0.06469272059780333,310.47497987283197,0.49102248540357296
221,0.1,3,0.05,5,opinion-timeseries,rep,"[55.       59.033333 60.733334 51.933334 51.933334 46.866665 44.7
 42.9      45.       48.333332 43.8      43.766666 43.733334 41.233334
 41.233334 38.933334 38.933334 35.466667 35.433334 35.433334 33.8
 36.8      40.266666 40.233334 34.5      30.133333 25.333334 29.5
 29.5      32.733334 36.4      36.066666 36.266666 39.633335 39.633335
 39.633335 43.       40.733334 36.633335 33.166668 30.5      33.833332
 32.366665 35.8      36.433334 34.733334 33.5      33.       29.766666
 29.766666 33.066666 39.466667 37.366665 35.466667 33.833332 32.2
 30.466667 30.466667 28.933332 27.466667 27.466667 27.466667 24.666666
 24.666666]",-0.8371465648549009,235.89933265799965,0.4222821587340524
222,0.1,3,0.05,6,opinion-timeseries,dem,"[64.       64.       64.       54.933334 52.633335 52.633335 52.633335
 54.933334 54.933334 52.766666 47.333332 44.7      42.366665 42.366665
 38.1      38.1      35.833332 35.833332 33.933334 32.066666 28.8
 28.8      29.166666 26.233334 23.833334 21.566668 19.366667 19.366667
 18.466667 18.466667 18.466667 18.466667 18.466667 18.466667 17.7
 22.033333 22.033333 25.9      25.9      25.9      25.9      28.2
 25.3      24.2      24.2      31.366667 37.266666 43.366665 49.7
 47.433334 47.566666 42.933334 38.366665 34.533333 37.4      37.4
 37.4      35.333332 35.333332 35.333332 36.733334 38.433334 38.433334
 36.566666]",-0.5780882058562566,452.2420786530731,0.5879187722835899
223,0.1,3,0.05,6,opinion-timeseries,mod,"[40.       42.9      46.266666 40.733334 38.966667 38.966667 38.966667
 38.966667 42.       42.766666 40.333332 40.333332 40.3      40.3
 36.066666 34.2      32.433334 32.433334 30.666666 29.533333 24.833334
 28.5      33.666668 30.7      28.133333 25.433332 22.833334 26.3
 26.3      30.066668 34.166668 37.1      40.6      44.533333 42.6
 45.5      48.9      48.6      46.233334 43.566666 41.233334 41.433334
 39.133335 42.133335 42.433334 45.733334 49.066666 51.266666 48.7
 46.233334 49.333332 48.133335 43.1      39.333332 37.266666 35.3
 35.3      33.433334 31.466667 31.433332 33.266666 34.233334 31.333334
 29.933332]",-0.1272744033088408,303.75636164169435,0.4764963068666937
224,0.1,3,0.05,6,opinion-timeseries,rep,"[54.       58.066666 60.2      51.6      51.6      46.6      44.266666
 41.933334 44.733334 47.2      41.466667 41.466667 41.466667 39.7
 39.7      37.9      37.866665 34.366665 34.366665 34.366665 32.466667
 36.2      39.2      39.2      34.166668 28.933332 24.433332 28.066668
 28.066668 31.233334 34.633335 34.433334 34.766666 38.266666 38.266666
 38.266666 41.3      39.3      35.433334 31.7      28.533333 31.733334
 30.033333 33.5      34.633335 32.033333 30.3      29.333334 26.8
 26.8      30.5      37.566666 35.766666 34.1      32.233334 30.7
 29.166666 29.166666 27.566668 26.4      26.366667 26.4      24.4
 24.4     ]",-0.8568559640607772,247.0993571506748,0.4423198289283544
225,0.1,3,0.05,7,opinion-timeseries,dem,"[60.       60.       60.       51.733334 49.066666 49.066666 49.066666
 51.2      51.2      48.733334 43.9      41.466667 39.3      39.3
 35.5      35.5      33.733334 33.733334 32.1      30.766666 27.133333
 27.133333 27.866667 24.933332 22.566668 20.533333 18.166666 18.166666
 17.166666 17.166666 17.166666 17.166666 17.166666 17.166666 16.433332
 20.366667 20.366667 24.666666 24.666666 24.666666 24.666666 27.966667
 24.833334 23.666666 23.666666 31.666666 38.166668 44.366665 49.7
 47.133335 47.633335 43.3      38.766666 35.3      38.866665 38.866665
 38.866665 36.6      36.6      36.6      37.866665 38.9      38.9
 37.3     ]",-0.48167068666764634,458.8692389583883,0.6033776291744108
226,0.1,3,0.05,7,opinion-timeseries,mod,"[37.       40.433334 43.333332 39.033333 36.933334 36.933334 36.9
 36.9      40.4      41.433334 39.466667 39.466667 39.466667 39.466667
 36.1      33.8      32.2      32.2      30.566668 28.433332 24.233334
 27.866667 32.1      29.1      25.766666 23.166666 21.033333 25.366667
 25.366667 29.1      32.9      35.9      39.566666 42.9      40.566666
 43.7      46.266666 47.4      45.366665 43.1      41.233334 41.766666
 39.433334 42.366665 42.9      46.233334 49.166668 51.766666 49.3
 46.566666 49.033333 48.766666 43.733334 39.333332 37.7      35.9
 35.866665 34.       32.333332 32.333332 34.2      35.6      32.133335
 30.6     ]",-0.029415686889683542,307.7134781414206,0.4869130824634965
227,0.1,3,0.05,7,opinion-timeseries,rep,"[53.       57.333332 59.466667 50.8      50.8      44.9      42.566666
 40.333332 43.333332 46.2      41.2      41.2      41.2      38.933334
 38.933334 36.433334 36.433334 33.466667 33.466667 33.466667 32.133335
 35.4      39.2      39.2      32.8      27.766666 23.466667 27.
 27.       30.833334 34.166668 34.633335 34.9      38.3      38.3
 38.3      42.       40.133335 36.6      33.1      29.433332 33.4
 31.633333 34.833332 35.633335 34.133335 32.3      30.666666 27.666666
 27.666666 31.566668 38.2      36.6      34.7      32.9      31.2
 29.666666 29.666666 27.933332 26.766666 26.766666 26.766666 23.5
 23.5     ]",-0.8146727609814451,245.8102827524199,0.4416597534447595
228,0.1,3,0.05,8,opinion-timeseries,dem,"[63.       63.       63.       54.1      51.866665 51.866665 51.866665
 54.133335 54.133335 51.4      46.366665 43.766666 41.8      41.8
 37.8      37.8      35.866665 35.866665 33.933334 32.4      29.5
 29.5      30.966667 27.566668 24.733334 22.4      20.733334 20.733334
 19.533333 19.533333 19.533333 19.533333 19.533333 19.533333 18.7
 22.5      22.5      26.666666 26.666666 26.666666 26.666666 29.266666
 26.233334 24.833334 24.833334 32.633335 39.266666 45.1      50.4
 48.166668 47.866665 43.666668 39.566666 36.033333 39.8      39.8
 39.8      37.933334 37.933334 37.933334 39.033333 39.566666 39.566666
 36.966667]",-0.5350604636448476,445.4233900402295,0.5815117432417236
229,0.1,3,0.05,8,opinion-timeseries,mod,"[47.       49.966667 52.233334 45.7      43.2      43.2      43.2
 43.2      46.133335 46.333332 43.933334 43.866665 43.866665 43.866665
 39.233334 37.3      35.7      35.666668 34.033333 32.333332 27.5
 31.466667 34.566666 31.6      27.966667 25.2      22.433332 26.8
 26.8      30.866667 34.066666 36.466667 39.766666 42.7      40.633335
 43.533333 46.866665 47.566666 45.366665 42.6      40.233334 41.
 38.7      41.566666 42.033333 45.033333 48.066666 50.6      47.866665
 45.833332 48.566666 48.7      43.5      39.366665 37.7      35.6
 35.6      34.1      32.3      32.3      34.933334 36.633335 33.466667
 31.766666]",-0.38285693329458176,296.918704549375,0.45501813626208126
