,er_p,simple_spread_chance,repetition,run,pearson,euclidean,mape
1312,0.05,0.5,4,15,0.02159646325886584,456.6697860773069,0.6659761393577893
1313,0.05,0.5,4,16,0.006029689034227711,458.94021064071165,0.6744594760275708
1314,0.05,0.5,4,17,0.0027337732507750506,455.9483921731788,0.6659009750006801
1315,0.05,0.5,4,18,0.012230137057998502,455.98009715681707,0.6645338557566803
1316,0.05,0.5,4,19,0.008546403295332886,454.50143532325,0.661935430309467
1317,0.05,0.5,4,20,0.008637598511200559,458.77164948732167,0.6728000022113617
1318,0.05,0.5,4,21,0.01605291665420807,454.0679990135082,0.6611783797478339
1319,0.05,0.5,4,22,0.001667539427705464,454.4284719633087,0.6633744800606299
1320,0.05,0.5,4,23,0.004289296763160745,459.2086020065387,0.6726690732841134
1321,0.05,0.5,4,24,-0.0014239382452266626,460.1017354022412,0.6720694071318097
1322,0.05,0.5,4,25,0.020153624545632656,455.7432918447903,0.6693934852282316
1323,0.05,0.5,4,26,0.007567004198397377,456.15709253189743,0.6655126215825012
1324,0.05,0.5,4,27,-0.0014495291590542237,458.7258671360631,0.6738370553657242
1325,0.05,0.5,4,28,0.018737140888568305,456.88404850492117,0.6684509823257523
1326,0.05,0.5,4,29,-0.001735344662729325,456.7111914345619,0.6660733801647163
1327,0.05,0.5,5,0,0.010053222700607071,452.6241668692607,0.6549381717869097
1328,0.05,0.5,5,1,-0.00475368774560396,450.2916324000997,0.6539647137586387
1329,0.05,0.5,5,2,0.017512384747880888,455.01150064879084,0.6628743666721063
1330,0.05,0.5,5,3,-0.01049688470924205,455.28985287378697,0.6628820716815615
1331,0.05,0.5,5,4,-0.002105754321005552,453.70713220265,0.6573457257616736
1332,0.05,0.5,5,5,0.0019458852231907936,453.97951662490055,0.6619421692276894
1333,0.05,0.5,5,6,-0.0003887695842966314,455.723767831443,0.6677261896475951
1334,0.05,0.5,5,7,0.013926622795930219,455.28185638407166,0.6617388958513414
1335,0.05,0.5,5,8,-0.01583529053626961,456.6295192562434,0.6651962829963193
1336,0.05,0.5,5,9,0.013765604243168694,454.8992162462714,0.6625775456193063
1337,0.05,0.5,5,10,-0.0068075327018666115,460.5532622715611,0.6725495366533835
1338,0.05,0.5,5,11,0.012248722311990359,454.35740512309707,0.6606176998238463
1339,0.05,0.5,5,12,0.006941695069959212,457.16328268963497,0.6702133644627281
1340,0.05,0.5,5,13,0.011219161615369738,453.81755817582365,0.6654915775294832
1341,0.05,0.5,5,14,-0.0113219940609745,455.1993484010665,0.6623670894071021
1342,0.05,0.5,5,15,0.007238117839541157,455.3415874200064,0.6647507448749322
1343,0.05,0.5,5,16,-0.02268852418301828,457.91990989746455,0.6671862593018164
1344,0.05,0.5,5,17,0.010137068538279816,453.61774262113084,0.6579366917180457
1345,0.05,0.5,5,18,0.0011086466787450556,456.32182047540005,0.6662008748596453
1346,0.05,0.5,5,19,0.009171748342878991,451.19532687039094,0.6541421201820689
1347,0.05,0.5,5,20,-0.002725338285387032,457.0960229204118,0.6661610280348703
1348,0.05,0.5,5,21,0.005692337937660251,454.8630278222015,0.6630761025144916
1349,0.05,0.5,5,22,0.0051697267814323905,457.69664712025474,0.6715246099494397
1350,0.05,0.5,5,23,-0.017288105424651836,456.17721583190064,0.6630999245282504
1351,0.05,0.5,5,24,0.007240370383395446,457.23554751652637,0.6645693106271787
1352,0.05,0.5,5,25,-0.02054458354616728,459.1967488727366,0.6709298408441379
1353,0.05,0.5,5,26,0.01587321728330592,455.21718200372857,0.6644055981777629
1354,0.05,0.5,5,27,-0.009089562543331065,456.94046977482395,0.6637476408015005
1355,0.05,0.5,5,28,0.0061625554270048,454.1275148223708,0.6623183572440883
1356,0.05,0.5,5,29,-0.006211844324858463,454.52880736525486,0.6655238766356641
1357,0.05,0.5,6,0,-0.025853229448890343,457.8674877516203,0.6668461957643324
1358,0.05,0.5,6,1,-0.0017705638835832972,456.1810688620717,0.6651442981298791
1359,0.05,0.5,6,2,-0.021932603810237497,456.94610515616085,0.6681976937928383
1360,0.05,0.5,6,3,-0.015616782039356925,453.5139207296659,0.6625422212945447
1361,0.05,0.5,6,4,0.00813467452236039,455.1982240216007,0.6639229169663644
1362,0.05,0.5,6,5,-0.022865506910212798,455.67654319773266,0.6661424528853425
1363,0.05,0.5,6,6,-0.011810488709579391,455.14974931131457,0.6653783633291297
1364,0.05,0.5,6,7,0.01159228610075439,455.34901056008056,0.6627038169740511
1365,0.05,0.5,6,8,0.0006448939637633035,453.86078924105294,0.6625691966584975
1366,0.05,0.5,6,9,-0.03297354319707869,458.40585718915014,0.6691351681386409
1367,0.05,0.5,6,10,-0.018519395365196572,457.0625046764911,0.6666545947842552
1368,0.05,0.5,6,11,-0.015881137234588363,456.43560165912544,0.6677123113050237
1369,0.05,0.5,6,12,-0.020730358899643517,458.1342849919295,0.6710642814127592
1370,0.05,0.5,6,13,-0.00792404773875585,455.54565670269267,0.6643038043351377
1371,0.05,0.5,6,14,-0.014115019142234416,456.4511257551888,0.6665225184043826
1372,0.05,0.5,6,15,-0.01741088020379741,455.6738645303812,0.667036726788314
1373,0.05,0.5,6,16,-0.011787333172339237,455.6477670072357,0.665237985508032
1374,0.05,0.5,6,17,-0.021776975976616885,455.5068523340622,0.6663711117383107
1375,0.05,0.5,6,18,-0.011954580846219287,457.8547684422477,0.6679147888268774
1376,0.05,0.5,6,19,-0.02935699664872529,457.8039240937107,0.6682039384000027
1377,0.05,0.5,6,20,-0.010038824146556288,454.9434788385861,0.6672400688544116
1378,0.05,0.5,6,21,-0.0050060666078720175,456.37612983820964,0.667342264453751
1379,0.05,0.5,6,22,-0.037966879404033683,457.99982335842213,0.6700981904639999
1380,0.05,0.5,6,23,-0.015734735141142698,455.4670041122893,0.6616506083577207
1381,0.05,0.5,6,24,-0.04930381909574716,458.319281663862,0.6686771431631424
1382,0.05,0.5,6,25,-0.025228476743847473,459.59340696980956,0.6707192018880846
1383,0.05,0.5,6,26,0.00283574607767297,454.709341089073,0.6644586459630869
1384,0.05,0.5,6,27,-0.008702996687081134,453.9963972450558,0.6639204787419426
1385,0.05,0.5,6,28,-0.01660373100795008,457.0802188526754,0.6697243100504179
1386,0.05,0.5,6,29,-0.009727524048207717,454.41468887068396,0.6587996111520122
1387,0.05,0.5,7,0,0.007027809713541833,458.5495111107454,0.6698653648377614
1388,0.05,0.5,7,1,0.015326719139488375,461.4126161875084,0.6793550550488087
1389,0.05,0.5,7,2,0.009587457058048053,456.5007363932303,0.666332169781788
1390,0.05,0.5,7,3,0.02622543067280558,454.093460022576,0.6646740008902798
1391,0.05,0.5,7,4,0.006941312097987862,460.55343828068743,0.6751651113365652
1392,0.05,0.5,7,5,-0.018011873203671955,459.3485350501257,0.674695116806386
1393,0.05,0.5,7,6,0.015781431147798935,457.966246215477,0.6698999209920323
1394,0.05,0.5,7,7,0.01249473430782321,451.900611231249,0.6621535675871147
1395,0.05,0.5,7,8,0.01660711045534499,453.46420250647014,0.661236979832213
1396,0.05,0.5,7,9,0.008842561650451409,456.12633933502894,0.6647128480593515
1397,0.05,0.5,7,10,0.00810969792515343,456.19622589230613,0.6673603049220344
1398,0.05,0.5,7,11,-0.013919667456059196,455.6491029389825,0.665535416708703
1399,0.05,0.5,7,12,0.01343152418051361,457.33101532055406,0.6703918775009702
1400,0.05,0.5,7,13,0.024549599453596842,457.4318924998723,0.6700827078244074
1401,0.05,0.5,7,14,0.02771298101557503,454.7861134734051,0.6651288778237386
1402,0.05,0.5,7,15,-0.005860817027507552,457.0087743029217,0.6708143613714858
1403,0.05,0.5,7,16,0.01464458585965664,456.7778739280234,0.6656671376143125
1404,0.05,0.5,7,17,0.012446472690727864,456.31457983665337,0.665695210275962
1405,0.05,0.5,7,18,0.02339644787569753,455.4799773654817,0.6659307925378265
1406,0.05,0.5,7,19,0.009271431985841143,455.1974893153511,0.6649874140597903
1407,0.05,0.5,7,20,-0.0011547953548460832,455.55255136240675,0.663845781149946
1408,0.05,0.5,7,21,0.03979826848045245,452.11144588899714,0.6619560593416857
1409,0.05,0.5,7,22,0.019561747615362928,455.70411078755427,0.666173245546981
1410,0.05,0.5,7,23,0.0378273789478289,453.66981347619156,0.6622027055688593
1411,0.05,0.5,7,24,0.01842094864476707,453.71218966389006,0.6641110283621926
1412,0.05,0.5,7,25,0.009494345162123488,462.7362271377694,0.6800092984010506
1413,0.05,0.5,7,26,-0.010309932611949311,457.7956312635406,0.670419200329848
1414,0.05,0.5,7,27,0.018040905194819597,457.0629001478653,0.6697371771298476
1415,0.05,0.5,7,28,0.03173369818536288,454.1735687845635,0.6627729050502124
1416,0.05,0.5,7,29,0.01769963533493404,453.281472065659,0.6632548152617621
1417,0.05,0.5,8,0,-0.02116717012469596,454.5540896425371,0.6630776306730735
1418,0.05,0.5,8,1,-0.023295140367534467,459.9706226597172,0.6759168796851537
1419,0.05,0.5,8,2,-0.0039528997396296355,455.82197188338074,0.6655087271479357
1420,0.05,0.5,8,3,-0.016973449371456336,455.9506412750547,0.6654223922860726
1421,0.05,0.5,8,4,-0.008861341583517071,461.17806719378683,0.6780434721921459
1422,0.05,0.5,8,5,-0.007237346790630694,451.6392675519368,0.6627747233888942
1423,0.05,0.5,8,6,-0.017998228047211576,455.97670850938067,0.6704975445027727
1424,0.05,0.5,8,7,-0.012101403630972623,453.394182441095,0.6590489460488252
1425,0.05,0.5,8,8,-0.010648213059335393,454.00207757591846,0.6634111813501938
1426,0.05,0.5,8,9,-0.008989211778169146,456.01439540556856,0.6679049396786864
1427,0.05,0.5,8,10,-0.0005412178419838959,455.9818696592029,0.6674005218671198
1428,0.05,0.5,8,11,-0.012710499848434628,457.9226562907217,0.6678142437576181
1429,0.05,0.5,8,12,-0.023785215165501004,460.9755821026926,0.6761659482678665
1430,0.05,0.5,8,13,-0.02205954969057061,454.3402708750097,0.6654626636047286
1431,0.05,0.5,8,14,-0.006167186763283493,452.72012492180903,0.6628051509638061
1432,0.05,0.5,8,15,-0.017777142192986806,456.1879270957259,0.6676709475072741
1433,0.05,0.5,8,16,-0.009074340949751876,455.78041499226674,0.664699872677598
1434,0.05,0.5,8,17,-0.0208885929076687,457.24577995425847,0.6692875157595658
1435,0.05,0.5,8,18,0.009026272131955733,456.4366388784885,0.671650272620595
1436,0.05,0.5,8,19,-0.0030831312729098156,456.81155178601165,0.6678504418341396
1437,0.05,0.5,8,20,-0.009383474179961715,455.9015561898136,0.6668495826975361
1438,0.05,0.5,8,21,-0.012124997205053467,456.0505877088088,0.6690056911287564
1439,0.05,0.5,8,22,-0.0038412442252583937,454.81201392611865,0.6660920956835598
1440,0.05,0.5,8,23,-0.005957169965637175,458.80958269361645,0.6744845390659853
1441,0.05,0.5,8,24,0.010902896393659661,460.61816335479824,0.6736380046133753
1442,0.05,0.5,8,25,-0.015422766056901563,453.1925025674814,0.6580207503829277
1443,0.05,0.5,8,26,-0.020781618424949102,456.8761259709501,0.6720978543103874
1444,0.05,0.5,8,27,-0.013574162261157388,455.7230007645591,0.6626337210621752
1445,0.05,0.5,8,28,0.003900123942851469,454.83368376658444,0.6680734852560639
1446,0.05,0.5,8,29,-0.007636781697385675,453.19135156614493,0.6620844738205326
1447,0.05,0.5,9,0,-0.008732947540332395,459.3738074151479,0.6718390665748206
1448,0.05,0.5,9,1,-0.009701365463467346,453.24482854314164,0.6589244117206073
1449,0.05,0.5,9,2,0.006227419631310273,452.58507395441416,0.6565366304989352
1450,0.05,0.5,9,3,0.0004867887088120272,454.72018173508127,0.6642168131496196
1451,0.05,0.5,9,4,-0.006159562189266825,456.86470113545505,0.6653970418496091
1452,0.05,0.5,9,5,0.004177139583365084,456.71889493582404,0.6678918648449165
1453,0.05,0.5,9,6,-0.012443657649847069,454.81098218037715,0.6647910740527662
1454,0.05,0.5,9,7,0.001394181613513926,454.4797092381077,0.6637285443301829
1455,0.05,0.5,9,8,0.020955200079816685,455.5167448373207,0.6653478495645531
1456,0.05,0.5,9,9,-0.01776859017586337,460.58187379877535,0.6727109110809931
1457,0.05,0.5,9,10,0.009409742102385892,452.7542482849522,0.6597809531923858
1458,0.05,0.5,9,11,0.0031662338824734273,454.1437720572899,0.660783358754235
1459,0.05,0.5,9,12,-0.02621812807468074,456.9377087196187,0.6639631679593122
1460,0.05,0.5,9,13,0.019398010522630973,452.6038017335268,0.6605099446890984
1461,0.05,0.5,9,14,0.0015480538370568366,454.07763231744684,0.6585205765349225
1462,0.05,0.5,9,15,-0.01058904834327404,457.2349679222532,0.6645343148821149
1463,0.05,0.5,9,16,0.0066306519081077405,456.3618374434174,0.6634447487107954
1464,0.05,0.5,9,17,0.008436777261466204,457.26230639072213,0.6651815089135148
1465,0.05,0.5,9,18,0.027965108085001036,451.16370906140054,0.6583901727462994
1466,0.05,0.5,9,19,0.0015522929261816236,457.47404363900364,0.6701348811827762
1467,0.05,0.5,9,20,-0.0119024258811187,458.1453249305212,0.6677237325144026
1468,0.05,0.5,9,21,-0.01568998032087692,459.5478617782228,0.6717511483915115
1469,0.05,0.5,9,22,-0.0021612380051422805,456.956403168974,0.6645430468147769
1470,0.05,0.5,9,23,-0.009209278309486786,458.20719849123776,0.6693045366343942
1471,0.05,0.5,9,24,0.012924376777698518,452.4177879627837,0.6575429244261592
1472,0.05,0.5,9,25,0.010459563510106205,455.76857299452263,0.6653410806305412
1473,0.05,0.5,9,26,0.007472697714113374,450.54819067039597,0.6515758380199591
1474,0.05,0.5,9,27,0.018820272632625975,456.2028994884427,0.6680735762111194
1475,0.05,0.5,9,28,-0.011928069911421355,458.4304740383382,0.6673726066839855
1476,0.05,0.5,9,29,-0.007984659024385847,457.01790851734813,0.6670017315442388
1477,0.05,0.75,0,0,-0.0013859682494996976,483.1799877750821,0.7059276413689743
1478,0.05,0.75,0,1,-0.012801793907045488,484.98517468160475,0.7099302486748829
1479,0.05,0.75,0,2,-0.011266524156685947,482.88260273721033,0.7042218188588186
1480,0.05,0.75,0,3,0.001573717251722194,481.20344306892486,0.7055608777639378
1481,0.05,0.75,0,4,-0.017069820891738266,485.90167607128797,0.7161245175161589
1482,0.05,0.75,0,5,-0.009301275614112307,484.81102496056224,0.7111834018939982
1483,0.05,0.75,0,6,-0.018909249001749034,481.83362107856937,0.7033178432382231
1484,0.05,0.75,0,7,-0.0008058951798061454,480.5298636690779,0.7035418813587365
1485,0.05,0.75,0,8,-0.004687172757945182,483.74505082371746,0.7086108247546693
1486,0.05,0.75,0,9,-0.0033792723607920607,484.74201086612544,0.7133599882192853
1487,0.05,0.75,0,10,-0.006616034385102841,484.6274290971048,0.7125110587076793
1488,0.05,0.75,0,11,-1.339077505885707e-05,481.70166927432365,0.7059829387599041
1489,0.05,0.75,0,12,-0.012938637327377442,484.0615713766913,0.7091822163576483
1490,0.05,0.75,0,13,-0.0021373710848692704,481.28404720896134,0.7036196486530795
1491,0.05,0.75,0,14,-0.0013854440892260335,482.898694169026,0.7088655647230634
1492,0.05,0.75,0,15,-0.0038470001826527087,481.6529887632524,0.7049836435551002
1493,0.05,0.75,0,16,0.008609452376286896,480.9307890988507,0.7039579376936801
1494,0.05,0.75,0,17,-0.009964407380693449,483.0501656960296,0.7077152467751767
1495,0.05,0.75,0,18,-0.005848319987031799,483.3366503703664,0.7077929956104163
1496,0.05,0.75,0,19,-0.008569706198184876,482.8498847815684,0.7055101981219097
1497,0.05,0.75,0,20,0.0032937896011319087,482.1788655447438,0.7035862475230324
1498,0.05,0.75,0,21,-0.003071734573639936,483.9033676139101,0.7069410132601961
1499,0.05,0.75,0,22,0.002649076791669274,481.5786246678672,0.7051986270512242
1500,0.05,0.75,0,23,-0.010104972347550855,485.17206916570314,0.70896253444668
1501,0.05,0.75,0,24,-0.008237316148899472,483.24964791902585,0.7101770905003254
1502,0.05,0.75,0,25,0.003472795431747238,483.06412528946043,0.7103051627258395
1503,0.05,0.75,0,26,0.003107046483532739,483.7954384203065,0.7102226468380044
1504,0.05,0.75,0,27,-0.0023798467640997376,481.82413793357154,0.7058584454543055
1505,0.05,0.75,0,28,-0.008986416685049417,482.9138653134806,0.707798001931776
1506,0.05,0.75,0,29,-0.011986949951090115,483.8363882386336,0.7088233706652355
1507,0.05,0.75,1,0,-0.0019566621166389624,481.2977112849715,0.7077422354871282
1508,0.05,0.75,1,1,-0.008065443633591976,483.6767539394936,0.7069406084686837
1509,0.05,0.75,1,2,-0.004904597388195234,484.2267147651875,0.7086088630582269
1510,0.05,0.75,1,3,-0.005624426755425488,482.25846287854057,0.7074882925667882
1511,0.05,0.75,1,4,0.0001366220687777503,484.05386336720295,0.7091741024726662
1512,0.05,0.75,1,5,0.003630243407708187,482.08738576748914,0.7088101857279092
1513,0.05,0.75,1,6,-0.005660595219378184,483.87088818233906,0.7102475688290516
1514,0.05,0.75,1,7,-0.007182214996936623,484.26677277210814,0.7102509699540857
1515,0.05,0.75,1,8,0.010216568760487725,482.0973818886673,0.7082573518190983
1516,0.05,0.75,1,9,0.0027555127878484084,480.6308317349141,0.7020899214533718
1517,0.05,0.75,1,10,-0.004656521370085871,482.97450442428334,0.708802583955599
1518,0.05,0.75,1,11,0.0021794089405109246,484.1040748260055,0.7085810266503992
1519,0.05,0.75,1,12,-0.004581341962472303,483.36221823074607,0.7059384210630876
1520,0.05,0.75,1,13,0.0064814752285703575,483.25059498428504,0.71264675363284
1521,0.05,0.75,1,14,0.0028265071074657505,483.5064233331664,0.7072126525407819
1522,0.05,0.75,1,15,-0.004350673294589148,481.5032405587442,0.7034650185219578
1523,0.05,0.75,1,16,-0.007824018511197772,484.1738392363546,0.7114850755592735
1524,0.05,0.75,1,17,0.00353054302411152,483.36888766437914,0.7089258741126585
1525,0.05,0.75,1,18,-0.0022102907117309578,483.5326139280342,0.7077116211362745
1526,0.05,0.75,1,19,-0.000731386532262096,483.5365827472874,0.7133733895677709
1527,0.05,0.75,1,20,-0.006486028856697887,482.2246194076765,0.7088080959078192
1528,0.05,0.75,1,21,0.0011576393933793773,483.3404832623683,0.7071761191943134
1529,0.05,0.75,1,22,0.004664406357527406,481.3132229041168,0.7067230121230015
1530,0.05,0.75,1,23,-0.0027244468953098178,483.4585605128075,0.7089283371879661
1531,0.05,0.75,1,24,0.0026034846057174286,483.29710655061234,0.7096097580365116
1532,0.05,0.75,1,25,0.0023954004092953487,481.90442169487125,0.7062109911060603
1533,0.05,0.75,1,26,-0.009171894742822295,484.41089183771516,0.7104392432309599
1534,0.05,0.75,1,27,-0.0022637921947891763,483.5150496643085,0.708222216502565
1535,0.05,0.75,1,28,-0.0012785439226734678,482.7550762069298,0.7054391318583345
1536,0.05,0.75,1,29,-0.003824178956609243,485.3841364155949,0.7141776846109654
1537,0.05,0.75,2,0,-0.002696749173764982,483.77868987196393,0.7100672111157458
1538,0.05,0.75,2,1,-0.002049040645236399,483.74844015333724,0.7104457576697042
1539,0.05,0.75,2,2,-0.008018172337149151,483.3321467195719,0.7097088908440535
1540,0.05,0.75,2,3,-0.0033233610343328945,482.51674803900687,0.7107887915252796
1541,0.05,0.75,2,4,-2.2993687458057004e-05,482.46756417404475,0.7089558839270073
1542,0.05,0.75,2,5,-0.004674969847886036,482.85762539838043,0.7058421328527826
1543,0.05,0.75,2,6,0.0007047999669987556,482.5700129844319,0.7079924272214887
1544,0.05,0.75,2,7,-0.010633445033526848,483.72680467420963,0.7134479500336911
1545,0.05,0.75,2,8,-0.005197747967910449,482.1906706993721,0.705221671065864
1546,0.05,0.75,2,9,-0.005532584005645676,484.64212884474927,0.712360340476402
1547,0.05,0.75,2,10,-0.001269167802819951,480.3301990554735,0.7026882575775626
1548,0.05,0.75,2,11,-0.017406714167840457,484.1117826938865,0.7093959538716194
1549,0.05,0.75,2,12,-0.003994772571494466,482.4180492985897,0.7089747906698297
1550,0.05,0.75,2,13,-0.0034508908538126346,483.4459121709339,0.7091626367359646
1551,0.05,0.75,2,14,0.00677342840722045,481.99588743311756,0.7096293695069464
1552,0.05,0.75,2,15,-0.006418597196365024,482.9556019107563,0.7077673883934832
1553,0.05,0.75,2,16,0.005112495932398692,481.9615443116413,0.7094352015595965
