,ba_m,complex_spread_ratio,group_homophily,repetition,measure,pen_name,data,pearson,euclidean,mape
1083,5,0.5,0.1,5,opinion-timeseries,dem,"[62. 62. 62. 60. 60. 60. 60. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62.
 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62.
 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62.
 62. 62. 62. 62. 62. 62. 62. 62. 62. 62.]",0.4670492108303333,225.8038952276953,0.2985483282658857
1084,5,0.5,0.1,5,opinion-timeseries,mod,"[35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35.
 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35.
 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35.
 35. 35. 35. 35. 35. 35. 35. 35. 35. 35.]",,320.82169424775503,0.5204772293424476
1085,5,0.5,0.1,5,opinion-timeseries,rep,"[48. 49. 49. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46.
 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46.
 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46.
 46. 46. 46. 46. 46. 46. 46. 46. 46. 46.]",-0.5863988269562577,148.15494355572477,0.2679610469057486
1086,5,0.5,0.1,6,opinion-timeseries,dem,"[71. 71. 71. 71. 71. 71. 71. 74. 74. 74. 74. 74. 74. 74. 74. 74. 74. 74.
 74. 74. 74. 74. 74. 74. 74. 74. 74. 74. 74. 74. 74. 74. 74. 74. 74. 74.
 74. 74. 74. 74. 74. 74. 74. 74. 74. 74. 74. 74. 74. 74. 74. 74. 74. 74.
 74. 74. 74. 74. 74. 74. 74. 74. 74. 74.]",0.7550058768361143,135.97925981560567,0.16964821005093744
1087,5,0.5,0.1,6,opinion-timeseries,mod,"[43. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44.
 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44.
 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44.
 44. 44. 44. 44. 44. 44. 44. 44. 44. 44.]",0.37958641470352883,250.9426617775463,0.3974930084479611
1088,5,0.5,0.1,6,opinion-timeseries,rep,"[47. 48. 48. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44.
 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44.
 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44. 44.
 44. 44. 44. 44. 44. 44. 44. 44. 44. 44.]",-0.5931010178366998,163.11556424817343,0.29687234805585105
1089,5,0.5,0.1,7,opinion-timeseries,dem,"[64. 64. 64. 59. 59. 59. 59. 64. 64. 64. 64. 64. 64. 64. 64. 64. 64. 64.
 64. 64. 64. 64. 64. 64. 64. 64. 64. 64. 64. 64. 64. 64. 64. 64. 64. 64.
 64. 64. 64. 64. 64. 64. 64. 64. 64. 64. 64. 64. 64. 64. 64. 64. 64. 64.
 64. 64. 64. 64. 64. 64. 64. 64. 64. 64.]",0.46704921083033346,211.2717186468648,0.2783863469947418
1090,5,0.5,0.1,7,opinion-timeseries,mod,"[47. 49. 49. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48.
 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48.
 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48.
 48. 48. 48. 48. 48. 48. 48. 48. 48. 48.]",-0.15135505533891266,220.25948220224254,0.3420950423297886
1091,5,0.5,0.1,7,opinion-timeseries,rep,"[55. 58. 58. 52. 52. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51.
 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51.
 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51.
 51. 51. 51. 51. 51. 51. 51. 51. 51. 51.]",-0.6262622676666317,113.09468289888784,0.20538088350013312
1092,5,0.5,0.1,8,opinion-timeseries,dem,"[64.      64.      64.      61.      61.      61.      61.      64.73333
 64.73333 64.73333 64.73333 64.73333 64.73333 64.73333 64.73333 64.73333
 64.73333 64.73333 64.73333 64.73333 64.73333 64.73333 65.      65.
 65.      65.      65.      65.      65.      65.      65.      65.
 65.      65.      65.      65.      65.      65.      65.      65.
 65.      65.      65.      65.      65.      65.      65.      65.
 65.      65.      65.      65.      65.      65.      65.      65.
 65.      65.      65.      65.      65.      65.      65.      65.     ]",0.6354843711115037,203.76967671614253,0.26764208080943525
1093,5,0.5,0.1,8,opinion-timeseries,mod,"[43.       44.       44.       40.433334 40.433334 40.433334 40.433334
 40.433334 40.433334 40.433334 40.433334 40.433334 40.433334 40.433334
 40.433334 40.433334 40.433334 40.433334 40.433334 40.433334 40.
 40.       40.       40.       40.       40.       40.       40.
 40.       40.       40.       40.       40.       40.       40.
 40.       40.       40.       40.       40.       40.       40.
 40.       40.       40.       40.       40.       40.       40.
 40.       40.       40.       40.       40.       40.       40.
 40.       40.       40.       40.       40.       40.       40.
 40.      ]",-0.7124636503614094,280.7789738059046,0.4468882284654605
1094,5,0.5,0.1,8,opinion-timeseries,rep,"[49.  49.5 50.  49.  49.  49.  49.  49.  49.  49.  49.  49.  49.  49.
 49.  49.  49.  49.  49.  49.  49.  49.  49.  49.  49.  49.  49.  49.
 49.  49.  49.  49.  49.  49.  49.  49.  49.  49.  49.  49.  49.  49.
 49.  49.  49.  49.  49.  49.  49.  49.  49.  49.  49.  49.  49.  49.
 49.  49.  49.  49.  49.  49.  49.  49. ]",-0.43314809802678794,125.98582182134619,0.2244281236122641
1095,5,0.5,0.1,9,opinion-timeseries,dem,"[73.  73.  73.  71.  71.  71.  71.  74.8 74.8 74.8 74.8 74.8 74.8 74.8
 74.8 74.8 74.8 74.8 74.8 74.8 74.8 74.8 75.  75.  75.  75.  75.  75.
 75.  75.  75.  75.  75.  75.  75.  75.  75.  75.  75.  75.  75.  75.
 75.  75.  75.  76.  76.  76.  76.  76.  76.  76.  76.  76.  76.  76.
 76.  76.  76.  76.  76.  76.  76.  76. ]",0.8270846449130648,126.0801263694813,0.1587044674913301
1096,5,0.5,0.1,9,opinion-timeseries,mod,"[48. 48. 48. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46.
 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46.
 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46.
 46. 46. 46. 46. 46. 46. 46. 46. 46. 46.]",-0.6000640500220173,235.45441066159708,0.3679360765005436
1097,5,0.5,0.1,9,opinion-timeseries,rep,"[36. 41. 41. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40.
 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40.
 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40.
 40. 40. 40. 40. 40. 40. 40. 40. 40. 40.]",0.20549919878271847,193.6549697270896,0.3601614202303557
1098,5,0.5,0.25,0,opinion-timeseries,dem,"[65. 65. 65. 64. 64. 64. 64. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69.
 69. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69.
 69. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69.
 69. 69. 69. 69. 69. 69. 69. 69. 69. 69.]",0.7350474454155934,173.38604067225248,0.22444357508379187
1099,5,0.5,0.25,0,opinion-timeseries,mod,"[46. 49. 49. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47.
 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47.
 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47.
 47. 47. 47. 47. 47. 47. 47. 47. 47. 47.]",-0.3022208430745824,227.843717271291,0.35520032916269506
1100,5,0.5,0.25,0,opinion-timeseries,rep,"[51. 53. 53. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48.
 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48.
 48. 48. 48. 48. 48. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49.
 49. 49. 49. 49. 49. 49. 49. 49. 49. 49.]",-0.2581940698993165,130.20056566697394,0.23656981810457298
1101,5,0.5,0.25,1,opinion-timeseries,dem,"[67.       67.       67.       65.5      65.5      65.5      65.5
 72.166664 72.166664 72.166664 72.166664 72.166664 72.166664 72.166664
 72.166664 72.166664 72.166664 72.166664 72.166664 72.166664 72.166664
 72.166664 74.86667  74.86667  74.86667  74.86667  74.86667  74.86667
 74.86667  74.86667  74.86667  74.86667  74.86667  74.86667  74.86667
 75.       75.       75.       75.       75.       75.       75.
 75.       75.       75.       75.       75.       75.       75.
 75.       75.       75.       75.       75.       75.       75.
 75.       75.       75.       75.       75.       75.       75.
 75.      ]",0.8872532759028535,133.31062603163733,0.171964202152763
1102,5,0.5,0.25,1,opinion-timeseries,mod,"[40. 40. 40. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39.
 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39.
 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39.
 39. 39. 39. 39. 39. 39. 39. 39. 39. 39.]",-0.6000640500220173,289.5072011194195,0.46475762880681926
1103,5,0.5,0.25,1,opinion-timeseries,rep,"[44.       49.       49.       41.066666 41.066666 40.166668 40.166668
 40.166668 40.166668 40.166668 40.166668 40.166668 40.166668 40.166668
 40.166668 39.133335 39.133335 39.133335 39.133335 39.133335 39.
 39.       39.       39.       39.       39.       39.       39.
 39.       39.       39.       39.       39.       39.       39.
 39.       39.       39.       39.       39.       39.       40.
 40.       40.       40.       40.       40.       40.       40.
 40.       40.       40.       40.       40.       40.       40.
 40.       40.       40.       40.       40.       40.       40.
 40.      ]",-0.5971777828543527,196.41417312962096,0.36139229549130314
1104,5,0.5,0.25,2,opinion-timeseries,dem,"[62. 62. 62. 58. 58. 58. 58. 59. 59. 59. 59. 59. 59. 59. 59. 59. 59. 59.
 59. 59. 59. 59. 59. 59. 59. 59. 59. 59. 59. 59. 59. 59. 59. 59. 59. 59.
 59. 59. 59. 59. 59. 59. 59. 59. 59. 59. 59. 59. 59. 59. 59. 59. 59. 59.
 59. 59. 59. 59. 59. 59. 59. 59. 59. 59.]",-0.368312080081261,248.4091365066913,0.3296598918466127
1105,5,0.5,0.25,2,opinion-timeseries,mod,"[36. 37. 37. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35.
 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35.
 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35. 35.
 35. 35. 35. 35. 35. 35. 35. 35. 35. 35.]",-0.5632828794386813,320.5751698120115,0.5189648674103731
1106,5,0.5,0.25,2,opinion-timeseries,rep,"[52.       56.       56.       47.466667 47.466667 47.       47.
 47.       47.       47.       47.       47.       47.       47.
 47.       47.       47.       47.       47.       47.       47.
 47.       47.       47.       47.       47.       47.       47.
 47.       47.       47.       47.       47.       47.       47.
 47.       47.       47.       47.       47.       47.       47.
 47.       47.       47.       47.       47.       47.       47.
 47.       47.       47.       47.       47.       47.       47.
 47.       47.       47.       47.       47.       47.       47.
 47.      ]",-0.5940623671128646,141.51167744328507,0.25887785104671346
1107,5,0.5,0.25,3,opinion-timeseries,dem,"[64. 64. 64. 62. 62. 62. 62. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65.
 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65.
 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65.
 65. 65. 65. 65. 65. 65. 65. 65. 65. 65.]",0.6201283130318638,203.14049104006813,0.26605607574145707
1108,5,0.5,0.25,3,opinion-timeseries,mod,"[43.       47.266666 48.       46.       46.       46.       46.
 46.       46.       46.       46.       46.       46.       46.
 46.       46.       46.       46.       46.       46.       46.
 46.       46.       46.       46.       46.       46.       46.
 46.       46.       46.       46.       46.       46.       46.
 46.       46.       46.       46.       46.       46.       46.
 46.       46.       46.       46.       46.       46.       46.
 46.       46.       46.       46.       46.       46.       46.
 46.       46.       46.       46.       46.       46.       46.
 46.      ]",0.02452553146189352,235.53318509320437,0.3697648982567415
1109,5,0.5,0.25,3,opinion-timeseries,rep,"[47. 53. 53. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47.
 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47.
 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47.
 47. 47. 47. 47. 47. 47. 47. 47. 47. 47.]",-0.4622619400068945,140.94107740470835,0.2553326947458582
1110,5,0.5,0.25,4,opinion-timeseries,dem,"[61. 61. 61. 59. 59. 59. 59. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65.
 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65.
 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65.
 65. 65. 65. 65. 65. 65. 65. 65. 65. 65.]",0.7134105163620067,204.2042582807714,0.2706467878052069
1111,5,0.5,0.25,4,opinion-timeseries,mod,"[43. 44. 44. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42.
 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42.
 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42.
 42. 42. 42. 42. 42. 42. 42. 42. 42. 42.]",-0.5632828794386813,266.1934249751485,0.42306031327886245
1112,5,0.5,0.25,4,opinion-timeseries,rep,"[44. 50. 50. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45.
 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45.
 45. 45. 45. 45. 45. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47.
 47. 47. 47. 47. 47. 47. 47. 47. 47. 47.]",0.18483449139744068,148.77266986916646,0.2716909133125137
1113,5,0.5,0.25,5,opinion-timeseries,dem,"[65.      65.      65.      64.      64.      64.      64.      68.13333
 68.13333 68.13333 68.13333 68.13333 68.13333 68.13333 68.13333 68.13333
 68.13333 68.13333 68.13333 68.13333 68.13333 68.13333 69.6     69.6
 69.6     69.6     69.6     69.6     69.6     69.6     69.6     69.6
 69.6     69.6     69.6     70.      70.      70.      70.      70.
 70.      70.      70.      70.      70.      70.      70.      70.
 70.      70.      70.      70.      70.      70.      70.      70.
 70.      70.      70.      70.      70.      70.      70.      70.     ]",0.903759403793423,169.20954122993635,0.22076605200736207
1114,5,0.5,0.25,5,opinion-timeseries,mod,"[32. 33. 33. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32.
 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32.
 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32.
 32. 32. 32. 32. 32. 32. 32. 32. 32. 32.]",-0.458410406042393,344.19773314186716,0.5609838173557855
1115,5,0.5,0.25,5,opinion-timeseries,rep,"[51. 57. 57. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52.
 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52.
 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52.
 52. 52. 52. 52. 52. 52. 52. 52. 52. 52.]",-0.40253201260464444,105.40724500716254,0.1895357912366638
1116,5,0.5,0.25,6,opinion-timeseries,dem,"[67.       67.       67.       65.63333  65.63333  65.63333  65.63333
 68.666664 68.666664 68.666664 68.666664 68.666664 68.666664 68.666664
 68.666664 68.666664 68.666664 68.666664 68.666664 68.666664 68.03333
 68.03333  69.       69.       69.       69.       69.       69.
 69.       69.       69.       69.       69.       69.       69.
 69.       69.       69.       69.       69.       69.       69.
 69.       69.       69.       69.       69.       69.       69.
 69.       69.       69.       69.       69.       69.       69.
 69.       69.       69.       69.       69.       69.       69.
 69.      ]",0.7641718706991101,173.5335319040567,0.22364242418909888
1117,5,0.5,0.25,6,opinion-timeseries,mod,"[33. 34. 34. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32.
 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32.
 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32. 32.
 32. 32. 32. 32. 32. 32. 32. 32. 32. 32.]",-0.5632828794386813,344.04060734163346,0.5600668191810203
1118,5,0.5,0.25,6,opinion-timeseries,rep,"[54. 59. 59. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57.
 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57.
 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57. 57.
 57. 57. 57. 57. 57. 57. 57. 57. 57. 57.]",-0.03677160259895842,73.27583025800524,0.1317487870612632
1119,5,0.5,0.25,7,opinion-timeseries,dem,"[63.  63.  63.  63.  63.  63.  63.  69.6 69.6 69.6 69.6 69.6 69.6 69.6
 69.6 69.6 69.6 69.6 69.6 69.6 69.6 69.6 70.  70.  70.  70.  70.  70.
 70.  70.  70.  70.  70.  70.  70.  70.  70.  70.  70.  70.  70.  70.
 70.  70.  70.  70.  70.  70.  70.  70.  70.  70.  70.  70.  70.  70.
 70.  70.  70.  70.  70.  70.  70.  70. ]",0.7916908660694794,167.04059313641406,0.21797272190992922
1120,5,0.5,0.25,7,opinion-timeseries,mod,"[51. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52.
 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52.
 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52.
 52. 52. 52. 52. 52. 52. 52. 52. 52. 52.]",0.37958641470352883,190.09529057817295,0.2894866383198152
