,er_p,simple_spread_chance,repetition,measure,pen_name,data,pearson,euclidean,mape
217,0.1,0.05,3,opinion-timeseries,mod,"[46.       49.5      52.466667 42.5      40.666668 38.733334 37.866665
 38.4      41.133335 42.166668 36.566666 35.866665 34.866665 33.966667
 31.3      29.666666 28.333334 27.3      25.966667 24.9      21.433332
 25.633333 30.666666 28.266666 24.266666 20.266666 17.533333 21.4
 21.       24.966667 29.233334 32.3      33.866665 37.3      35.233334
 38.733334 41.933334 42.6      39.1      36.366665 33.733334 36.5
 33.466667 36.       36.8      41.133335 45.633335 48.633335 46.666668
 44.033333 46.633335 46.6      40.766666 35.366665 35.2      33.433334
 32.766666 31.6      29.933332 29.1      31.1      33.233334 30.466667
 29.166666]",-0.36496936227482274,332.8167642224342,0.5168149255621663
218,0.1,0.05,3,opinion-timeseries,rep,"[51.       56.3      58.766666 47.133335 45.833332 41.2      39.5
 38.966667 42.1      43.966667 37.766666 37.166668 36.3      34.2
 32.866665 31.166666 30.6      27.933332 27.266666 26.466667 23.9
 27.7      31.5      30.033333 25.033333 20.633333 16.7      21.333334
 20.933332 24.533333 28.266666 30.166666 31.9      35.533333 34.866665
 36.6      39.766666 39.1      35.4      32.       29.066668 33.133335
 29.866667 32.966667 34.566666 34.833332 35.533333 35.633335 35.733334
 35.166668 38.933334 43.366665 39.5      35.6      35.033333 33.1
 31.6      30.966667 29.566668 28.066668 28.666666 29.9      27.033333
 26.466667]",-0.5887126555232886,256.8300832673653,0.4689324962230895
219,0.1,0.05,4,opinion-timeseries,dem,"[65.       65.       65.       55.433334 52.366665 52.366665 52.366665
 55.133335 55.133335 52.4      47.       45.266666 43.4      43.4
 39.2      39.2      37.033333 37.033333 35.166668 33.533333 29.7
 29.7      30.266666 27.366667 24.8      21.9      20.2      20.2
 19.133333 19.133333 19.133333 19.133333 19.133333 19.133333 18.366667
 23.233334 23.233334 26.9      26.9      26.9      26.9      28.933332
 25.933332 24.533333 24.533333 32.366665 39.733334 45.1      50.366665
 48.1      47.433334 43.233334 39.233334 35.566666 38.6      38.6
 38.6      36.4      36.4      36.4      37.733334 38.6      38.6
 36.333332]",-0.5732328310878004,446.0978029042567,0.5793938293550089
220,0.1,0.05,4,opinion-timeseries,mod,"[38.       42.133335 45.1      37.333332 35.366665 33.566666 32.866665
 34.266666 37.4      38.6      33.966667 33.333332 32.433334 31.933332
 28.766666 27.333334 26.033333 24.533333 23.4      22.266666 19.433332
 23.4      29.2      26.133333 22.133333 18.566668 16.033333 20.466667
 19.9      23.5      27.166666 29.333334 31.833334 35.266666 33.4
 36.633335 39.366665 40.5      37.533333 34.833332 32.266666 36.033333
 32.6      35.166668 36.266666 41.133335 45.166668 47.466667 46.533333
 44.5      48.8      47.733334 42.2      37.066666 37.233334 35.033333
 34.233334 32.633335 31.2      30.5      31.666666 33.       29.4
 27.766666]",-0.12740695777351593,342.60637147219836,0.5438439571302535
221,0.1,0.05,4,opinion-timeseries,rep,"[49.       54.166668 55.866665 44.266666 43.266666 39.433334 38.
 37.133335 40.333332 42.2      36.6      36.1      35.4      33.8
 32.266666 30.133333 29.633333 27.066668 26.566668 25.933332 23.566668
 26.833334 30.566668 29.266666 24.6      20.333334 16.566668 21.4
 20.7      24.333334 28.4      29.5      30.3      33.633335 32.933334
 34.766666 37.7      37.766666 33.933334 31.133333 27.7      32.833332
 30.766666 33.3      34.466667 35.366665 35.8      35.3      34.066666
 33.366665 37.266666 41.033333 37.733334 34.366665 34.266666 32.3
 30.533333 29.833334 28.466667 27.333334 28.866667 29.533333 26.733334
 26.2     ]",-0.5795451279901457,262.4453901679215,0.4809255758020509
222,0.1,0.05,5,opinion-timeseries,dem,"[67.       67.       67.       56.833332 54.433334 54.433334 54.433334
 56.433334 56.433334 53.333332 48.2      45.366665 43.566666 43.566666
 38.6      38.6      36.8      36.8      35.       33.033333 30.233334
 30.233334 30.333334 28.2      25.166666 22.433332 20.733334 20.733334
 19.9      19.9      19.9      19.9      19.9      19.9      18.733334
 22.8      22.8      26.3      26.3      26.3      26.3      29.033333
 26.633333 25.6      25.6      32.933334 40.1      45.866665 51.333332
 48.9      48.466667 44.       40.033333 35.8      38.666668 38.666668
 38.666668 36.733334 36.733334 36.733334 38.       39.2      39.2
 37.3     ]",-0.5857481810997334,443.1330865605031,0.5735192131307871
223,0.1,0.05,5,opinion-timeseries,mod,"[33.       36.966667 40.166668 32.733334 31.166666 29.766666 28.966667
 29.966667 33.566666 35.166668 30.966667 30.033333 29.033333 28.433332
 25.8      24.133333 22.9      22.       21.1      20.266666 17.166666
 21.233334 27.1      24.2      20.9      17.733334 14.566667 19.033333
 18.5      22.5      26.466667 29.2      31.5      35.266666 33.3
 35.866665 39.       40.366665 36.8      34.1      32.       35.333332
 31.833334 33.733334 34.833332 39.533333 43.2      45.7      45.166668
 43.1      45.166668 45.3      40.533333 35.233334 35.466667 33.866665
 33.1      31.6      30.033333 29.4      31.2      32.633335 29.133333
 27.233334]",0.012851142677991588,355.63270967419254,0.5723996092727305
224,0.1,0.05,5,opinion-timeseries,rep,"[58.       62.166668 64.13333  49.9      49.3      43.966667 41.6
 39.933334 43.233334 44.833332 38.666668 37.7      36.8      34.866665
 32.933334 31.166666 30.333334 27.066668 26.4      26.033333 23.533333
 27.       31.1      29.633333 24.633333 20.733334 16.366667 20.733334
 20.1      24.133333 27.866667 28.866667 29.9      33.6      32.6
 33.9      36.866665 36.5      32.566666 29.766666 27.033333 31.966667
 28.9      31.6      32.733334 34.1      35.833332 36.8      35.6
 34.866665 39.166668 42.633335 38.633335 35.4      34.433334 32.966667
 31.166666 30.6      29.366667 27.2      28.066668 29.066668 26.266666
 25.866667]",-0.6728374980705538,262.7438172884163,0.4812722845657395
225,0.1,0.05,6,opinion-timeseries,dem,"[63.       63.       63.       54.2      51.533333 51.533333 51.533333
 54.166668 54.166668 51.8      46.866665 44.766666 42.433334 42.433334
 38.533333 38.533333 36.6      36.6      34.5      32.4      28.966667
 28.966667 29.266666 25.833334 23.       20.966667 19.       19.
 18.2      18.2      18.2      18.2      18.2      18.2      17.566668
 21.933332 21.933332 25.8      25.8      25.8      25.8      29.066668
 26.366667 25.566668 25.566668 32.466667 39.4      44.866665 50.1
 48.033333 48.3      43.833332 39.633335 36.166668 39.466667 39.466667
 39.466667 37.3      37.3      37.3      38.866665 40.033333 40.033333
 38.133335]",-0.5227773109422449,448.46287181406717,0.5846801293992092
226,0.1,0.05,6,opinion-timeseries,mod,"[46.       50.033333 52.333332 41.733334 39.766666 37.933334 37.2
 37.533333 40.4      41.633335 36.933334 36.033333 35.366665 34.733334
 31.633333 29.866667 28.566668 27.366667 26.233334 24.733334 21.266666
 25.266666 30.333334 27.566668 23.233334 19.933332 16.666666 21.3
 20.766666 25.133333 28.466667 30.733334 33.2      36.466667 34.9
 38.366665 41.4      41.633335 38.333332 35.7      33.033333 36.466667
 32.933334 34.933334 36.166668 40.633335 43.166668 46.266666 45.166668
 43.166668 46.1      46.6      40.466667 35.666668 35.266666 33.4
 32.666668 30.966667 29.033333 28.366667 30.       32.633335 29.5
 28.033333]",-0.38446773111321786,336.5010006079722,0.5232344544251727
227,0.1,0.05,6,opinion-timeseries,rep,"[48.       52.833332 55.166668 44.766666 43.566666 39.433334 36.966667
 37.033333 40.033333 42.8      36.333332 35.566666 34.9      33.4
 31.866667 30.233334 29.433332 26.233334 25.666666 25.3      22.933332
 27.033333 30.566668 29.433332 24.533333 20.5      16.533333 20.466667
 20.033333 23.9      27.4      28.966667 29.766666 33.266666 32.666668
 34.066666 37.7      37.233334 34.033333 31.266666 28.133333 33.133335
 30.233334 33.533333 35.       35.766666 35.566666 36.633335 35.6
 35.       38.733334 42.466667 38.9      35.066666 34.366665 32.866665
 31.266666 30.433332 28.766666 27.266666 28.8      29.533333 26.766666
 26.2     ]",-0.5371051552992067,262.2109947282019,0.47958365529014313
228,0.1,0.05,7,opinion-timeseries,dem,"[67.       67.       67.       57.766666 54.733334 54.733334 54.733334
 56.866665 56.866665 53.7      48.166668 45.666668 43.533333 43.533333
 39.533333 39.533333 37.7      37.7      36.1      34.033333 30.4
 30.4      30.9      27.566668 25.066668 22.266666 20.333334 20.333334
 19.233334 19.233334 19.233334 19.233334 19.233334 19.233334 18.4
 22.366667 22.366667 26.133333 26.133333 26.133333 26.133333 29.1
 26.566668 25.5      25.5      33.266666 39.666668 45.733334 50.9
 48.9      48.633335 43.633335 39.766666 35.8      38.7      38.7
 38.7      36.966667 36.966667 36.966667 38.166668 39.666668 39.666668
 37.833332]",-0.5851700483718969,443.22702934540956,0.572780800646553
229,0.1,0.05,7,opinion-timeseries,mod,"[47.       50.833332 53.333332 42.566666 40.266666 38.233334 37.4
 38.5      41.4      42.166668 37.6      36.366665 35.133335 34.166668
 31.033333 29.366667 27.666666 26.4      24.766666 23.5      19.966667
 24.6      29.633333 26.6      21.8      18.566668 15.3      19.6
 18.8      22.9      26.433332 28.433332 31.       34.266666 32.566666
 36.1      38.8      39.633335 36.2      33.566666 31.233334 34.933334
 32.1      35.066666 36.3      40.233334 43.6      45.433334 45.366665
 43.166668 46.7      46.8      41.733334 37.333332 36.4      34.133335
 33.733334 31.533333 29.866667 29.233334 31.2      32.133335 28.966667
 27.633333]",-0.4073752456680527,341.5102988105814,0.5289744592283132
230,0.1,0.05,7,opinion-timeseries,rep,"[45.       49.866665 51.866665 41.866665 40.733334 36.5      34.3
 34.166668 37.4      39.466667 33.933334 32.966667 32.2      30.466667
 28.966667 27.8      27.3      24.733334 24.3      23.9      21.566668
 24.9      29.3      28.       23.       18.3      15.333333 19.
 18.3      22.366667 26.333334 27.266666 28.466667 32.2      31.566668
 32.833332 35.9      35.466667 31.633333 28.066668 24.833334 30.233334
 27.933332 30.9      32.933334 33.933334 35.4      35.666668 36.133335
 35.6      40.233334 44.1      40.4      36.666668 36.2      34.4
 32.933334 32.266666 30.133333 28.866667 30.033333 31.033333 27.733334
 27.3     ]",-0.3932918571610613,269.3170648806903,0.4948416131873132
231,0.1,0.05,8,opinion-timeseries,dem,"[59.       59.       59.       50.766666 48.       48.       48.
 50.6      50.6      47.966667 43.233334 40.766666 38.5      38.5
 34.566666 34.566666 32.866665 32.866665 30.9      29.366667 26.533333
 26.533333 28.033333 24.533333 21.9      19.966667 18.433332 18.433332
 17.9      17.9      17.9      17.9      17.9      17.9      16.8
 20.866667 20.866667 24.966667 24.966667 24.966667 24.966667 28.166666
 25.766666 24.866667 24.866667 32.566666 38.6      44.633335 49.966667
 47.366665 47.266666 42.533333 39.1      35.5      39.066666 39.066666
 39.066666 36.8      36.8      36.8      38.033333 39.333332 39.333332
 37.533333]",-0.45719883305398656,458.4312781181892,0.6049638637179626
232,0.1,0.05,8,opinion-timeseries,mod,"[44.       48.7      51.533333 42.1      39.9      38.333332 37.
 38.233334 40.833332 41.6      37.       36.3      35.4      34.6
 30.8      29.166666 27.733334 26.366667 24.733334 23.166666 20.
 23.933332 29.066668 26.       22.133333 18.233334 15.566667 19.7
 19.1      22.6      26.433332 29.166666 31.266666 34.433334 32.9
 35.633335 38.833332 40.1      37.366665 34.866665 32.366665 36.1
 32.9      35.1      36.533333 40.5      44.2      45.966667 44.266666
 42.233334 46.233334 46.9      41.366665 36.666668 36.033333 34.2
 33.6      32.1      30.466667 29.9      32.       33.8      30.8
 28.933332]",-0.37405004611867226,340.3814260200958,0.529503954701191
233,0.1,0.05,8,opinion-timeseries,rep,"[49.       54.266666 56.233334 45.833332 44.6      39.933334 37.833332
 37.433334 40.333332 42.3      36.2      35.366665 34.466667 32.933334
 31.566668 30.2      29.566668 26.466667 25.933332 25.566668 23.866667
 27.233334 31.5      30.366667 24.3      20.033333 16.933332 21.5
 21.366667 25.3      29.033333 29.9      30.6      34.433334 33.633335
 35.266666 38.233334 37.866665 33.866665 30.633333 27.666666 32.166668
 29.166666 32.033333 33.6      36.3      36.3      37.966667 36.633335
 35.8      39.966667 43.833332 39.7      36.233334 36.033333 34.1
 32.266666 31.466667 29.8      28.066668 28.6      29.566668 27.233334
 26.8     ]",-0.528178519124048,258.86439401614905,0.4740610779922692
234,0.1,0.05,9,opinion-timeseries,dem,"[75.       75.       75.       64.13333  61.2      61.2      61.2
 62.833332 62.833332 60.033333 53.7      50.833332 48.7      48.7
 44.066666 44.066666 41.9      41.9      39.8      37.633335 33.766666
 33.766666 34.133335 31.066668 27.866667 24.833334 22.933332 22.933332
 21.733334 21.733334 21.733334 21.733334 21.733334 21.733334 20.766666
 25.       25.       28.633333 28.633333 28.633333 28.633333 30.8
 27.833334 26.066668 26.066668 32.5      39.7      46.033333 51.866665
 49.3      49.266666 45.033333 40.3      36.733334 40.033333 40.033333
 40.033333 38.166668 38.166668 38.166668 39.466667 39.866665 39.866665
 37.933334]",-0.6774793988126505,426.43660809683934,0.5460090329603678
235,0.1,0.05,9,opinion-timeseries,mod,"[37.       41.066666 43.866665 36.966667 35.433334 34.166668 33.4
 34.1      37.5      39.333332 35.233334 34.233334 33.6      33.066666
 30.433332 29.       27.633333 26.066668 24.933332 23.866667 20.966667
 25.033333 30.6      27.5      22.633333 18.6      15.966666 20.566668
 20.033333 24.366667 27.866667 30.566668 33.333332 36.433334 34.966667
 38.1      41.133335 42.133335 39.233334 36.366665 34.233334 37.733334
 33.9      35.933334 36.733334 41.3      44.866665 47.666668 46.233334
 43.866665 46.933334 46.933334 40.9      36.033333 35.866665 34.066666
 33.533333 31.266666 29.733334 29.333334 31.466667 33.433334 29.666666
 28.3     ]",-0.1239206492373974,338.5902170122887,0.5380658778902606
236,0.1,0.05,9,opinion-timeseries,rep,"[52.       56.966667 58.866665 47.366665 46.266666 42.333332 40.133335
 39.833332 42.533333 43.633335 37.766666 36.733334 36.033333 34.666668
 33.133335 31.366667 30.833334 27.833334 27.133333 26.533333 24.3
 28.2      31.833334 30.533333 25.366667 21.033333 17.333334 21.533333
 21.133333 25.233334 28.933332 29.3      30.1      33.633335 32.8
 34.566666 38.       37.133335 33.266666 30.266666 26.966667 32.333332
 29.266666 31.6      33.366665 34.9      34.9      35.233334 35.233334
 34.533333 38.333332 42.2      38.6      34.966667 34.3      32.666668
 30.6      30.166666 28.666666 27.033333 28.3      28.733334 26.166666
 25.533333]",-0.650892198364788,260.76574511974985,0.4755823281547239
237,0.1,0.1,0,opinion-timeseries,dem,"[73.       73.       73.       53.1      47.833332 47.833332 47.833332
 52.8      52.8      47.2      38.133335 34.566666 30.733334 30.733334
 24.933332 24.933332 22.766666 22.766666 20.166666 18.166666 14.466666
 14.466666 19.5      14.9      12.466666 10.266666  8.233334  8.233334
  7.5       7.5       7.5       7.5       7.5       7.5       6.7
 15.733334 15.733334 23.733334 23.733334 23.733334 23.733334 29.533333
 23.733334 21.366667 21.366667 35.9      48.466667 59.033333 67.23333
 61.566666 59.2      47.133335 37.733334 30.866667 37.8      37.8
 37.8      33.9      33.9      33.9      35.366665 36.8      36.8
 33.033333]",-0.34274811689845314,492.5101967939007,0.6409540334831036
238,0.1,0.1,0,opinion-timeseries,mod,"[43.        53.066666  58.2       36.066666  32.666668  28.533333
 26.3       30.6       37.6       39.366665  27.5       24.8
 22.466667  20.733334  16.5       14.933333  13.5       11.6
 10.633333   9.533334   6.766667  16.666666  29.266666  24.033333
 16.166666  11.1        7.3333335 15.833333  14.533334  22.766666
 30.666666  32.233334  34.5       42.333332  38.066666  44.533333
 49.766666  50.233334  41.9       35.033333  28.966667  37.366665
 29.933332  33.533333  36.4       46.633335  50.766666  53.633335
 49.433334  44.1       50.4       47.733334  35.466667  26.4
 29.133333  26.6       24.966667  22.133333  20.        18.333334
 23.433332  27.4       22.266666  19.966667 ]",-0.17566971289942407,377.11047442061204,0.5856874397443397
239,0.1,0.1,0,opinion-timeseries,rep,"[55.        63.866665  67.8       40.533333  37.766666  30.466667
 27.066668  30.1       37.033333  40.733334  27.533333  25.333334
 23.366667  21.3       17.966667  16.3       15.433333  12.266666
 11.5       10.833333   8.433333  17.233334  28.366667  23.933332
 15.933333  10.033334   6.3333335 15.633333  14.366667  23.166666
 30.666666  33.466667  34.833332  41.133335  37.8       42.4
 48.533333  47.7       39.433334  32.033333  25.8       35.666668
 26.5       30.833334  34.066666  39.4       43.233334  45.533333
 44.366665  41.133335  48.066666  50.        38.2       29.966667
 31.766666  28.733334  25.5       23.5       21.        18.9
 22.766666  26.1       21.4       19.666666 ]",-0.2315966914186838,293.48576953171914,0.5428216716309634
240,0.1,0.1,1,opinion-timeseries,dem,"[68.        68.        68.        49.8       45.133335  45.133335
 45.133335  49.666668  49.666668  44.4       36.8       33.633335
 30.333334  30.333334  24.533333  24.533333  21.966667  21.966667
 19.933332  17.866667  14.766666  14.766666  19.5       15.466666
 12.833333  10.3        8.633333   8.633333   7.9333334  7.9333334
  7.9333334  7.9333334  7.9333334  7.9333334  7.1666665 17.133333
 17.133333  25.8       25.8       25.8       25.8       30.866667
 25.166666  23.066668  23.066668  38.066666  49.533333  58.733334
 67.        60.666668  58.266666  48.066666  38.933334  31.233334
 37.666668  37.666668  37.666668  33.966667  33.966667  33.966667
 37.5       39.7       39.7       35.4      ]",-0.27144387283753657,489.17971620998793,0.6380067768698781
