,ws_p,ws_k,simple_spread_chance,repetition,run,pearson,euclidean,mape
325,0.1,2,0.05,1,9,-0.6262541707436139,348.9780591850356,0.5324283787797807
326,0.1,2,0.05,1,10,-0.4832382605179532,345.9042870403582,0.5168439628697237
327,0.1,2,0.05,1,11,-0.5150362564536803,327.54308182197553,0.4868879470981024
328,0.1,2,0.05,1,12,-0.5669517024328363,326.9205723084973,0.4911365800613996
329,0.1,2,0.05,1,13,-0.42652056514554354,329.5879776305033,0.49422164293167054
330,0.1,2,0.05,1,14,-0.5482936029973277,326.30760139385046,0.48274611292303443
331,0.1,2,0.05,1,15,-0.5091195246856168,318.2152194596369,0.47293478019616453
332,0.1,2,0.05,1,16,-0.29355532608022233,309.2037497014839,0.46350293525540226
333,0.1,2,0.05,1,17,-0.40267803708903704,305.8449094013948,0.45277777451299644
334,0.1,2,0.05,1,18,-0.48548703778905794,335.0362478988832,0.5030374793916791
335,0.1,2,0.05,1,19,-0.5322894796124262,326.69279864844185,0.4861910727579471
336,0.1,2,0.05,1,20,-0.5444731573164717,340.3138686180296,0.5093875282926713
337,0.1,2,0.05,1,21,-0.4571302752384563,327.7751029110313,0.4939971148124472
338,0.1,2,0.05,1,22,-0.5594618264024721,336.6705859866593,0.5045833155404917
339,0.1,2,0.05,1,23,-0.36819687657795175,347.8754808863502,0.5210449175001461
340,0.1,2,0.05,1,24,-0.6408572352886144,347.1358869878001,0.5180961903900128
341,0.1,2,0.05,1,25,-0.5107454211351955,345.0277063214724,0.5176931175345046
342,0.1,2,0.05,1,26,-0.3635220610231811,322.30109197168605,0.4823724274562597
343,0.1,2,0.05,1,27,-0.6069903972837264,359.33101644723143,0.5323808584933015
344,0.1,2,0.05,1,28,-0.6255284632725436,344.548609734865,0.5212903430177925
345,0.1,2,0.05,1,29,-0.5918236304546967,337.213066531037,0.5052590285516733
346,0.1,2,0.05,2,0,-0.3942953064361059,357.1936118772856,0.542817698003217
347,0.1,2,0.05,2,1,-0.4199664523118735,354.8337793520464,0.5390248558161909
348,0.1,2,0.05,2,2,-0.31313135401094944,347.7562805605257,0.5346176831680199
349,0.1,2,0.05,2,3,-0.45002438718940324,353.64611332676833,0.5336196414476717
350,0.1,2,0.05,2,4,-0.451678588467916,358.01531568983484,0.5511543009822304
351,0.1,2,0.05,2,5,-0.3601463395027243,343.71631166504903,0.5162819360940407
352,0.1,2,0.05,2,6,-0.23037759532252514,336.3046498619229,0.5112424426597685
353,0.1,2,0.05,2,7,-0.4396959956859538,357.5788591261657,0.5431287053268574
354,0.1,2,0.05,2,8,-0.3859341815718705,318.21694219110526,0.47418647869396685
355,0.1,2,0.05,2,9,-0.3301754637008883,342.8066713522823,0.5221617483225062
356,0.1,2,0.05,2,10,-0.4308187078623295,344.7854815100407,0.5155068214995212
357,0.1,2,0.05,2,11,-0.47658674038087456,334.23678119046366,0.49298090735617434
358,0.1,2,0.05,2,12,-0.4065620961888705,350.56341966808696,0.532949382504628
359,0.1,2,0.05,2,13,-0.48543919503114025,347.0423148879822,0.5254592264846816
360,0.1,2,0.05,2,14,-0.4107188565715972,332.6045230675586,0.4976012319048615
361,0.1,2,0.05,2,15,-0.03302109713202456,317.8484518416488,0.4884875381218375
362,0.1,2,0.05,2,16,-0.2638281535640299,323.54723553537013,0.48992269242133774
363,0.1,2,0.05,2,17,-0.26147469684886143,338.6645353644223,0.5181313480425195
364,0.1,2,0.05,2,18,-0.3414382830293204,316.3530304612147,0.476032937637922
365,0.1,2,0.05,2,19,-0.3976750652869616,339.6020619639791,0.5124686027307426
366,0.1,2,0.05,2,20,-0.45411237115723413,323.7399629362266,0.48486329095713515
367,0.1,2,0.05,2,21,-0.30259961672926927,364.3214297361337,0.5617426066500882
368,0.1,2,0.05,2,22,-0.49183266168076867,344.30129821757254,0.5139778554668741
369,0.1,2,0.05,2,23,-0.30069593171054243,338.63634013405255,0.5105392086864099
370,0.1,2,0.05,2,24,-0.2336418438075051,340.4017726066315,0.5239745110324229
371,0.1,2,0.05,2,25,-0.35489833063638176,332.9864592296627,0.5060393630743424
372,0.1,2,0.05,2,26,-0.22668339434634777,345.34628514467363,0.5287390638815811
373,0.1,2,0.05,2,27,-0.14252902376764345,347.12771559081654,0.5384769548124478
374,0.1,2,0.05,2,28,-0.2902741222547325,344.16160603386453,0.5250263319576066
375,0.1,2,0.05,2,29,-0.2770543138013746,337.2664883914626,0.5160305904630902
376,0.1,2,0.05,3,0,-0.4754765282870876,335.88916511238193,0.5069749471104774
377,0.1,2,0.05,3,1,-0.49379949058195255,348.7346968134362,0.5259739703958276
378,0.1,2,0.05,3,2,-0.4440719426774858,328.5583684670896,0.492201263262164
379,0.1,2,0.05,3,3,-0.41658012292623003,340.90116012888194,0.5161730832886733
380,0.1,2,0.05,3,4,-0.47349105912980544,333.68524017984106,0.5111854954049188
381,0.1,2,0.05,3,5,-0.5094953423224443,329.50351175259027,0.5025747227568624
382,0.1,2,0.05,3,6,-0.4690926112979674,360.36042655192165,0.5414112589951267
383,0.1,2,0.05,3,7,-0.5661639682070149,357.4405233558723,0.5413389297659496
384,0.1,2,0.05,3,8,-0.4322468466423465,337.98671832560825,0.5135564875044039
385,0.1,2,0.05,3,9,-0.5009757334671138,333.36476465427387,0.5011082086252473
386,0.1,2,0.05,3,10,-0.2682567104928408,333.43414585966616,0.5080132880733266
387,0.1,2,0.05,3,11,-0.5401649335519878,333.24751881240655,0.49910806089351273
388,0.1,2,0.05,3,12,-0.48637911777816,349.08618120828106,0.5283818982552471
389,0.1,2,0.05,3,13,-0.3466993533940818,326.1767763919579,0.4910054650164522
390,0.1,2,0.05,3,14,-0.5178676920066556,349.91287005965114,0.5279184545997745
391,0.1,2,0.05,3,15,-0.46895878139671,322.1211974673136,0.48494763580877365
392,0.1,2,0.05,3,16,-0.43700715521281275,337.894541063216,0.5041152206028062
393,0.1,2,0.05,3,17,-0.5277216236511357,323.556614051166,0.48811840844036963
394,0.1,2,0.05,3,18,-0.40429735259458316,324.2816112861762,0.48720236490238894
395,0.1,2,0.05,3,19,-0.43677148368853164,333.32980297939827,0.4981292427268597
396,0.1,2,0.05,3,20,-0.4612524652881327,348.6458870861909,0.5292298177757983
397,0.1,2,0.05,3,21,-0.5071440588751197,337.6644155994366,0.5145656860602342
398,0.1,2,0.05,3,22,-0.33023175126948845,332.11422625338406,0.5004535208552402
399,0.1,2,0.05,3,23,-0.36485357931245543,331.9752977195381,0.49733397760029874
400,0.1,2,0.05,3,24,-0.45735924551058077,332.1909433423957,0.4992473727203472
401,0.1,2,0.05,3,25,-0.3620147022571914,334.04388213106813,0.5027331714632931
402,0.1,2,0.05,3,26,-0.4132630177998066,344.37182973196735,0.5224684758057565
403,0.1,2,0.05,3,27,-0.366815427802566,314.7167402385264,0.47633591834700334
404,0.1,2,0.05,3,28,-0.4041963589957068,333.4506212596383,0.4971998675726969
405,0.1,2,0.05,3,29,-0.48702667469677424,342.46316179576405,0.5134560606127011
406,0.1,2,0.05,4,0,-0.49292931395752365,351.1421558081492,0.5186994880871895
407,0.1,2,0.05,4,1,-0.38453548665189957,327.2992953542654,0.493589855869547
408,0.1,2,0.05,4,2,-0.44735361699064624,321.78003392464353,0.4848057940498958
409,0.1,2,0.05,4,3,-0.6008669568729572,349.0154394317301,0.528364364134851
410,0.1,2,0.05,4,4,-0.3559841173333435,323.15814968528883,0.48510826479409835
411,0.1,2,0.05,4,5,-0.5316157550123436,341.88759945722154,0.5129540969409988
412,0.1,2,0.05,4,6,-0.5150497835940551,344.6976385841023,0.5174963398371569
413,0.1,2,0.05,4,7,-0.4006423499096101,315.73122127815026,0.46962142380993616
414,0.1,2,0.05,4,8,-0.3988925968412687,337.4957115031943,0.513064003494668
415,0.1,2,0.05,4,9,-0.573115364786592,343.9673846470798,0.503540525510675
416,0.1,2,0.05,4,10,-0.40668850305749554,340.3745358323024,0.5166085595703364
417,0.1,2,0.05,4,11,-0.4930090704012624,336.1025468887456,0.503018958543984
418,0.1,2,0.05,4,12,-0.35367694169590197,338.2268794995401,0.5107225566775532
419,0.1,2,0.05,4,13,-0.5046302653903324,324.0479327044163,0.4783909646944588
420,0.1,2,0.05,4,14,-0.33617961295289006,330.06559110725783,0.4890926583269177
421,0.1,2,0.05,4,15,-0.4596677516322247,347.51835973171677,0.5098436226904641
422,0.1,2,0.05,4,16,-0.39688834414008944,329.63680830553216,0.4995705197138413
423,0.1,2,0.05,4,17,-0.4498938742769474,338.2397227025144,0.513214078583719
424,0.1,2,0.05,4,18,-0.49821585491813797,337.5446773526316,0.5046619030875156
425,0.1,2,0.05,4,19,-0.43091476032493076,344.94170674650167,0.5283682407030712
426,0.1,2,0.05,4,20,-0.3715213488394801,321.5041578423907,0.4802532005102584
427,0.1,2,0.05,4,21,-0.4208524578594532,320.0888947833043,0.48630016048894387
428,0.1,2,0.05,4,22,-0.4323417293305085,323.2395598309733,0.48431200682396147
429,0.1,2,0.05,4,23,-0.4168087139795423,316.9856179480118,0.4667885247300651
430,0.1,2,0.05,4,24,-0.4256077680307217,331.9054440481738,0.501641870384904
431,0.1,2,0.05,4,25,-0.409949429580121,339.7442879609404,0.5170369572505539
432,0.1,2,0.05,4,26,-0.34025803316644393,339.355391291277,0.5057780853393684
433,0.1,2,0.05,4,27,-0.48953130423814306,346.20588667075225,0.5165897889140352
434,0.1,2,0.05,4,28,-0.4839058089992562,319.3643781956893,0.474444668566647
435,0.1,2,0.05,4,29,-0.2876897146348217,340.8025280216976,0.5180458606445163
436,0.1,2,0.05,5,0,-0.09803792227122236,319.66980239763126,0.48644103550965023
437,0.1,2,0.05,5,1,-0.428788915222386,334.239810181089,0.5023607465656111
438,0.1,2,0.05,5,2,-0.4066033927622075,343.35538682533837,0.5211575837745649
439,0.1,2,0.05,5,3,-0.33136854985242353,338.2233766633262,0.5138147394659552
440,0.1,2,0.05,5,4,-0.2526894453458684,351.8866483243975,0.5432901698358779
441,0.1,2,0.05,5,5,-0.4018421776607573,324.7606912382902,0.4869330317329048
442,0.1,2,0.05,5,6,-0.35814359766412557,358.9494773774091,0.552502123075104
443,0.1,2,0.05,5,7,-0.199407974480752,327.3795898641945,0.49008034230148406
444,0.1,2,0.05,5,8,-0.39725701864102864,350.3847392766615,0.5303266878173638
445,0.1,2,0.05,5,9,-0.43490040571650673,353.3123710620509,0.5325569020664903
446,0.1,2,0.05,5,10,-0.35556906214267747,354.17765262862326,0.5358651582709875
447,0.1,2,0.05,5,11,-0.5483426420747972,340.642301690637,0.5096139229709667
448,0.1,2,0.05,5,12,-0.402885685892785,361.13884851924973,0.5525951039037008
449,0.1,2,0.05,5,13,-0.37837371798727376,358.1723886289372,0.5528859047986713
450,0.1,2,0.05,5,14,-0.6092722657831682,342.39801783637466,0.5064129802391052
451,0.1,2,0.05,5,15,-0.26937049355848025,361.4232794222067,0.5496955784563814
452,0.1,2,0.05,5,16,-0.48869792627374564,372.25345429195386,0.5635151391132233
453,0.1,2,0.05,5,17,-0.26744868721431175,336.7822851312514,0.5107523068404887
454,0.1,2,0.05,5,18,-0.5049961949397656,337.1088023138131,0.4935488052962011
455,0.1,2,0.05,5,19,-0.18814110952396498,352.7667622928396,0.5445881225714512
456,0.1,2,0.05,5,20,-0.2833273729476303,336.79376350101205,0.5113766368386311
457,0.1,2,0.05,5,21,-0.18008796818284734,356.4580600745533,0.5480581154535922
458,0.1,2,0.05,5,22,-0.42440646136794663,363.57652965750316,0.5462523521672895
459,0.1,2,0.05,5,23,-0.4078447240627871,342.54069619569754,0.5179854556515463
460,0.1,2,0.05,5,24,-0.2527751417568627,337.2886068604923,0.5101105843754131
461,0.1,2,0.05,5,25,-0.1911192758943646,351.59463578238245,0.5332835371073953
462,0.1,2,0.05,5,26,-0.2917471393535333,324.0073122018794,0.4769347484400203
463,0.1,2,0.05,5,27,-0.3688447387829285,348.30925188834345,0.5263356271549476
464,0.1,2,0.05,5,28,-0.37943294462915317,337.5239936261184,0.5083255385382918
465,0.1,2,0.05,5,29,-0.17046963976615948,329.16354604958394,0.5019422291059652
466,0.1,2,0.05,6,0,-0.48609644043133365,313.94962651392615,0.4544906590376329
467,0.1,2,0.05,6,1,-0.5460015105396386,333.6752119904266,0.4995747673719415
468,0.1,2,0.05,6,2,-0.49324755508745777,337.82934795508487,0.5030983548914173
469,0.1,2,0.05,6,3,-0.44376628871395685,326.2129995196974,0.4906216908458232
470,0.1,2,0.05,6,4,-0.5602924247635503,333.55997622672464,0.49507147013792246
471,0.1,2,0.05,6,5,-0.4342092170366281,341.93289580949613,0.5127490816896652
472,0.1,2,0.05,6,6,-0.44294834188887194,342.63716296701085,0.5135360207670953
473,0.1,2,0.05,6,7,-0.5407894106286232,326.333939049462,0.4866176643457993
474,0.1,2,0.05,6,8,-0.5170380388178928,340.2114080019101,0.5002030598058131
475,0.1,2,0.05,6,9,-0.5865410613419174,355.7629866388742,0.5271955867067922
476,0.1,2,0.05,6,10,-0.607907116698306,343.0185657844567,0.5169310739525018
477,0.1,2,0.05,6,11,-0.17706807473478237,313.62864827135735,0.47398288700540503
478,0.1,2,0.05,6,12,-0.522588563938585,332.54479571471,0.5033786504003648
479,0.1,2,0.05,6,13,-0.4169245546597811,313.36522465247805,0.46960354078632677
480,0.1,2,0.05,6,14,-0.5905584996074,340.6748301141676,0.5188103403687557
481,0.1,2,0.05,6,15,-0.33317371113768474,331.10488099209334,0.49769780093576105
482,0.1,2,0.05,6,16,-0.5173294696691157,329.77667130028453,0.4950013651003995
483,0.1,2,0.05,6,17,-0.5013160918650384,342.48944793854633,0.5114647778338538
484,0.1,2,0.05,6,18,-0.566240815809663,321.6353564151734,0.477121318636003
485,0.1,2,0.05,6,19,-0.4774782982021654,326.1924586857005,0.4827653281622449
486,0.1,2,0.05,6,20,-0.453059922912643,324.05836747961274,0.48603116494728543
487,0.1,2,0.05,6,21,-0.45301875832070504,328.1851538431425,0.4934124180169029
488,0.1,2,0.05,6,22,-0.32721875715559706,321.2069583161395,0.47885607601685726
489,0.1,2,0.05,6,23,-0.46967350401342456,332.7484617593653,0.49993028364184106
490,0.1,2,0.05,6,24,-0.4563269132613243,314.5199959052447,0.47154274937856894
491,0.1,2,0.05,6,25,-0.5609960822894859,325.79513352307544,0.4773061179649433
492,0.1,2,0.05,6,26,-0.37261656262862947,323.8931560227354,0.49345092108416644
493,0.1,2,0.05,6,27,-0.42672195171279004,336.4772969291444,0.5087305813512345
494,0.1,2,0.05,6,28,-0.535554615320438,330.9576690870852,0.49630350952659397
495,0.1,2,0.05,6,29,-0.5240414162712895,329.4700600051961,0.49977247357331184
496,0.1,2,0.05,7,0,-0.6074563709637245,310.191735301825,0.44885386104380737
497,0.1,2,0.05,7,1,-0.4587816449545173,329.42435862300243,0.49161223193592923
498,0.1,2,0.05,7,2,-0.44635388006736815,340.1709417088951,0.5089073993616247
499,0.1,2,0.05,7,3,-0.39184232548309755,334.9135101181208,0.5102754256724004
500,0.1,2,0.05,7,4,-0.3268685094443005,330.3404420310079,0.5049174935450687
501,0.1,2,0.05,7,5,-0.35155074737641606,335.81705570157885,0.49988872643298626
502,0.1,2,0.05,7,6,-0.3817410488945305,324.2699336216638,0.49537767889279155
503,0.1,2,0.05,7,7,-0.5639659334605126,316.94704349452223,0.47204194468482674
504,0.1,2,0.05,7,8,-0.5283669441352833,346.89395514184525,0.5274040262278902
505,0.1,2,0.05,7,9,-0.3091340447042532,311.8892548774028,0.4666801051367451
506,0.1,2,0.05,7,10,-0.47321946617540317,342.34198049274755,0.5125473655568287
507,0.1,2,0.05,7,11,-0.4615158719683789,320.5248558986477,0.4821918660127253
508,0.1,2,0.05,7,12,-0.4457027580736594,335.78158748082296,0.5052375671045639
509,0.1,2,0.05,7,13,-0.35982513407627303,330.6492945870884,0.49624339163593056
510,0.1,2,0.05,7,14,-0.44093792554652156,335.08472466025887,0.5006664810528276
511,0.1,2,0.05,7,15,-0.5247603427637969,327.6530542522633,0.4865934005836383
512,0.1,2,0.05,7,16,-0.5194470245117611,323.790855197725,0.4886643306049779
513,0.1,2,0.05,7,17,-0.529903025347866,337.95113785025825,0.5071420396720634
514,0.1,2,0.05,7,18,-0.4865507742330244,323.1422395091975,0.486723427022634
515,0.1,2,0.05,7,19,-0.5667232056595471,341.8278841551111,0.5075663560076256
516,0.1,2,0.05,7,20,-0.3735160644852737,337.45970238991623,0.5104596689419236
517,0.1,2,0.05,7,21,-0.47921591781534073,321.3331973971963,0.4824836965520305
518,0.1,2,0.05,7,22,-0.50619350648583,347.32061711268847,0.5205353275671222
519,0.1,2,0.05,7,23,-0.48083933499217824,327.73483752295476,0.48779441683345826
520,0.1,2,0.05,7,24,-0.6127679361539381,317.52952665318037,0.4702350100043833
521,0.1,2,0.05,7,25,-0.42699958543470684,326.48146089517576,0.48598795679718343
522,0.1,2,0.05,7,26,-0.48277113846885955,350.21567924788,0.5281146986330959
523,0.1,2,0.05,7,27,-0.4339966568627263,338.2020732937961,0.5120150651420223
524,0.1,2,0.05,7,28,-0.44736250478579315,350.01801038375925,0.5269572580563893
525,0.1,2,0.05,7,29,-0.49228682348942804,325.6901440376335,0.48345424367866346
526,0.1,2,0.05,8,0,-0.4536290130260127,344.0568295653945,0.5082969126223276
527,0.1,2,0.05,8,1,-0.59473870182799,357.0900097609169,0.5336347996700965
528,0.1,2,0.05,8,2,-0.5707924301547315,327.98494335629147,0.48222579005968313
529,0.1,2,0.05,8,3,-0.6528618776266043,333.91849641457,0.49627079201332647
530,0.1,2,0.05,8,4,-0.43526427508948123,328.67026980336817,0.49332229434898633
531,0.1,2,0.05,8,5,-0.5744545955627793,336.42703482585074,0.49926120815745323
532,0.1,2,0.05,8,6,-0.46726154321937424,348.795932962849,0.5218122089433345
533,0.1,2,0.05,8,7,-0.5522352627111727,329.73319538431576,0.4905715459926098
534,0.1,2,0.05,8,8,-0.4063331977013989,315.9408132975716,0.463873735511846
535,0.1,2,0.05,8,9,-0.6281944899130375,349.2433876264533,0.5135206428585583
536,0.1,2,0.05,8,10,-0.5038583841352263,334.01628915234295,0.5017811372951327
537,0.1,2,0.05,8,11,-0.5590144723640483,347.4025738218063,0.5160721261329689
538,0.1,2,0.05,8,12,-0.5884392454081668,315.2344044923539,0.4691011373455782
539,0.1,2,0.05,8,13,-0.4278261062025989,344.0795088202198,0.518098010353582
540,0.1,2,0.05,8,14,-0.5407547387667159,323.6989102016618,0.4787344463154895
541,0.1,2,0.05,8,15,-0.46058317706330665,326.1405225307616,0.48293742868604667
542,0.1,2,0.05,8,16,-0.6313651322933556,339.2495442079662,0.49746902931098697
543,0.1,2,0.05,8,17,-0.5530395079058797,342.01551238306683,0.506937345923006
544,0.1,2,0.05,8,18,-0.5960453067956962,331.2310667242195,0.49111521231121635
545,0.1,2,0.05,8,19,-0.6214622325792379,351.6604366282418,0.5337901819649523
546,0.1,2,0.05,8,20,-0.35991922720587327,318.56336634809554,0.48427925228356816
547,0.1,2,0.05,8,21,-0.6115098592594055,327.393440036503,0.47636740437083197
548,0.1,2,0.05,8,22,-0.5834088500970588,359.29385481424873,0.5365926720942552
549,0.1,2,0.05,8,23,-0.6740031644239775,346.7870817921336,0.5101311840750021
550,0.1,2,0.05,8,24,-0.5602567475757039,329.33292571192743,0.486734115623125
551,0.1,2,0.05,8,25,-0.6039219837081773,355.69409164805006,0.5389474365021644
552,0.1,2,0.05,8,26,-0.5641885487418654,329.58562953198765,0.48150929826799965
553,0.1,2,0.05,8,27,-0.5298820319531728,343.5215721775917,0.5197607528792391
554,0.1,2,0.05,8,28,-0.4329672542765448,316.9336287135209,0.47660294048564933
555,0.1,2,0.05,8,29,-0.4247128926519439,326.75618864220945,0.4901086121596397
556,0.1,2,0.05,9,0,-0.4828559947022559,334.9379228358386,0.4971248459692959
557,0.1,2,0.05,9,1,-0.35216070350979994,313.30166031875586,0.46003025949941495
558,0.1,2,0.05,9,2,-0.33648267737665605,326.5932894269394,0.4925790949083777
559,0.1,2,0.05,9,3,-0.5269051308718419,337.7968302814307,0.5037644514988316
560,0.1,2,0.05,9,4,-0.46882669560672946,320.5271038075285,0.4743628157576107
561,0.1,2,0.05,9,5,-0.48188981603659525,329.671981549784,0.4996724798523076
562,0.1,2,0.05,9,6,-0.48980247898690915,322.5219967830679,0.4726799529297536
563,0.1,2,0.05,9,7,-0.34924060187490036,331.47262900134234,0.49959281991642707
564,0.1,2,0.05,9,8,-0.4664231532525183,364.851440719681,0.5503471748266737
565,0.1,2,0.05,9,9,-0.5244168568946562,344.8932749701614,0.5191104143567601
566,0.1,2,0.05,9,10,-0.39053735710669035,338.33398537191897,0.5064625368783425
567,0.1,2,0.05,9,11,-0.39663642604201216,326.7526650188574,0.48742697180038025
568,0.1,2,0.05,9,12,-0.41464305385359995,319.9049619323541,0.4816393571510467
569,0.1,2,0.05,9,13,-0.40072211316499035,336.1502378519149,0.5061477848745305
570,0.1,2,0.05,9,14,-0.5718194441696564,353.2780514551091,0.5345089544722837
571,0.1,2,0.05,9,15,-0.33117891895489043,320.14235635034146,0.48424067986602576
572,0.1,2,0.05,9,16,-0.47532517383715084,353.9322936457376,0.5377132583233358
573,0.1,2,0.05,9,17,-0.47707510339200354,347.61364095713066,0.5255493099613023
574,0.1,2,0.05,9,18,-0.383014583530763,329.55332722039367,0.49431176862214166
575,0.1,2,0.05,9,19,-0.4890626100110678,331.97766164736464,0.4938363522835309
576,0.1,2,0.05,9,20,-0.47968478688416,331.8930368098208,0.4984694471913049
577,0.1,2,0.05,9,21,-0.35687833246791706,309.098519390837,0.46380244375619234
578,0.1,2,0.05,9,22,-0.4053560106973153,326.8250574666364,0.4880367568636534
579,0.1,2,0.05,9,23,-0.4090312665712729,317.69685735928596,0.47112360858432895
580,0.1,2,0.05,9,24,-0.5925687531565881,354.39252478234494,0.5347986219559804
581,0.1,2,0.05,9,25,-0.6560389145934774,351.14839006210815,0.5219393531086086
