,er_p,complex_spread_ratio,repetition,run,pearson,euclidean,mape
955,0.05,0.5,1,26,,310.94433649661477,0.4801572568969748
956,0.05,0.5,1,27,,312.07352509397145,0.4823458061817878
957,0.05,0.5,1,28,,310.94433649661477,0.4801572568969748
958,0.05,0.5,1,29,,312.07352509397145,0.4823458061817878
959,0.05,0.5,2,0,,178.07892967172722,0.27250179259889457
960,0.05,0.5,2,1,,214.97064317634272,0.3285430710723478
961,0.05,0.5,2,2,,213.95548267814522,0.3263545217875348
962,0.05,0.5,2,3,,214.92757061688815,0.3283814242095742
963,0.05,0.5,2,4,,213.9225440271998,0.3261928749247612
964,0.05,0.5,2,5,,215.45898597446498,0.32947569885198075
965,0.05,0.5,2,6,,214.4153056804149,0.3272871495671677
966,0.05,0.5,2,7,,214.4153056804149,0.3272871495671677
967,0.05,0.5,2,8,,214.97064317634272,0.3285430710723478
968,0.05,0.5,2,9,,213.47740252075945,0.3252602471451283
969,0.05,0.5,2,10,,213.47740252075945,0.3252602471451283
970,0.05,0.5,2,11,,214.45334618943562,0.32744879642994135
971,0.05,0.5,2,12,,214.4153056804149,0.3272871495671677
972,0.05,0.5,2,13,,215.45898597446498,0.32947569885198075
973,0.05,0.5,2,14,,214.4153056804149,0.3272871495671677
974,0.05,0.5,2,15,,214.4153056804149,0.3272871495671677
975,0.05,0.5,2,16,,214.92757061688815,0.3283814242095742
976,0.05,0.5,2,17,,214.92757061688815,0.3283814242095742
977,0.05,0.5,2,18,,214.92757061688815,0.3283814242095742
978,0.05,0.5,2,19,,213.9225440271998,0.3261928749247612
979,0.05,0.5,2,20,,214.92757061688815,0.3283814242095742
980,0.05,0.5,2,21,,214.97064317634272,0.3285430710723478
981,0.05,0.5,2,22,,215.45898597446498,0.32947569885198075
982,0.05,0.5,2,23,,213.95548267814522,0.3263545217875348
983,0.05,0.5,2,24,,242.2410784305525,0.36942606028317454
984,0.05,0.5,2,25,,213.9225440271998,0.3261928749247612
985,0.05,0.5,2,26,,214.4153056804149,0.3272871495671677
986,0.05,0.5,2,27,,214.97064317634272,0.3285430710723478
987,0.05,0.5,2,28,,214.92757061688815,0.3283814242095742
988,0.05,0.5,2,29,,213.95548267814522,0.3263545217875348
989,0.05,0.5,3,0,,291.86499442367693,0.4415050902349627
990,0.05,0.5,3,1,,291.86499442367693,0.4415050902349627
991,0.05,0.5,3,2,,292.8106477359889,0.44351703724795916
992,0.05,0.5,3,3,,290.8413997917872,0.43931654095014966
993,0.05,0.5,3,4,,289.7381000519035,0.43695138939352
994,0.05,0.5,3,5,,291.2210238812917,0.44023421332073953
995,0.05,0.5,3,6,,290.8413997917872,0.43931654095014966
996,0.05,0.5,3,7,,291.3472726591338,0.4404108155925563
997,0.05,0.5,3,8,,291.2210238812917,0.44023421332073953
998,0.05,0.5,3,9,,211.67102313183156,0.3330203752811445
999,0.05,0.5,3,10,,291.86499442367693,0.4415050902349627
1000,0.05,0.5,3,11,,291.7392203235589,0.4413284879631461
1001,0.05,0.5,3,12,,173.81152854691086,0.26425295209547545
1002,0.05,0.5,3,13,,294.05169649687133,0.4458821888045888
1003,0.05,0.5,3,14,,292.2691397084368,0.4424227626055526
1004,0.05,0.5,3,15,,291.2210238812917,0.44023421332073953
1005,0.05,0.5,3,16,,292.39443206807186,0.44259936487736934
1006,0.05,0.5,3,17,,291.3472726591338,0.4404108155925563
1007,0.05,0.5,3,18,,292.39443206807186,0.44259936487736934
1008,0.05,0.5,3,19,,291.7392203235589,0.4413284879631461
1009,0.05,0.5,3,20,,292.39443206807186,0.44259936487736934
1010,0.05,0.5,3,21,,291.86499442367693,0.4415050902349627
1011,0.05,0.5,3,22,,291.09709093876126,0.44005761104892277
1012,0.05,0.5,3,23,,309.1893667834657,0.468623419070535
1013,0.05,0.5,3,24,,290.59029122262854,0.43896333640651636
1014,0.05,0.5,3,25,,291.3472726591338,0.4404108155925563
1015,0.05,0.5,3,26,,291.7392203235589,0.4413284879631461
1016,0.05,0.5,3,27,,292.39443206807186,0.44259936487736934
1017,0.05,0.5,3,28,,290.71468372471406,0.43913993867833306
1018,0.05,0.5,3,29,,292.39443206807186,0.44259936487736934
1019,0.05,0.5,4,0,,160.8585217956862,0.24428590884713172
1020,0.05,0.5,4,1,,161.32728159608192,0.2452185366267646
1021,0.05,0.5,4,2,,160.8585217956862,0.24428590884713172
1022,0.05,0.5,4,3,,204.71459964707722,0.31372836598374
1023,0.05,0.5,4,4,,160.41464365188878,0.24335328106749876
1024,0.05,0.5,4,5,,160.41464365188878,0.24335328106749876
1025,0.05,0.5,4,6,0.04311719315504303,183.04693932749024,0.2761868379901142
1026,0.05,0.5,4,7,,161.32728159608192,0.2452185366267646
1027,0.05,0.5,4,8,,161.32728159608192,0.2452185366267646
1028,0.05,0.5,4,9,,160.8585217956862,0.24428590884713172
1029,0.05,0.5,4,10,,263.7657615632759,0.40921980207364433
1030,0.05,0.5,4,11,,160.8585217956862,0.24428590884713172
1031,0.05,0.5,4,12,,160.8585217956862,0.24428590884713172
1032,0.05,0.5,4,13,,160.41464365188878,0.24335328106749876
1033,0.05,0.5,4,14,,160.41464365188878,0.24335328106749876
1034,0.05,0.5,4,15,,160.8585217956862,0.24428590884713172
1035,0.05,0.5,4,16,,161.32728159608192,0.2452185366267646
1036,0.05,0.5,4,17,,160.8585217956862,0.24428590884713172
1037,0.05,0.5,4,18,,161.32728159608192,0.2452185366267646
1038,0.05,0.5,4,19,,160.41464365188878,0.24335328106749876
1039,0.05,0.5,4,20,,160.41464365188878,0.24335328106749876
1040,0.05,0.5,4,21,,160.41464365188878,0.24335328106749876
1041,0.05,0.5,4,22,,264.2159253569294,0.39839119510129634
1042,0.05,0.5,4,23,,160.8585217956862,0.24428590884713172
1043,0.05,0.5,4,24,,160.41464365188878,0.24335328106749876
1044,0.05,0.5,4,25,,160.41464365188878,0.24335328106749876
1045,0.05,0.5,4,26,,161.32728159608192,0.2452185366267646
1046,0.05,0.5,4,27,,160.8585217956862,0.24428590884713172
1047,0.05,0.5,4,28,,161.32728159608192,0.2452185366267646
1048,0.05,0.5,4,29,,160.8585217956862,0.24428590884713172
1049,0.05,0.5,5,0,,208.4764775925105,0.3219273065774759
1050,0.05,0.5,5,1,,208.4764775925105,0.3219273065774759
1051,0.05,0.5,5,2,,207.4948582675635,0.3200620510182101
1052,0.05,0.5,5,3,,286.4250309831992,0.44138223079326067
1053,0.05,0.5,5,4,,207.4369839510583,0.31990040415543647
1054,0.05,0.5,5,5,,208.4764775925105,0.3219273065774759
1055,0.05,0.5,5,6,,208.4764775925105,0.3219273065774759
1056,0.05,0.5,5,7,,207.4369839510583,0.31990040415543647
1057,0.05,0.5,5,8,,208.4764775925105,0.3219273065774759
1058,0.05,0.5,5,9,,365.45207386676833,0.5634328083540611
1059,0.05,0.5,5,10,,207.9761464683229,0.320994678797843
1060,0.05,0.5,5,11,,208.4764775925105,0.3219273065774759
1061,0.05,0.5,5,12,,208.4764775925105,0.3219273065774759
1062,0.05,0.5,5,13,,208.4764775925105,0.3219273065774759
1063,0.05,0.5,5,14,,208.4764775925105,0.3219273065774759
1064,0.05,0.5,5,15,,207.9761464683229,0.320994678797843
1065,0.05,0.5,5,16,,207.9761464683229,0.320994678797843
1066,0.05,0.5,5,17,,208.4764775925105,0.3219273065774759
1067,0.05,0.5,5,18,,235.96103327320847,0.3677404355578387
1068,0.05,0.5,5,19,,207.4369839510583,0.31990040415543647
1069,0.05,0.5,5,20,,207.9761464683229,0.320994678797843
1070,0.05,0.5,5,21,,207.9216149482651,0.3208330319350694
1071,0.05,0.5,5,22,,207.9761464683229,0.320994678797843
1072,0.05,0.5,5,23,,207.4369839510583,0.31990040415543647
1073,0.05,0.5,5,24,,208.4764775925105,0.3219273065774759
1074,0.05,0.5,5,25,,247.81646765435286,0.3795203671615958
1075,0.05,0.5,5,26,,208.4764775925105,0.3219273065774759
1076,0.05,0.5,5,27,,192.97022028820325,0.2919785115019153
1077,0.05,0.5,5,28,,207.9216149482651,0.3208330319350694
1078,0.05,0.5,5,29,,208.4764775925105,0.3219273065774759
1079,0.05,0.5,6,0,,286.4004439505367,0.4395797140755007
1080,0.05,0.5,6,1,,286.98001254892273,0.44067398871790725
1081,0.05,0.5,6,2,,289.27465750394,0.44117442391646566
1082,0.05,0.5,6,3,,286.4004439505367,0.4395797140755007
1083,0.05,0.5,6,4,,285.83283233241804,0.4384854394330942
1084,0.05,0.5,6,5,,286.98001254892273,0.44067398871790725
1085,0.05,0.5,6,6,,208.85791962177703,0.31781180584401925
1086,0.05,0.5,6,7,,213.5354544762297,0.3294510992774877
1087,0.05,0.5,6,8,,286.98001254892273,0.44067398871790725
1088,0.05,0.5,6,9,,286.8579013196854,0.44049738644609054
1089,0.05,0.5,6,10,,287.57138018254415,0.4417682633603138
1090,0.05,0.5,6,11,,287.57138018254415,0.4417682633603138
1091,0.05,0.5,6,12,,286.98001254892273,0.44067398871790725
1092,0.05,0.5,6,13,,287.57138018254415,0.4417682633603138
1093,0.05,0.5,6,14,,286.8579013196854,0.44049738644609054
1094,0.05,0.5,6,15,,286.27778971180345,0.439403111803684
1095,0.05,0.5,6,16,,286.27778971180345,0.439403111803684
1096,0.05,0.5,6,17,,286.4004439505367,0.4395797140755007
1097,0.05,0.5,6,18,,203.70615378711895,0.31040187302027095
1098,0.05,0.5,6,19,,286.4004439505367,0.4395797140755007
1099,0.05,0.5,6,20,,285.83283233241804,0.4384854394330942
1100,0.05,0.5,6,21,,300.4670667505317,0.45924221340934374
1101,0.05,0.5,6,22,,285.83283233241804,0.4384854394330942
1102,0.05,0.5,6,23,,193.3446994493844,0.2954282506841455
1103,0.05,0.5,6,24,,286.98001254892273,0.44067398871790725
1104,0.05,0.5,6,25,,285.7096415832843,0.43830883716127755
1105,0.05,0.5,6,26,,286.8579013196854,0.44049738644609054
1106,0.05,0.5,6,27,,286.4004439505367,0.4395797140755007
1107,0.05,0.5,6,28,,285.83283233241804,0.4384854394330942
1108,0.05,0.5,6,29,,292.93812410789707,0.44712226430018237
1109,0.05,0.5,7,0,,264.3519854118105,0.4023312344418623
1110,0.05,0.5,7,1,,180.92222292661725,0.2736694209194764
1111,0.05,0.5,7,2,,269.84938301525756,0.40996590415432704
1112,0.05,0.5,7,3,,209.43188021811181,0.3206584610821807
1113,0.05,0.5,7,4,,269.84938301525756,0.40996590415432704
1114,0.05,0.5,7,5,,264.89488602273155,0.4032638622214952
1115,0.05,0.5,7,6,,244.43441476801195,0.3705396346480699
1116,0.05,0.5,7,7,,269.2601946593868,0.4088716295119205
1117,0.05,0.5,7,8,,223.3188717726819,0.33837300543409493
1118,0.05,0.5,7,9,,264.89488602273155,0.4032638622214952
1119,0.05,0.5,7,10,,269.2601946593868,0.4088716295119205
1120,0.05,0.5,7,11,,269.84938301525756,0.40996590415432704
1121,0.05,0.5,7,12,,291.1847342390234,0.4427355003606392
1122,0.05,0.5,7,13,,243.13000876559485,0.37232900459069973
1123,0.05,0.5,7,14,,264.3519854118105,0.4023312344418623
1124,0.05,0.5,7,15,,269.2601946593868,0.4088716295119205
1125,0.05,0.5,7,16,,185.26673747231527,0.2779396144252226
1126,0.05,0.5,7,17,,269.8083770555237,0.40980425729155345
1127,0.05,0.5,7,18,,269.84938301525756,0.40996590415432704
1128,0.05,0.5,7,19,,264.89488602273155,0.4032638622214952
1129,0.05,0.5,7,20,,199.54901697367214,0.2998699950675789
1130,0.05,0.5,7,21,,269.84938301525756,0.40996590415432704
1131,0.05,0.5,7,22,,227.6398325183767,0.3448041653344814
1132,0.05,0.5,7,23,,264.3519854118105,0.4023312344418623
1133,0.05,0.5,7,24,,264.3519854118105,0.4023312344418623
1134,0.05,0.5,7,25,,269.2601946593868,0.4088716295119205
1135,0.05,0.5,7,26,,264.3519854118105,0.4023312344418623
1136,0.05,0.5,7,27,,270.4063823329035,0.41089853193396
1137,0.05,0.5,7,28,,269.8083770555237,0.40980425729155345
1138,0.05,0.5,7,29,,264.3519854118105,0.4023312344418623
1139,0.05,0.5,8,0,,305.6796694320954,0.4775110297851257
1140,0.05,0.5,8,1,,206.3727908603339,0.3171119536867462
1141,0.05,0.5,8,2,,306.8498849277715,0.47969957906993876
1142,0.05,0.5,8,3,,306.2592555509689,0.4786053044275322
1143,0.05,0.5,8,4,,338.42322871763787,0.5347995865883068
1144,0.05,0.5,8,5,,306.8498849277715,0.47969957906993876
1145,0.05,0.5,8,6,,220.18602531543027,0.3324299627135241
1146,0.05,0.5,8,7,,305.5545766263837,0.47733442751330896
1147,0.05,0.5,8,8,,236.64905167604766,0.35762832216692003
1148,0.05,0.5,8,9,,391.5394762273604,0.6121775390273744
1149,0.05,0.5,8,10,,306.13468092788656,0.4784287021557156
1150,0.05,0.5,8,11,,305.5545766263837,0.47733442751330896
1151,0.05,0.5,8,12,,305.5545766263837,0.47733442751330896
1152,0.05,0.5,8,13,,305.6796694320954,0.4775110297851257
1153,0.05,0.5,8,14,,305.5545766263837,0.47733442751330896
1154,0.05,0.5,8,15,,176.7574419840853,0.2653501109326824
1155,0.05,0.5,8,16,,268.0568356020835,0.4087059539402828
1156,0.05,0.5,8,17,,306.2592555509689,0.4786053044275322
1157,0.05,0.5,8,18,,305.43176584092095,0.47715782524149225
1158,0.05,0.5,8,19,,306.2592555509689,0.4786053044275322
1159,0.05,0.5,8,20,,305.5545766263837,0.47733442751330896
1160,0.05,0.5,8,21,,306.2592555509689,0.4786053044275322
1161,0.05,0.5,8,22,,301.1893527983065,0.45347424577017037
1162,0.05,0.5,8,23,,203.96086390252427,0.3105454793733573
1163,0.05,0.5,8,24,,306.8498849277715,0.47969957906993876
1164,0.05,0.5,8,25,,215.32111705514725,0.3273873428240353
1165,0.05,0.5,8,26,,306.8498849277715,0.47969957906993876
1166,0.05,0.5,8,27,,235.46177227313464,0.3668969141220995
1167,0.05,0.5,8,28,,306.8498849277715,0.47969957906993876
1168,0.05,0.5,8,29,,305.43176584092095,0.47715782524149225
1169,0.05,0.5,9,0,0.10709741233826807,190.47010091434174,0.2893363878402215
1170,0.05,0.5,9,1,-0.573140320926112,230.351632061356,0.3533117829145367
1171,0.05,0.5,9,2,,190.93965011648382,0.2867706702901358
1172,0.05,0.5,9,3,,190.93965011648382,0.2867706702901358
1173,0.05,0.5,9,4,,191.4502263291721,0.2878649449325423
1174,0.05,0.5,9,5,,236.22653495245706,0.3570142349064931
1175,0.05,0.5,9,6,,193.07831560514668,0.29076878545081497
1176,0.05,0.5,9,7,,191.98149663938148,0.2889592195749488
1177,0.05,0.5,9,8,,191.4502263291721,0.2878649449325423
1178,0.05,0.5,9,9,,276.7846257788177,0.41623415164615435
1179,0.05,0.5,9,10,,192.11666557687593,0.289239183869193
1180,0.05,0.5,9,11,,192.01022587323885,0.28891589014364577
1181,0.05,0.5,9,12,,192.01022587323885,0.28891589014364577
1182,0.05,0.5,9,13,,192.01022587323885,0.28891589014364577
1183,0.05,0.5,9,14,,232.34155547875272,0.354076693936918
1184,0.05,0.5,9,15,,213.19626600508653,0.32457785684340457
1185,0.05,0.5,9,16,,192.01022587323885,0.28891589014364577
1186,0.05,0.5,9,17,,192.61023960021078,0.2901718116488259
1187,0.05,0.5,9,18,,240.13219757016168,0.3574531437418871
1188,0.05,0.5,9,19,,246.98616027522007,0.37144666634692197
1189,0.05,0.5,9,20,,191.98149663938148,0.2889592195749488
1190,0.05,0.5,9,21,,224.0071085716503,0.34753121877219706
1191,0.05,0.5,9,22,,191.4502263291721,0.2878649449325423
1192,0.05,0.5,9,23,,191.98149663938148,0.2889592195749488
1193,0.05,0.5,9,24,,258.9608737276196,0.3938483357948046
1194,0.05,0.5,9,25,,192.01022587323885,0.28891589014364577
1195,0.05,0.5,9,26,,191.98149663938148,0.2889592195749488
1196,0.05,0.5,9,27,,189.9280802847519,0.2847881521580849
1197,0.05,0.5,9,28,,187.55663824090377,0.2801231337727354
1198,0.05,0.5,9,29,,191.4502263291721,0.2878649449325423
1199,0.05,0.75,0,0,,175.51980275560382,0.2678075504601843
1200,0.05,0.75,0,1,,180.316979391155,0.27577198120053353
1201,0.05,0.75,0,2,,205.6709771011974,0.3166759853057815
1202,0.05,0.75,0,3,,205.6709771011974,0.3166759853057815
1203,0.05,0.75,0,4,,205.6709771011974,0.3166759853057815
1204,0.05,0.75,0,5,,205.6709771011974,0.3166759853057815
1205,0.05,0.75,0,6,,215.47803897918683,0.33081178476195705
1206,0.05,0.75,0,7,,210.50375492703958,0.3275522043189582
1207,0.05,0.75,0,8,,205.6709771011974,0.3166759853057815
1208,0.05,0.75,0,9,,205.6709771011974,0.3166759853057815
1209,0.05,0.75,0,10,,205.6709771011974,0.3166759853057815
1210,0.05,0.75,0,11,,178.4312207740924,0.2689856501585015
1211,0.05,0.75,0,12,,205.6709771011974,0.3166759853057815
1212,0.05,0.75,0,13,,188.45049143077122,0.28802682522016854
1213,0.05,0.75,0,14,,205.6709771011974,0.3166759853057815
1214,0.05,0.75,0,15,,205.6709771011974,0.3166759853057815
1215,0.05,0.75,0,16,,196.98942731028615,0.29844508853477
1216,0.05,0.75,0,17,,203.19515694719917,0.3137875343846252
1217,0.05,0.75,0,18,,205.6709771011974,0.3166759853057815
1218,0.05,0.75,0,19,,191.07451373153708,0.2895066601130197
1219,0.05,0.75,0,20,,190.49916171659257,0.29438644777968537
1220,0.05,0.75,0,21,,215.43835575418757,0.3253055366240183
1221,0.05,0.75,0,22,,205.6709771011974,0.3166759853057815
1222,0.05,0.75,0,23,,205.6709771011974,0.3166759853057815
1223,0.05,0.75,0,24,,205.6709771011974,0.3166759853057815
1224,0.05,0.75,0,25,,205.6709771011974,0.3166759853057815
1225,0.05,0.75,0,26,,195.74414194015915,0.296879229023541
1226,0.05,0.75,0,27,,205.6709771011974,0.3166759853057815
1227,0.05,0.75,0,28,,220.8967983006158,0.33796627668777796
1228,0.05,0.75,0,29,,205.6709771011974,0.3166759853057815
1229,0.05,0.75,1,0,,193.18819440091352,0.3014427231403654
1230,0.05,0.75,1,1,,193.18819440091352,0.3014427231403654
1231,0.05,0.75,1,2,,178.1667583628853,0.26639860606467947
1232,0.05,0.75,1,3,,193.18819440091352,0.3014427231403654
1233,0.05,0.75,1,4,,193.18819440091352,0.3014427231403654
1234,0.05,0.75,1,5,,193.18819440091352,0.3014427231403654
1235,0.05,0.75,1,6,,178.1667583628853,0.26639860606467947
1236,0.05,0.75,1,7,,178.1667583628853,0.26639860606467947
1237,0.05,0.75,1,8,,193.18819440091352,0.3014427231403654
1238,0.05,0.75,1,9,,178.1667583628853,0.26639860606467947
1239,0.05,0.75,1,10,,193.18819440091352,0.3014427231403654
1240,0.05,0.75,1,11,,193.18819440091352,0.3014427231403654
1241,0.05,0.75,1,12,,207.14563831328962,0.31574231388896273
1242,0.05,0.75,1,13,,193.18819440091352,0.3014427231403654
1243,0.05,0.75,1,14,,193.18819440091352,0.3014427231403654
1244,0.05,0.75,1,15,,193.18819440091352,0.3014427231403654
1245,0.05,0.75,1,16,,158.9189694798021,0.24451724233976535
1246,0.05,0.75,1,17,,193.18819440091352,0.3014427231403654
1247,0.05,0.75,1,18,,193.18819440091352,0.3014427231403654
1248,0.05,0.75,1,19,,193.18819440091352,0.3014427231403654
1249,0.05,0.75,1,20,,178.1667583628853,0.26639860606467947
1250,0.05,0.75,1,21,,193.18819440091352,0.3014427231403654
1251,0.05,0.75,1,22,,193.18819440091352,0.3014427231403654
1252,0.05,0.75,1,23,,215.7406715264757,0.33614208634321985
1253,0.05,0.75,1,24,,193.18819440091352,0.3014427231403654
1254,0.05,0.75,1,25,,178.1667583628853,0.26639860606467947
1255,0.05,0.75,1,26,,178.1667583628853,0.26639860606467947
1256,0.05,0.75,1,27,,193.18819440091352,0.3014427231403654
1257,0.05,0.75,1,28,,193.18819440091352,0.3014427231403654
1258,0.05,0.75,1,29,,193.18819440091352,0.3014427231403654
1259,0.05,0.75,2,0,,190.2617917239271,0.2895970587066288
1260,0.05,0.75,2,1,,190.2617917239271,0.2895970587066288
1261,0.05,0.75,2,2,,205.43711730963207,0.3170879453460837
1262,0.05,0.75,2,3,,190.2617917239271,0.2895970587066288
1263,0.05,0.75,2,4,,190.2617917239271,0.2895970587066288
1264,0.05,0.75,2,5,,190.2617917239271,0.2895970587066288
1265,0.05,0.75,2,6,,190.2617917239271,0.2895970587066288
1266,0.05,0.75,2,7,,190.2617917239271,0.2895970587066288
1267,0.05,0.75,2,8,,190.2617917239271,0.2895970587066288
1268,0.05,0.75,2,9,,190.2617917239271,0.2895970587066288
1269,0.05,0.75,2,10,,190.2617917239271,0.2895970587066288
1270,0.05,0.75,2,11,,190.2617917239271,0.2895970587066288
1271,0.05,0.75,2,12,,190.2617917239271,0.2895970587066288
1272,0.05,0.75,2,13,,190.2617917239271,0.2895970587066288
1273,0.05,0.75,2,14,,190.2617917239271,0.2895970587066288
1274,0.05,0.75,2,15,,190.2617917239271,0.2895970587066288
1275,0.05,0.75,2,16,,190.2617917239271,0.2895970587066288
1276,0.05,0.75,2,17,,190.2617917239271,0.2895970587066288
1277,0.05,0.75,2,18,,190.2617917239271,0.2895970587066288
1278,0.05,0.75,2,19,,190.2617917239271,0.2895970587066288
1279,0.05,0.75,2,20,,190.2617917239271,0.2895970587066288
1280,0.05,0.75,2,21,,190.2617917239271,0.2895970587066288
1281,0.05,0.75,2,22,,190.2617917239271,0.2895970587066288
