,ws_p,ws_k,complex_spread_ratio,repetition,measure,pen_name,data,pearson,euclidean,mape
38,0.1,2,0.1,3,opinion-timeseries,rep,"[59.       87.833336 91.833336 86.73333  86.73333  79.46667  79.46667
 79.46667  84.9      88.4      84.9      84.9      84.9      84.9
 84.9      84.9      84.9      82.23333  82.23333  82.23333  82.
 85.36667  87.26667  87.26667  81.53333  76.46667  72.36667  74.63333
 74.63333  75.933334 77.03333  75.2      74.46667  76.4      76.4
 76.4      78.066666 77.066666 74.166664 72.       70.833336 70.833336
 70.833336 74.03333  76.333336 77.03333  77.666664 78.36667  77.5
 77.5      79.3      79.3      79.3      79.3      79.3      78.13333
 78.13333  78.13333  77.1      77.1      77.1      77.1      75.53333
 75.53333 ]",-0.38179211105524086,149.8502961306148,0.26989334678794774
39,0.1,2,0.1,4,opinion-timeseries,dem,"[51.       51.       51.       21.103449 21.103449 21.103449 21.103449
 48.24138  48.24138  48.24138  48.24138  48.24138  48.24138  48.24138
 48.24138  48.24138  48.24138  48.24138  48.24138  48.24138  36.068966
 36.068966 61.793102 50.517242 44.       39.62069  35.517242 35.517242
 35.517242 35.517242 35.517242 35.517242 35.517242 35.517242 32.03448
 46.62069  46.62069  56.931034 56.931034 56.931034 56.931034 57.896553
 57.896553 57.62069  57.62069  66.793106 73.68965  77.24138  77.965515
 77.965515 78.06896  78.06896  78.06896  78.06896  78.10345  78.10345
 78.10345  78.10345  78.10345  78.10345  78.10345  78.10345  78.10345
 65.17242 ]",0.6613039765883881,299.935805019394,0.399835578316326
40,0.1,2,0.1,4,opinion-timeseries,mod,"[45.       76.89655  84.89655  77.27586  77.27586  77.27586  77.27586
 77.27586  78.31035  78.48276  78.48276  78.48276  78.48276  78.48276
 75.55173  74.206894 74.206894 74.206894 72.413795 71.206894 62.655174
 64.51724  66.27586  57.655174 51.24138  45.827587 41.75862  43.655174
 43.655174 45.206898 46.03448  46.37931  46.655174 46.655174 43.931034
 43.931034 43.931034 43.448277 41.75862  39.75862  38.068966 36.13793
 36.13793  36.310345 36.344826 36.344826 36.344826 36.344826 34.793102
 32.655174 35.58621  35.58621  33.206898 31.51724  31.51724  30.172413
 30.172413 30.172413 29.62069  29.62069  31.137932 32.931034 31.068966
 29.275862]",-0.6625508141486007,271.90977018594674,0.4004999979281596
41,0.1,2,0.1,4,opinion-timeseries,rep,"[44.       84.89655  88.24138  82.48276  82.48276  74.965515 74.965515
 74.965515 78.48276  80.68965  75.75862  75.75862  75.75862  75.75862
 75.75862  74.034485 74.034485 65.344826 65.344826 65.344826 63.724136
 67.37931  71.034485 71.034485 61.103447 52.896553 46.448277 50.03448
 50.03448  53.37931  55.75862  52.482758 50.13793  51.827587 51.827587
 51.827587 52.37931  51.96552  46.344826 41.275864 37.24138  37.24138
 37.24138  40.03448  41.75862  42.75862  43.24138  43.41379  42.689655
 42.689655 43.344826 43.344826 43.344826 43.344826 43.344826 41.517242
 41.517242 41.517242 39.931034 39.931034 39.931034 39.931034 35.448277
 35.448277]",-0.7834873794292043,179.80780369426734,0.3276540077896054
42,0.1,2,0.1,5,opinion-timeseries,dem,"[63.       63.       63.       29.333334 29.333334 29.333334 29.333334
 50.866665 50.866665 50.866665 50.866665 50.866665 50.866665 50.866665
 50.866665 50.866665 50.866665 50.866665 50.866665 50.866665 34.1
 34.1      49.366665 36.5      28.366667 22.8      20.133333 20.133333
 20.133333 20.133333 20.133333 20.133333 20.133333 20.133333 18.433332
 22.566668 22.566668 26.666666 26.666666 26.666666 26.666666 27.766666
 27.766666 27.766666 27.766666 30.733334 32.9      34.7      36.966667
 36.966667 37.5      37.5      37.5      37.5      37.666668 37.666668
 37.666668 37.666668 37.666668 37.666668 37.733334 37.733334 37.733334
 36.433334]",-0.4557292590592101,444.42722374564005,0.5835521601425787
43,0.1,2,0.1,5,opinion-timeseries,mod,"[37.       66.7      81.36667  76.666664 76.666664 76.666664 76.666664
 76.666664 81.1      82.63333  82.63333  82.63333  82.63333  82.63333
 82.63333  82.63333  82.63333  82.63333  82.63333  82.63333  75.2
 75.833336 76.1      69.1      63.6      59.733334 57.6      57.633335
 57.633335 57.666668 57.666668 57.666668 57.666668 57.666668 55.766666
 55.766666 55.766666 55.766666 54.066666 52.333332 50.766666 49.133335
 49.133335 49.133335 49.133335 49.133335 49.133335 49.133335 49.133335
 49.133335 49.133335 49.133335 49.133335 49.133335 49.133335 49.133335
 49.133335 49.133335 49.133335 49.133335 49.133335 49.133335 47.5
 45.666668]",-0.45565475010713985,184.11050604809301,0.28553298588780546
44,0.1,2,0.1,5,opinion-timeseries,rep,"[55.       91.6      93.833336 87.       87.       72.5      72.5
 72.5      78.4      80.9      67.1      67.1      67.1      67.1
 67.1      67.1      67.1      45.8      45.8      45.8      45.233334
 49.766666 54.166668 54.166668 40.5      30.3      23.966667 26.4
 26.4      29.4      31.966667 30.       27.966667 29.8      29.8
 29.8      31.533333 31.533333 26.666666 22.866667 19.766666 19.766666
 19.766666 22.633333 25.133333 27.366667 28.633333 29.6      29.6
 29.6      30.166666 30.166666 30.166666 30.166666 30.166666 30.166666
 30.166666 30.166666 30.166666 30.166666 30.166666 30.166666 27.933332
 27.933332]",-0.8659094744484678,269.44277155691407,0.4870382820448714
45,0.1,2,0.1,6,opinion-timeseries,dem,"[58.       58.       58.       30.48276  30.48276  30.48276  30.48276
 53.310345 53.310345 53.310345 53.310345 53.310345 53.310345 53.310345
 53.310345 53.310345 53.310345 53.310345 53.310345 53.310345 33.655174
 33.655174 55.       38.206898 26.241379 19.724138 16.310345 16.310345
 16.310345 16.310345 16.310345 16.310345 16.310345 16.310345 14.689655
 25.344828 25.344828 34.724136 34.724136 34.724136 34.724136 37.655174
 37.655174 37.655174 37.655174 45.724136 50.793102 54.24138  59.172413
 59.172413 61.13793  61.13793  61.13793  61.13793  62.793102 62.793102
 62.793102 62.793102 62.793102 62.793102 64.68965  66.586205 66.586205
 61.172413]",0.13514312067925513,384.29055680746154,0.5000616222680571
46,0.1,2,0.1,6,opinion-timeseries,mod,"[42.       69.51724  80.93104  78.413795 78.413795 78.413795 78.413795
 78.413795 81.93104  83.68965  83.68965  83.68965  83.68965  83.68965
 83.68965  83.68965  83.68965  83.68965  83.68965  83.68965  77.10345
 78.37931  79.37931  73.965515 69.10345  65.75862  62.689655 63.
 63.       63.24138  63.517242 63.724136 63.86207  63.896553 61.517242
 61.517242 61.517242 61.517242 60.13793  59.41379  59.068966 59.
 59.       59.       59.       59.       59.       59.       59.
 59.       59.       59.       59.       59.       59.       59.
 59.       59.       59.       59.       59.       59.       59.
 59.      ]",-0.39169214078856385,137.94247147214892,0.22189986635472592
47,0.1,2,0.1,6,opinion-timeseries,rep,"[41.       88.55173  94.13793  91.206894 91.206894 84.24138  84.24138
 84.24138  88.793106 91.24138  85.24138  85.24138  85.24138  85.24138
 85.24138  85.24138  85.24138  76.034485 76.034485 76.034485 75.965515
 80.48276  83.586205 83.586205 77.24138  72.48276  69.       74.17242
 74.17242  77.48276  80.034485 78.86207  78.75862  80.       80.
 80.       80.44827  80.44827  76.68965  74.48276  72.655174 72.655174
 72.655174 75.55173  77.13793  78.06896  78.72414  78.89655  78.89655
 78.89655  79.10345  79.10345  79.10345  79.10345  79.10345  79.10345
 79.10345  79.10345  79.10345  79.10345  79.10345  79.10345  76.034485
 76.034485]",-0.19562778416587842,154.71893281329818,0.27650471907598184
48,0.1,2,0.1,7,opinion-timeseries,dem,"[76.       76.       76.       43.266666 43.266666 43.266666 43.266666
 67.066666 67.066666 67.066666 67.066666 67.066666 67.066666 67.066666
 67.066666 67.066666 67.066666 67.066666 67.066666 67.066666 47.566666
 47.566666 68.       50.366665 39.566666 33.1      27.066668 27.066668
 27.066668 27.066668 27.066668 27.066668 27.066668 27.066668 21.766666
 29.966667 29.966667 36.7      36.7      36.7      36.7      36.033333
 36.033333 36.033333 36.033333 44.133335 51.       56.9      64.13333
 64.13333  66.8      66.8      66.8      66.8      69.03333  69.03333
 69.03333  69.03333  69.03333  69.03333  70.96667  72.333336 72.333336
 62.166668]",-0.11365880697020814,328.94689928458047,0.40780512203752745
49,0.1,2,0.1,7,opinion-timeseries,mod,"[38.       64.7      77.86667  66.23333  66.23333  66.23333  66.23333
 66.23333  70.53333  72.3      72.3      72.3      72.3      72.3
 72.3      72.3      72.3      72.3      72.3      72.3      61.1
 63.2      63.833332 54.533333 47.166668 41.7      36.566666 38.566666
 38.566666 40.766666 42.1      42.933334 43.333332 43.5      38.933334
 40.366665 40.733334 40.8      37.3      33.733334 30.9      30.166666
 30.166666 32.033333 33.6      34.533333 34.966667 35.1      35.133335
 35.133335 35.133335 35.133335 35.133335 35.133335 35.133335 35.133335
 35.133335 35.133335 35.133335 35.133335 35.133335 35.133335 33.566666
 31.8     ]",-0.559009141006092,271.8927885281473,0.3859272396558663
50,0.1,2,0.1,7,opinion-timeseries,rep,"[41.       81.5      82.       73.53333  73.53333  61.4      61.4
 61.4      64.666664 66.433334 56.833332 56.833332 56.833332 56.833332
 56.833332 56.833332 56.833332 40.666668 40.666668 40.666668 40.666668
 44.433334 48.066666 48.066666 39.766666 33.066666 27.666666 30.9
 30.9      33.1      35.033333 31.433332 29.1      31.7      31.7
 31.7      33.433334 33.433334 28.666666 25.833334 23.633333 23.633333
 23.633333 27.066668 29.066668 30.6      31.5      31.833334 31.833334
 31.833334 31.933332 31.933332 31.933332 31.933332 31.933332 31.933332
 31.933332 31.933332 31.933332 31.933332 31.933332 31.933332 29.533333
 29.533333]",-0.8477977226940269,246.04949422563598,0.43063726017189274
51,0.1,2,0.1,8,opinion-timeseries,dem,"[63.       63.       63.       26.533333 26.533333 26.533333 26.533333
 45.833332 45.833332 45.833332 45.833332 45.833332 45.833332 45.833332
 45.833332 45.833332 45.833332 45.833332 45.833332 45.833332 28.066668
 28.066668 47.066666 32.866665 22.166666 15.533334 11.433333 11.433333
 11.433333 11.433333 11.433333 11.433333 11.433333 11.433333  7.7
 18.466667 18.466667 28.466667 28.466667 28.466667 28.466667 29.933332
 29.933332 29.933332 29.933332 38.933334 45.966667 52.       60.766666
 60.766666 64.333336 64.333336 64.333336 64.333336 67.433334 67.433334
 67.433334 67.433334 67.433334 67.433334 70.566666 73.066666 73.066666
 65.9     ]",0.16762568063597794,414.698799910422,0.5349867648830737
52,0.1,2,0.1,8,opinion-timeseries,mod,"[49.       85.63333  94.63333  89.       89.       89.       89.
 89.       90.3      90.73333  90.73333  90.73333  90.73333  90.73333
 90.73333  90.73333  90.73333  90.73333  90.73333  90.73333  85.26667
 85.53333  85.7      79.8      74.63333  69.63333  64.9      64.9
 64.9      64.9      64.9      64.9      64.9      64.9      61.
 61.       61.       61.       57.7      54.433334 51.866665 49.566666
 49.566666 49.566666 49.566666 49.566666 49.566666 49.566666 49.566666
 49.566666 49.566666 49.566666 49.566666 49.566666 49.566666 49.566666
 49.566666 49.566666 49.566666 49.566666 49.566666 49.566666 47.566666
 45.966667]",-0.545693432873164,194.45940868883022,0.30921149946514204
53,0.1,2,0.1,8,opinion-timeseries,rep,"[53.       87.26667  91.566666 86.433334 86.433334 74.166664 74.166664
 74.166664 81.03333  84.9      74.96667  74.96667  74.96667  74.96667
 74.96667  74.96667  74.96667  60.866665 60.866665 60.866665 60.866665
 66.7      72.566666 72.566666 63.633335 58.1      53.966667 59.466667
 59.466667 64.26667  68.9      68.8      67.36667  71.5      71.5
 71.5      73.8      73.8      65.333336 57.9      52.433334 52.366665
 52.366665 57.6      62.966667 66.566666 68.8      69.96667  69.96667
 69.96667  70.63333  70.63333  70.63333  70.63333  70.63333  70.63333
 70.63333  70.63333  70.63333  70.63333  70.63333  70.63333  62.433334
 62.433334]",-0.4111708382881795,112.1228361920341,0.16244032691232166
54,0.1,2,0.25,0,opinion-timeseries,dem,"[65.       65.       65.       31.8      31.8      31.8      31.8
 61.533333 61.533333 61.533333 60.033333 59.033333 58.166668 58.166668
 57.8      57.8      57.8      57.8      57.5      57.266666 37.9
 37.9      56.566666 40.3      32.166668 27.8      25.533333 25.533333
 25.533333 25.533333 25.533333 25.533333 25.533333 25.533333 24.266666
 36.766666 36.766666 47.2      47.2      47.2      47.2      52.6
 52.6      50.866665 50.866665 61.6      68.96667  74.03333  81.96667
 80.96667  84.       84.       82.8      82.066666 84.76667  84.76667
 84.76667  84.76667  84.76667  84.76667  87.53333  89.26667  89.26667
 82.4     ]",0.3640457925412604,307.6961325445644,0.373640437475611
55,0.1,2,0.25,0,opinion-timeseries,mod,"[39.       73.8      84.8      78.63333  78.63333  78.63333  78.63333
 78.63333  82.46667  84.       84.       84.       84.       84.
 84.       84.       84.       84.       84.       84.       77.6
 78.53333  78.7      74.96667  73.2      72.96667  72.933334 72.96667
 72.96667  73.       73.       73.       73.       73.       73.
 73.       73.       73.       73.       73.       73.       73.
 73.       73.       73.       73.       73.       73.       73.
 73.       73.       73.       73.       73.       73.       73.
 73.       73.       73.       73.       73.       73.       73.
 73.      ]",-0.04819183412961593,87.42335343697262,0.1274539778751054
56,0.1,2,0.25,0,opinion-timeseries,rep,"[50.       85.933334 88.46667  83.03333  83.03333  72.5      72.5
 72.5      79.7      83.26667  73.333336 73.333336 73.333336 73.333336
 73.333336 71.4      71.4      58.6      58.6      58.6      57.4
 64.666664 70.2      70.2      59.9      53.066666 49.4      55.033333
 55.033333 60.1      65.       66.2      65.03333  69.73333  69.73333
 69.73333  72.433334 70.86667  62.       55.866665 50.933334 50.933334
 50.933334 58.533333 64.933334 69.13333  71.63333  72.63333  70.8
 70.8      73.4      73.4      73.4      73.4      73.4      71.36667
 71.36667  71.36667  69.833336 69.833336 69.833336 69.833336 64.03333
 64.03333 ]",-0.2854968347529784,106.40212687352324,0.16259688256211063
57,0.1,2,0.25,1,opinion-timeseries,dem,"[65.       65.       65.       30.833334 30.833334 30.833334 30.833334
 54.       54.       54.       52.233334 51.533333 51.366665 51.366665
 51.333332 51.333332 51.333332 51.333332 50.466667 49.7      27.2
 27.2      40.333332 22.5      14.133333  9.633333  8.1       8.1
  8.1       8.1       8.1       8.1       8.1       8.1       7.733333
 16.1      16.1      21.633333 21.633333 21.633333 21.633333 23.233334
 23.233334 20.9      20.9      27.6      34.       39.2      44.033333
 42.833332 44.433334 44.433334 43.033333 42.066666 43.366665 43.366665
 43.366665 43.366665 43.366665 43.366665 44.133335 44.533333 44.533333
 33.7     ]",-0.3179247506481341,466.90622407313975,0.6030370406853247
58,0.1,2,0.25,1,opinion-timeseries,mod,"[42.       66.833336 77.3      67.3      67.3      67.3      67.3
 67.3      69.666664 70.73333  70.73333  70.73333  70.73333  70.73333
 70.73333  70.666664 70.666664 70.666664 70.333336 70.23333  61.333332
 62.033333 62.966667 55.1      48.6      44.533333 41.6      41.733334
 41.733334 41.766666 41.8      41.833332 41.833332 41.833332 39.6
 39.6      39.6      39.6      37.733334 35.833332 34.266666 32.566666
 32.566666 32.566666 32.566666 34.333332 36.166668 37.633335 37.633335
 37.633335 37.633335 38.366665 38.366665 38.366665 38.366665 38.366665
 38.366665 38.366665 38.366665 38.366665 38.366665 38.366665 36.7
 34.866665]",-0.5896753305162202,260.5217777395295,0.3732376212589727
59,0.1,2,0.25,1,opinion-timeseries,rep,"[48.       91.066666 94.566666 86.6      86.6      71.46667  71.46667
 71.46667  76.933334 78.7      67.2      67.2      67.2      67.2
 67.2      67.2      67.2      54.766666 54.766666 54.766666 54.266666
 56.1      57.466667 57.466667 51.       47.3      44.433334 46.233334
 46.233334 47.366665 47.766666 44.533333 42.2      42.333332 42.333332
 42.333332 42.366665 42.366665 39.833332 38.6      38.133335 39.733334
 39.733334 39.866665 40.033333 40.033333 40.033333 40.033333 40.033333
 40.033333 40.033333 46.1      46.1      46.1      46.1      46.1
 46.1      46.1      46.1      46.1      46.1      46.1      43.3
 43.3     ]",-0.8346844636671993,182.6394326491609,0.33075203476729276
60,0.1,2,0.25,2,opinion-timeseries,dem,"[60.       60.       60.       29.633333 29.633333 29.633333 29.633333
 56.933334 56.933334 56.933334 56.033333 55.233334 54.4      54.4
 54.133335 54.133335 54.133335 54.133335 54.1      54.1      32.966667
 32.966667 49.166668 35.6      25.166666 16.833334 12.333333 12.333333
 12.333333 12.333333 12.333333 12.333333 12.333333 12.333333  9.6
 22.533333 22.533333 31.133333 31.133333 31.133333 31.133333 30.2
 30.2      30.2      30.2      37.266666 41.9      44.933334 48.533333
 48.533333 50.066666 50.066666 50.066666 50.066666 51.633335 51.633335
 51.633335 51.633335 51.633335 51.633335 53.233334 54.5      54.5
 44.033333]",-0.12324125254685778,421.1243300227804,0.5464423622140779
61,0.1,2,0.25,2,opinion-timeseries,mod,"[44.       64.066666 70.6      56.966667 56.966667 56.966667 56.966667
 56.966667 57.566666 57.7      57.7      57.7      57.7      57.7
 57.5      56.766666 56.766666 56.766666 56.266666 56.266666 49.9
 49.9      49.9      46.833332 46.1      46.       46.       46.
 46.       46.       46.       46.       46.       46.       46.
 46.       46.       46.       46.       46.       46.       46.
 46.       46.       46.       46.       46.       46.       46.
 46.       46.       46.       46.       46.       46.       46.
 46.       46.       46.       46.       46.       46.       46.
 46.      ]",-0.6861356643752933,221.939348544051,0.3297660348681466
